Category: Economics

Day,Geo: United States
2016-12-01,86
2016-12-02,78
2016-12-03,51
2016-12-04,53
2016-12-05,92
2016-12-06,98
2016-12-07,96
2016-12-08,97
2016-12-09,82
2016-12-10,47
2016-12-11,52
2016-12-12,93
2016-12-13,97
2016-12-14,98
2016-12-15,88
2016-12-16,65
2016-12-17,39
2016-12-18,40
2016-12-19,53
2016-12-20,51
2016-12-21,48
2016-12-22,40
2016-12-23,33
2016-12-24,25
2016-12-25,24
2016-12-26,25
2016-12-27,28
2016-12-28,32
2016-12-29,30
2016-12-30,30
2016-12-31,25
2017-01-01,26
2017-01-02,31
2017-01-03,41
2017-01-04,46
2017-01-05,50
2017-01-06,56
2017-01-07,33
2017-01-08,34
2017-01-09,55
2017-01-10,64
2017-01-11,68
2017-01-12,66
2017-01-13,66
2017-01-14,35
2017-01-15,36
2017-01-16,42
2017-01-17,71
2017-01-18,81
2017-01-19,81
2017-01-20,79
2017-01-21,47
2017-01-22,51
2017-01-23,87
2017-01-24,93
2017-01-25,89
2017-01-26,100
2017-01-27,84
2017-01-28,42
2017-01-29,49
2017-01-30,90
2017-01-31,93
2017-02-01,90
2017-02-02,94
2017-02-03,79
2017-02-04,43
2017-02-05,46
2017-02-06,84
2017-02-07,92
2017-02-08,93
2017-02-09,89
2017-02-10,74
2017-02-11,41
2017-02-12,44
2017-02-13,88
2017-02-14,91
2017-02-15,88
2017-02-16,95
2017-02-17,75
2017-02-18,40
2017-02-19,45
2017-02-20,65
2017-02-21,92
2017-02-22,90
2017-02-23,89
2017-02-24,77
2017-02-25,43
2017-02-26,53
2017-02-27,90
2017-02-28,98
2017-03-01,99
2017-03-02,92
2017-03-03,81
2017-03-04,38
2017-03-05,43
2017-03-06,82
2017-03-07,85
2017-03-08,88
2017-03-09,87
2017-03-10,72
2017-03-11,39
2017-03-12,42
2017-03-13,72
2017-03-14,72
2017-03-15,72
2017-03-16,75
2017-03-17,56
2017-03-18,41
2017-03-19,42
2017-03-20,82
2017-03-21,81
2017-03-22,88
2017-03-23,80
2017-03-24,65
2017-03-25,41
2017-03-26,44
2017-03-27,81
2017-03-28,81
2017-03-29,80
2017-03-30,77
2017-03-31,64
2017-04-01,36
2017-04-02,43
2017-04-03,75
2017-04-04,77
2017-04-05,76
2017-04-06,79
2017-04-07,62
2017-04-08,35
2017-04-09,43
2017-04-10,73
2017-04-11,71
2017-04-12,74
2017-04-13,75
2017-04-14,48
2017-04-15,36
2017-04-16,42
2017-04-17,70
2017-04-18,77
2017-04-19,80
2017-04-20,80
2017-04-21,60
2017-04-22,42
2017-04-23,43
2017-04-24,85
2017-04-25,88
2017-04-26,85
2017-04-27,89
2017-04-28,75
2017-04-29,40
2017-04-30,50
2017-05-01,94
2017-05-02,88
2017-05-03,87
2017-05-04,86
