Category: Economics

Day,Geo: United States
2015-12-01,59
2015-12-02,64
2015-12-03,65
2015-12-04,55
2015-12-05,35
2015-12-06,38
2015-12-07,69
2015-12-08,73
2015-12-09,74
2015-12-10,75
2015-12-11,64
2015-12-12,37
2015-12-13,36
2015-12-14,69
2015-12-15,72
2015-12-16,70
2015-12-17,57
2015-12-18,41
2015-12-19,24
2015-12-20,24
2015-12-21,32
2015-12-22,31
2015-12-23,25
2015-12-24,20
2015-12-25,18
2015-12-26,16
2015-12-27,18
2015-12-28,23
2015-12-29,24
2015-12-30,23
2015-12-31,21
2016-01-01,22
2016-01-02,25
2016-01-03,28
2016-01-04,37
2016-01-05,47
2016-01-06,51
2016-01-07,52
2016-01-08,48
2016-01-09,28
2016-01-10,33
2016-01-11,53
2016-01-12,55
2016-01-13,67
2016-01-14,61
2016-01-15,58
2016-01-16,34
2016-01-17,34
2016-01-18,44
2016-01-19,67
2016-01-20,73
2016-01-21,79
2016-01-22,60
2016-01-23,36
2016-01-24,43
2016-01-25,71
2016-01-26,79
2016-01-27,78
2016-01-28,84
2016-01-29,72
2016-01-30,39
2016-01-31,47
2016-02-01,85
2016-02-02,86
2016-02-03,86
2016-02-04,89
2016-02-05,82
2016-02-06,44
2016-02-07,47
2016-02-08,79
2016-02-09,94
2016-02-10,100
2016-02-11,97
2016-02-12,72
2016-02-13,42
2016-02-14,43
2016-02-15,59
2016-02-16,82
2016-02-17,91
2016-02-18,90
2016-02-19,77
2016-02-20,41
2016-02-21,46
2016-02-22,90
2016-02-23,89
2016-02-24,89
2016-02-25,86
2016-02-26,81
2016-02-27,40
2016-02-28,45
2016-02-29,84
2016-03-01,88
2016-03-02,87
2016-03-03,85
2016-03-04,71
2016-03-05,39
2016-03-06,45
2016-03-07,82
2016-03-08,82
2016-03-09,87
2016-03-10,85
2016-03-11,63
2016-03-12,42
2016-03-13,49
2016-03-14,70
2016-03-15,78
2016-03-16,76
2016-03-17,71
2016-03-18,49
2016-03-19,34
2016-03-20,37
2016-03-21,63
2016-03-22,64
2016-03-23,66
2016-03-24,60
2016-03-25,47
2016-03-26,35
2016-03-27,39
2016-03-28,64
2016-03-29,72
2016-03-30,70
2016-03-31,67
2016-04-01,53
2016-04-02,40
2016-04-03,43
2016-04-04,75
2016-04-05,81
2016-04-06,76
2016-04-07,75
2016-04-08,63
2016-04-09,39
2016-04-10,44
2016-04-11,77
2016-04-12,78
2016-04-13,77
2016-04-14,72
2016-04-15,60
2016-04-16,40
2016-04-17,48
2016-04-18,75
2016-04-19,76
2016-04-20,74
2016-04-21,74
2016-04-22,63
2016-04-23,37
2016-04-24,42
2016-04-25,76
2016-04-26,81
2016-04-27,81
2016-04-28,79
2016-04-29,63
2016-04-30,46
2016-05-01,50
2016-05-02,85
2016-05-03,84
2016-05-04,82
2016-05-05,81
2016-05-06,67
2016-05-07,39
2016-05-08,44
2016-05-09,75
2016-05-10,76
2016-05-11,77
2016-05-12,70
2016-05-13,60
2016-05-14,32
2016-05-15,37
2016-05-16,51
2016-05-17,54
2016-05-18,49
2016-05-19,53
2016-05-20,44
2016-05-21,30
2016-05-22,34
2016-05-23,46
2016-05-24,48
2016-05-25,45
2016-05-26,46
2016-05-27,40
2016-05-28,27
2016-05-29,26
2016-05-30,28
2016-05-31,39
2016-06-01,42
