2016-12-02,91
2016-12-03,81
2016-12-04,89
2016-12-05,99
2016-12-06,97
2016-12-07,95
2016-12-08,91
2016-12-09,85
2016-12-10,80
2016-12-11,80
2016-12-12,88
2016-12-13,86
2016-12-14,84
2016-12-15,86
2016-12-16,84
2016-12-17,71
2016-12-18,76
2016-12-19,82
2016-12-20,85
2016-12-21,83
2016-12-22,74
2016-12-23,69
2016-12-24,68
2016-12-25,63
2016-12-26,62
2016-12-27,66
2016-12-28,67
2016-12-29,67
2016-12-30,72
2016-12-31,72
2017-01-01,70
2017-01-02,73
2017-01-03,75
2017-01-04,73
2017-01-05,76
2017-01-06,75
2017-01-07,75
2017-01-08,81
2017-01-09,85
2017-01-10,86
2017-01-11,85
2017-01-12,88
2017-01-13,87
2017-01-14,83
2017-01-15,91
2017-01-16,95
2017-01-17,90
2017-01-18,93
2017-01-19,88
2017-01-20,86
2017-01-21,78
2017-01-22,84
2017-01-23,92
2017-01-24,89
2017-01-25,90
2017-01-26,84
2017-01-27,82
2017-01-28,75
2017-01-29,80
2017-01-30,85
2017-01-31,86
2017-02-01,84
2017-02-02,86
2017-02-03,80
2017-02-04,76
2017-02-05,82
2017-02-06,83
2017-02-07,81
2017-02-08,83
2017-02-09,85
2017-02-10,82
2017-02-11,76
2017-02-12,80
2017-02-13,87
2017-02-14,93
2017-02-15,85
2017-02-16,82
2017-02-17,77
2017-02-18,75
2017-02-19,71
2017-02-20,78
2017-02-21,80
2017-02-22,79
2017-02-23,82
2017-02-24,79
2017-02-25,75
2017-02-26,81
2017-02-27,91
2017-02-28,89
2017-03-01,88
2017-03-02,85
2017-03-03,82
2017-03-04,71
2017-03-05,81
2017-03-06,91
2017-03-07,90
2017-03-08,91
2017-03-09,84
2017-03-10,85
2017-03-11,75
2017-03-12,78
2017-03-13,78
2017-03-14,76
2017-03-15,78
2017-03-16,80
2017-03-17,76
2017-03-18,68
2017-03-19,80
2017-03-20,90
2017-03-21,87
2017-03-22,88
2017-03-23,88
2017-03-24,83
2017-03-25,73
2017-03-26,86
2017-03-27,89
2017-03-28,93
2017-03-29,92
2017-03-30,86
2017-03-31,89
2017-04-01,74
2017-04-02,87
2017-04-03,91
2017-04-04,96
2017-04-05,93
2017-04-06,90
2017-04-07,89
2017-04-08,76
2017-04-09,82
2017-04-10,92
2017-04-11,91
2017-04-12,88
2017-04-13,84
2017-04-14,72
2017-04-15,72
2017-04-16,81
2017-04-17,81
2017-04-18,90
2017-04-19,88
2017-04-20,84
2017-04-21,82
2017-04-22,71
2017-04-23,78
2017-04-24,87
2017-04-25,89
2017-04-26,82
2017-04-27,82
2017-04-28,82
2017-04-29,69
2017-04-30,87
2017-05-01,100
2017-05-02,90
2017-05-03,81
2017-05-04,81
