Category: Politics

Day,Geo: United States
2013-04-01,28
2013-04-02,29
2013-04-03,32
2013-04-04,28
2013-04-05,28
2013-04-06,22
2013-04-07,23
2013-04-08,48
2013-04-09,39
2013-04-10,38
2013-04-11,32
2013-04-12,30
2013-04-13,23
2013-04-14,27
2013-04-15,36
2013-04-16,31
2013-04-17,35
2013-04-18,36
2013-04-19,30
2013-04-20,24
2013-04-21,24
2013-04-22,29
2013-04-23,31
2013-04-24,31
2013-04-25,32
2013-04-26,28
2013-04-27,21
2013-04-28,22
2013-04-29,29
2013-04-30,29
2013-05-01,31
2013-05-02,28
2013-05-03,28
2013-05-04,21
2013-05-05,22
2013-05-06,28
2013-05-07,30
2013-05-08,32
2013-05-09,28
2013-05-10,27
2013-05-11,23
2013-05-12,25
2013-05-13,29
2013-05-14,30
2013-05-15,28
2013-05-16,26
2013-05-17,27
2013-05-18,21
2013-05-19,20
2013-05-20,25
2013-05-21,26
2013-05-22,31
2013-05-23,26
2013-05-24,23
2013-05-25,18
2013-05-26,16
2013-05-27,17
2013-05-28,24
2013-05-29,24
2013-05-30,25
2013-05-31,24
2013-06-01,20
2013-06-02,20
2013-06-03,24
2013-06-04,26
2013-06-05,27
2013-06-06,25
2013-06-07,24
2013-06-08,19
2013-06-09,18
2013-06-10,23
2013-06-11,23
2013-06-12,24
2013-06-13,24
2013-06-14,25
2013-06-15,21
2013-06-16,18
2013-06-17,23
2013-06-18,25
2013-06-19,23
2013-06-20,22
2013-06-21,21
2013-06-22,19
2013-06-23,19
2013-06-24,25
2013-06-25,26
2013-06-26,42
2013-06-27,27
2013-06-28,23
2013-06-29,20
2013-06-30,21
2013-07-01,23
2013-07-02,23
2013-07-03,25
2013-07-04,17
2013-07-05,19
2013-07-06,20
2013-07-07,20
2013-07-08,27
2013-07-09,24
2013-07-10,24
2013-07-11,23
2013-07-12,24
2013-07-13,20
2013-07-14,22
2013-07-15,24
2013-07-16,25
2013-07-17,24
2013-07-18,24
2013-07-19,23
2013-07-20,21
2013-07-21,20
2013-07-22,23
2013-07-23,24
2013-07-24,28
2013-07-25,27
2013-07-26,27
2013-07-27,23
2013-07-28,22
2013-07-29,25
2013-07-30,25
2013-07-31,26
2013-08-01,25
2013-08-02,24
2013-08-03,21
2013-08-04,20
2013-08-05,23
2013-08-06,25
2013-08-07,26
2013-08-08,25
2013-08-09,25
2013-08-10,22
2013-08-11,24
2013-08-12,23
2013-08-13,25
2013-08-14,26
2013-08-15,25
2013-08-16,23
2013-08-17,21
2013-08-18,19
2013-08-19,22
2013-08-20,24
2013-08-21,25
2013-08-22,26
2013-08-23,27
2013-08-24,21
2013-08-25,20
2013-08-26,23
2013-08-27,26
2013-08-28,26
2013-08-29,26
2013-08-30,25
2013-08-31,20
2013-09-01,21
2013-09-02,19
2013-09-03,26
2013-09-04,28
2013-09-05,27
2013-09-06,27
2013-09-07,22
2013-09-08,21
2013-09-09,26
2013-09-10,30
2013-09-11,37
2013-09-12,29
2013-09-13,27
2013-09-14,21
2013-09-15,20
2013-09-16,25
2013-09-17,25
2013-09-18,25
2013-09-19,24
2013-09-20,27
2013-09-21,21
2013-09-22,21
2013-09-23,28
2013-09-24,27
2013-09-25,29
2013-09-26,28
2013-09-27,27
2013-09-28,21
2013-09-29,22
2013-09-30,28
2013-10-01,39
2013-10-02,35
2013-10-03,33
2013-10-04,30
2013-10-05,23
2013-10-06,23
2013-10-07,30
2013-10-08,31
2013-10-09,34
2013-10-10,31
2013-10-11,32
2013-10-12,27
2013-10-13,23
2013-10-14,31
2013-10-15,32
2013-10-16,37
2013-10-17,36
2013-10-18,31
2013-10-19,25
2013-10-20,23
2013-10-21,29
2013-10-22,30
2013-10-23,31
2013-10-24,31
2013-10-25,29
2013-10-26,25
2013-10-27,23
2013-10-28,31
2013-10-29,29
2013-10-30,32
2013-10-31,29
2013-11-01,28
2013-11-02,22
2013-11-03,24
2013-11-04,36
2013-11-05,62
2013-11-06,100
2013-11-07,37
2013-11-08,29
2013-11-09,21
2013-11-10,21
2013-11-11,25
2013-11-12,29
2013-11-13,31
2013-11-14,31
2013-11-15,28
2013-11-16,22
2013-11-17,22
2013-11-18,28
2013-11-19,32
2013-11-20,30
2013-11-21,29
2013-11-22,31
2013-11-23,24
2013-11-24,22
2013-11-25,25
2013-11-26,25
2013-11-27,20
2013-11-28,15
2013-11-29,16
2013-11-30,19
2013-12-01,19
