Category: Politics

Day,Geo: United States
2015-12-01,8
2015-12-02,9
2015-12-03,8
2015-12-04,8
2015-12-05,6
2015-12-06,6
2015-12-07,10
2015-12-08,10
2015-12-09,12
2015-12-10,10
2015-12-11,10
2015-12-12,7
2015-12-13,7
2015-12-14,9
2015-12-15,12
2015-12-16,22
2015-12-17,10
2015-12-18,9
2015-12-19,8
2015-12-20,13
2015-12-21,8
2015-12-22,8
2015-12-23,7
2015-12-24,6
2015-12-25,5
2015-12-26,5
2015-12-27,5
2015-12-28,6
2015-12-29,9
2015-12-30,8
2015-12-31,8
2016-01-01,7
2016-01-02,7
2016-01-03,7
2016-01-04,9
2016-01-05,11
2016-01-06,10
2016-01-07,10
2016-01-08,10
2016-01-09,8
2016-01-10,8
2016-01-11,9
2016-01-12,10
2016-01-13,12
2016-01-14,14
2016-01-15,25
2016-01-16,10
2016-01-17,11
2016-01-18,19
2016-01-19,13
2016-01-20,15
2016-01-21,13
2016-01-22,12
2016-01-23,9
2016-01-24,9
2016-01-25,11
2016-01-26,14
2016-01-27,13
2016-01-28,14
2016-01-29,24
2016-01-30,13
2016-01-31,14
2016-02-01,24
2016-02-02,88
2016-02-03,22
2016-02-04,18
2016-02-05,21
2016-02-06,15
2016-02-07,23
2016-02-08,15
2016-02-09,26
2016-02-10,50
2016-02-11,20
2016-02-12,21
2016-02-13,15
2016-02-14,24
2016-02-15,15
2016-02-16,17
2016-02-17,17
2016-02-18,16
2016-02-19,17
2016-02-20,25
2016-02-21,42
2016-02-22,19
2016-02-23,19
2016-02-24,33
2016-02-25,21
2016-02-26,33
2016-02-27,21
2016-02-28,25
2016-02-29,21
2016-03-01,56
2016-03-02,100
2016-03-03,33
2016-03-04,37
2016-03-05,27
2016-03-06,48
2016-03-07,34
2016-03-08,28
2016-03-09,61
2016-03-10,28
2016-03-11,28
2016-03-12,20
2016-03-13,24
2016-03-14,24
2016-03-15,46
2016-03-16,90
2016-03-17,23
2016-03-18,17
2016-03-19,13
2016-03-20,12
2016-03-21,16
2016-03-22,21
2016-03-23,49
2016-03-24,17
2016-03-25,14
2016-03-26,26
2016-03-27,36
2016-03-28,17
2016-03-29,15
2016-03-30,15
2016-03-31,14
2016-04-01,14
2016-04-02,12
2016-04-03,13
2016-04-04,14
2016-04-05,22
2016-04-06,45
2016-04-07,16
2016-04-08,14
2016-04-09,16
2016-04-10,17
2016-04-11,16
2016-04-12,15
2016-04-13,15
2016-04-14,15
2016-04-15,19
2016-04-16,11
2016-04-17,12
2016-04-18,15
2016-04-19,26
2016-04-20,47
2016-04-21,15
2016-04-22,12
2016-04-23,10
2016-04-24,9
2016-04-25,14
2016-04-26,23
2016-04-27,46
2016-04-28,16
2016-04-29,13
2016-04-30,11
2016-05-01,12
2016-05-02,15
2016-05-03,24
2016-05-04,45
2016-05-05,18
2016-05-06,15
2016-05-07,12
2016-05-08,12
2016-05-09,15
2016-05-10,18
2016-05-11,29
2016-05-12,14
2016-05-13,11
2016-05-14,9
2016-05-15,10
2016-05-16,14
2016-05-17,16
2016-05-18,30
2016-05-19,15
2016-05-20,12
2016-05-21,9
2016-05-22,9
2016-05-23,12
2016-05-24,14
2016-05-25,17
2016-05-26,13
2016-05-27,11
2016-05-28,9
2016-05-29,9
2016-05-30,9
2016-05-31,11
2016-06-01,11
