Category: Politics

Day,Geo: United States
2016-12-01,22
2016-12-02,22
2016-12-03,18
2016-12-04,20
2016-12-05,21
2016-12-06,23
2016-12-07,21
2016-12-08,22
2016-12-09,19
2016-12-10,18
2016-12-11,19
2016-12-12,20
2016-12-13,20
2016-12-14,20
2016-12-15,19
2016-12-16,21
2016-12-17,16
2016-12-18,17
2016-12-19,42
2016-12-20,29
2016-12-21,16
2016-12-22,14
2016-12-23,14
2016-12-24,12
2016-12-25,11
2016-12-26,11
2016-12-27,12
2016-12-28,14
2016-12-29,13
2016-12-30,14
2016-12-31,13
2017-01-01,12
2017-01-02,13
2017-01-03,16
2017-01-04,16
2017-01-05,16
2017-01-06,18
2017-01-07,15
2017-01-08,14
2017-01-09,17
2017-01-10,20
2017-01-11,25
2017-01-12,21
2017-01-13,20
2017-01-14,17
2017-01-15,20
2017-01-16,18
2017-01-17,23
2017-01-18,24
2017-01-19,31
2017-01-20,100
2017-01-21,57
2017-01-22,36
2017-01-23,27
2017-01-24,24
2017-01-25,21
2017-01-26,22
2017-01-27,21
2017-01-28,18
2017-01-29,21
2017-01-30,22
2017-01-31,23
2017-02-01,21
2017-02-02,21
2017-02-03,19
2017-02-04,16
2017-02-05,18
2017-02-06,17
2017-02-07,20
2017-02-08,21
2017-02-09,19
2017-02-10,20
2017-02-11,15
2017-02-12,16
2017-02-13,17
2017-02-14,18
2017-02-15,19
2017-02-16,21
2017-02-17,19
2017-02-18,15
2017-02-19,16
2017-02-20,15
2017-02-21,18
2017-02-22,18
2017-02-23,19
2017-02-24,20
2017-02-25,17
2017-02-26,15
2017-02-27,16
2017-02-28,17
2017-03-01,19
2017-03-02,20
2017-03-03,18
2017-03-04,13
2017-03-05,14
2017-03-06,16
2017-03-07,19
2017-03-08,18
2017-03-09,20
2017-03-10,17
2017-03-11,17
2017-03-12,14
2017-03-13,15
2017-03-14,15
2017-03-15,17
2017-03-16,16
2017-03-17,15
2017-03-18,14
2017-03-19,13
2017-03-20,16
2017-03-21,16
2017-03-22,16
2017-03-23,17
2017-03-24,19
2017-03-25,13
2017-03-26,14
2017-03-27,16
2017-03-28,16
2017-03-29,15
2017-03-30,16
2017-03-31,16
2017-04-01,12
2017-04-02,13
2017-04-03,17
2017-04-04,18
2017-04-05,23
2017-04-06,17
2017-04-07,16
2017-04-08,12
2017-04-09,12
2017-04-10,15
2017-04-11,15
2017-04-12,20
2017-04-13,15
2017-04-14,14
2017-04-15,12
2017-04-16,11
2017-04-17,16
2017-04-18,18
2017-04-19,27
2017-04-20,20
2017-04-21,19
2017-04-22,14
2017-04-23,24
2017-04-24,22
2017-04-25,17
2017-04-26,16
2017-04-27,16
2017-04-28,16
2017-04-29,13
2017-04-30,13
2017-05-01,17
2017-05-02,17
2017-05-03,17
2017-05-04,18
