Category: Politics

Day,Geo: United States
2013-12-01,40
2013-12-02,49
2013-12-03,54
2013-12-04,54
2013-12-05,56
2013-12-06,54
2013-12-07,42
2013-12-08,49
2013-12-09,61
2013-12-10,59
2013-12-11,58
2013-12-12,63
2013-12-13,61
2013-12-14,46
2013-12-15,43
2013-12-16,50
2013-12-17,52
2013-12-18,51
2013-12-19,56
2013-12-20,50
2013-12-21,39
2013-12-22,35
2013-12-23,39
2013-12-24,38
2013-12-25,31
2013-12-26,38
2013-12-27,42
2013-12-28,37
2013-12-29,35
2013-12-30,44
2013-12-31,49
2014-01-01,41
2014-01-02,44
2014-01-03,49
2014-01-04,41
2014-01-05,40
2014-01-06,47
2014-01-07,46
2014-01-08,49
2014-01-09,51
2014-01-10,51
2014-01-11,39
2014-01-12,40
2014-01-13,51
2014-01-14,51
2014-01-15,54
2014-01-16,51
2014-01-17,52
2014-01-18,43
2014-01-19,40
2014-01-20,42
2014-01-21,52
2014-01-22,51
2014-01-23,55
2014-01-24,51
2014-01-25,45
2014-01-26,43
2014-01-27,51
2014-01-28,52
2014-01-29,66
2014-01-30,55
2014-01-31,55
2014-02-01,42
2014-02-02,44
2014-02-03,56
2014-02-04,56
2014-02-05,54
2014-02-06,51
2014-02-07,50
2014-02-08,45
2014-02-09,42
2014-02-10,57
2014-02-11,56
2014-02-12,58
2014-02-13,52
2014-02-14,55
2014-02-15,46
2014-02-16,43
2014-02-17,48
2014-02-18,57
2014-02-19,58
2014-02-20,57
2014-02-21,57
2014-02-22,53
2014-02-23,48
2014-02-24,58
2014-02-25,63
2014-02-26,60
2014-02-27,64
2014-02-28,61
2014-03-01,45
2014-03-02,48
2014-03-03,60
2014-03-04,70
2014-03-05,78
2014-03-06,66
2014-03-07,61
2014-03-08,47
2014-03-09,50
2014-03-10,56
2014-03-11,58
2014-03-12,60
2014-03-13,55
2014-03-14,56
2014-03-15,45
2014-03-16,41
2014-03-17,53
2014-03-18,57
2014-03-19,61
2014-03-20,56
2014-03-21,52
2014-03-22,41
2014-03-23,43
2014-03-24,52
2014-03-25,54
2014-03-26,54
2014-03-27,52
2014-03-28,53
2014-03-29,44
2014-03-30,55
2014-03-31,62
2014-04-01,55
2014-04-02,62
2014-04-03,58
2014-04-04,55
2014-04-05,43
2014-04-06,43
2014-04-07,56
2014-04-08,57
2014-04-09,64
2014-04-10,60
2014-04-11,61
2014-04-12,46
2014-04-13,42
2014-04-14,57
2014-04-15,60
2014-04-16,54
2014-04-17,54
2014-04-18,52
2014-04-19,42
2014-04-20,40
2014-04-21,53
2014-04-22,55
2014-04-23,55
2014-04-24,55
2014-04-25,53
2014-04-26,44
2014-04-27,43
2014-04-28,55
2014-04-29,58
2014-04-30,57
2014-05-01,61
2014-05-02,54
2014-05-03,42
2014-05-04,44
2014-05-05,56
2014-05-06,69
2014-05-07,74
2014-05-08,56
2014-05-09,55
2014-05-10,43
2014-05-11,44
2014-05-12,56
2014-05-13,61
2014-05-14,61
2014-05-15,57
2014-05-16,100
2014-05-17,54
2014-05-18,43
2014-05-19,56
2014-05-20,67
2014-05-21,75
2014-05-22,51
2014-05-23,51
2014-05-24,38
2014-05-25,38
2014-05-26,40
2014-05-27,54
2014-05-28,55
2014-05-29,52
2014-05-30,51
2014-05-31,40
2014-06-01,38
2014-06-02,49
2014-06-03,63
2014-06-04,80
2014-06-05,54
2014-06-06,51
2014-06-07,40
2014-06-08,38
2014-06-09,48
2014-06-10,55
2014-06-11,58
2014-06-12,50
2014-06-13,48
2014-06-14,39
2014-06-15,38
2014-06-16,43
2014-06-17,44
2014-06-18,47
2014-06-19,49
2014-06-20,67
2014-06-21,51
2014-06-22,43
2014-06-23,49
2014-06-24,56
2014-06-25,60
2014-06-26,52
2014-06-27,53
2014-06-28,42
2014-06-29,37
2014-06-30,47
2014-07-01,51
2014-07-02,52
2014-07-03,47
2014-07-04,37
2014-07-05,38
2014-07-06,40
2014-07-07,45
2014-07-08,49
2014-07-09,64
2014-07-10,53
2014-07-11,50
2014-07-12,43
2014-07-13,41
2014-07-14,46
2014-07-15,49
2014-07-16,50
2014-07-17,48
2014-07-18,56
2014-07-19,45
2014-07-20,45
2014-07-21,47
2014-07-22,57
2014-07-23,53
2014-07-24,48
2014-07-25,46
2014-07-26,41
2014-07-27,39
2014-07-28,49
2014-07-29,49
2014-07-30,52
2014-07-31,50
2014-08-01,49
