Category: Politics

Day,Geo: United States
2014-08-01,6
2014-08-02,6
2014-08-03,5
2014-08-04,6
2014-08-05,7
2014-08-06,8
2014-08-07,6
2014-08-08,7
2014-08-09,6
2014-08-10,6
2014-08-11,7
2014-08-12,7
2014-08-13,7
2014-08-14,7
2014-08-15,7
2014-08-16,6
2014-08-17,5
2014-08-18,6
2014-08-19,6
2014-08-20,7
2014-08-21,7
2014-08-22,6
2014-08-23,5
2014-08-24,5
2014-08-25,6
2014-08-26,8
2014-08-27,8
2014-08-28,7
2014-08-29,6
2014-08-30,5
2014-08-31,5
2014-09-01,5
2014-09-02,6
2014-09-03,7
2014-09-04,7
2014-09-05,7
2014-09-06,6
2014-09-07,6
2014-09-08,7
2014-09-09,7
2014-09-10,8
2014-09-11,8
2014-09-12,7
2014-09-13,6
2014-09-14,6
2014-09-15,7
2014-09-16,8
2014-09-17,7
2014-09-18,9
2014-09-19,10
2014-09-20,5
2014-09-21,5
2014-09-22,7
2014-09-23,7
2014-09-24,8
2014-09-25,7
2014-09-26,7
2014-09-27,6
2014-09-28,6
2014-09-29,7
2014-09-30,8
2014-10-01,8
2014-10-02,8
2014-10-03,8
2014-10-04,6
2014-10-05,7
2014-10-06,9
2014-10-07,8
2014-10-08,8
2014-10-09,8
2014-10-10,8
2014-10-11,6
2014-10-12,6
2014-10-13,8
2014-10-14,9
2014-10-15,9
2014-10-16,9
2014-10-17,8
2014-10-18,7
2014-10-19,8
2014-10-20,9
2014-10-21,10
2014-10-22,10
2014-10-23,10
2014-10-24,10
2014-10-25,7
2014-10-26,8
2014-10-27,11
2014-10-28,11
2014-10-29,11
2014-10-30,11
2014-10-31,11
2014-11-01,9
2014-11-02,9
2014-11-03,20
2014-11-04,59
2014-11-05,100
2014-11-06,19
2014-11-07,11
2014-11-08,8
2014-11-09,7
2014-11-10,8
2014-11-11,8
2014-11-12,8
2014-11-13,8
2014-11-14,7
2014-11-15,5
2014-11-16,5
2014-11-17,7
2014-11-18,7
2014-11-19,7
2014-11-20,7
2014-11-21,8
2014-11-22,5
2014-11-23,5
2014-11-24,7
2014-11-25,7
2014-11-26,6
2014-11-27,4
2014-11-28,4
2014-11-29,5
2014-11-30,5
2014-12-01,6
2014-12-02,7
2014-12-03,7
2014-12-04,7
2014-12-05,6
2014-12-06,5
2014-12-07,6
2014-12-08,7
2014-12-09,7
2014-12-10,6
2014-12-11,7
2014-12-12,6
2014-12-13,5
2014-12-14,5
2014-12-15,6
2014-12-16,6
2014-12-17,6
2014-12-18,6
2014-12-19,5
2014-12-20,4
2014-12-21,4
2014-12-22,5
2014-12-23,6
2014-12-24,5
2014-12-25,4
2014-12-26,4
2014-12-27,4
2014-12-28,4
2014-12-29,5
2014-12-30,5
2014-12-31,5
2015-01-01,4
2015-01-02,5
2015-01-03,5
2015-01-04,4
2015-01-05,5
2015-01-06,6
2015-01-07,9
2015-01-08,10
2015-01-09,8
2015-01-10,6
2015-01-11,5
2015-01-12,7
2015-01-13,8
2015-01-14,8
2015-01-15,7
2015-01-16,7
2015-01-17,5
2015-01-18,5
2015-01-19,5
2015-01-20,6
2015-01-21,8
2015-01-22,7
2015-01-23,6
2015-01-24,5
2015-01-25,6
2015-01-26,7
2015-01-27,7
2015-01-28,7
2015-01-29,7
2015-01-30,8
2015-01-31,6
2015-02-01,5
2015-02-02,6
2015-02-03,6
2015-02-04,7
2015-02-05,6
2015-02-06,7
2015-02-07,5
2015-02-08,5
2015-02-09,6
2015-02-10,8
2015-02-11,7
2015-02-12,7
2015-02-13,7
2015-02-14,5
2015-02-15,5
2015-02-16,6
2015-02-17,7
2015-02-18,7
2015-02-19,6
2015-02-20,6
2015-02-21,6
2015-02-22,5
2015-02-23,6
2015-02-24,7
2015-02-25,7
2015-02-26,7
2015-02-27,7
2015-02-28,6
2015-03-01,6
2015-03-02,7
2015-03-03,9
2015-03-04,8
2015-03-05,7
2015-03-06,7
2015-03-07,5
2015-03-08,5
2015-03-09,7
2015-03-10,7
2015-03-11,7
2015-03-12,7
2015-03-13,7
2015-03-14,5
2015-03-15,6
2015-03-16,7
2015-03-17,9
2015-03-18,9
2015-03-19,7
2015-03-20,6
2015-03-21,5
2015-03-22,5
2015-03-23,7
2015-03-24,7
2015-03-25,6
2015-03-26,6
2015-03-27,6
2015-03-28,6
2015-03-29,6
2015-03-30,8
2015-03-31,7
2015-04-01,7
