Category: Politics

Day,Geo: United States
2015-04-01,18
2015-04-02,18
2015-04-03,17
2015-04-04,13
2015-04-05,12
2015-04-06,18
2015-04-07,25
2015-04-08,28
2015-04-09,20
2015-04-10,19
2015-04-11,16
2015-04-12,26
2015-04-13,32
2015-04-14,29
2015-04-15,25
2015-04-16,21
2015-04-17,20
2015-04-18,14
2015-04-19,16
2015-04-20,19
2015-04-21,20
2015-04-22,19
2015-04-23,20
2015-04-24,19
2015-04-25,15
2015-04-26,15
2015-04-27,18
2015-04-28,19
2015-04-29,19
2015-04-30,20
2015-05-01,20
2015-05-02,13
2015-05-03,12
2015-05-04,21
2015-05-05,21
2015-05-06,22
2015-05-07,21
2015-05-08,26
2015-05-09,15
2015-05-10,15
2015-05-11,17
2015-05-12,19
2015-05-13,18
2015-05-14,18
2015-05-15,16
2015-05-16,13
2015-05-17,12
2015-05-18,18
2015-05-19,20
2015-05-20,20
2015-05-21,17
2015-05-22,16
2015-05-23,13
2015-05-24,11
2015-05-25,11
2015-05-26,15
2015-05-27,17
2015-05-28,17
2015-05-29,17
2015-05-30,13
2015-05-31,14
2015-06-01,17
2015-06-02,16
2015-06-03,16
2015-06-04,18
2015-06-05,16
2015-06-06,12
2015-06-07,14
2015-06-08,17
2015-06-09,16
2015-06-10,16
2015-06-11,14
2015-06-12,15
2015-06-13,13
2015-06-14,13
2015-06-15,16
2015-06-16,19
2015-06-17,18
2015-06-18,18
2015-06-19,17
2015-06-20,15
2015-06-21,13
2015-06-22,16
2015-06-23,17
2015-06-24,17
2015-06-25,19
2015-06-26,26
2015-06-27,19
2015-06-28,18
2015-06-29,18
2015-06-30,18
2015-07-01,18
2015-07-02,17
2015-07-03,14
2015-07-04,14
2015-07-05,15
2015-07-06,17
2015-07-07,17
2015-07-08,17
2015-07-09,17
2015-07-10,17
2015-07-11,15
2015-07-12,14
2015-07-13,16
2015-07-14,18
2015-07-15,17
2015-07-16,16
2015-07-17,17
2015-07-18,16
2015-07-19,17
2015-07-20,19
2015-07-21,19
2015-07-22,19
2015-07-23,18
2015-07-24,18
2015-07-25,15
2015-07-26,15
2015-07-27,17
2015-07-28,17
2015-07-29,18
2015-07-30,18
2015-07-31,19
2015-08-01,15
2015-08-02,15
2015-08-03,20
2015-08-04,22
2015-08-05,26
2015-08-06,48
2015-08-07,100
2015-08-08,31
2015-08-09,24
2015-08-10,23
2015-08-11,22
2015-08-12,22
2015-08-13,21
2015-08-14,20
2015-08-15,17
2015-08-16,16
2015-08-17,19
2015-08-18,20
2015-08-19,20
2015-08-20,22
2015-08-21,22
2015-08-22,18
2015-08-23,16
2015-08-24,18
2015-08-25,20
2015-08-26,23
2015-08-27,23
2015-08-28,22
2015-08-29,17
2015-08-30,18
2015-08-31,21
2015-09-01,22
2015-09-02,21
2015-09-03,21
2015-09-04,20
2015-09-05,15
2015-09-06,15
2015-09-07,17
2015-09-08,21
2015-09-09,21
2015-09-10,24
2015-09-11,24
2015-09-12,17
2015-09-13,16
2015-09-14,21
2015-09-15,26
2015-09-16,46
2015-09-17,89
2015-09-18,36
2015-09-19,23
2015-09-20,21
2015-09-21,27
2015-09-22,26
2015-09-23,23
2015-09-24,22
2015-09-25,22
2015-09-26,16
2015-09-27,16
2015-09-28,21
2015-09-29,21
2015-09-30,22
2015-10-01,22
2015-10-02,21
2015-10-03,16
2015-10-04,17
2015-10-05,22
2015-10-06,22
2015-10-07,22
2015-10-08,22
2015-10-09,20
2015-10-10,16
2015-10-11,16
2015-10-12,22
2015-10-13,39
2015-10-14,69
2015-10-15,30
2015-10-16,25
2015-10-17,19
2015-10-18,18
2015-10-19,25
2015-10-20,33
2015-10-21,27
2015-10-22,26
2015-10-23,26
2015-10-24,18
2015-10-25,21
2015-10-26,26
2015-10-27,27
2015-10-28,40
2015-10-29,63
2015-10-30,30
2015-10-31,19
2015-11-01,21
2015-11-02,36
2015-11-03,53
2015-11-04,70
2015-11-05,29
2015-11-06,26
2015-11-07,21
2015-11-08,24
2015-11-09,25
2015-11-10,34
2015-11-11,55
2015-11-12,26
2015-11-13,24
2015-11-14,25
2015-11-15,32
2015-11-16,25
2015-11-17,24
2015-11-18,24
2015-11-19,25
2015-11-20,21
2015-11-21,16
2015-11-22,19
2015-11-23,21
2015-11-24,20
2015-11-25,15
2015-11-26,12
2015-11-27,13
2015-11-28,14
2015-11-29,15
2015-11-30,23
2015-12-01,21
