Category: Books & Literature

Day,Geo: United States
2016-06-01,76
2016-06-02,75
2016-06-03,69
2016-06-04,65
2016-06-05,68
2016-06-06,86
2016-06-07,74
2016-06-08,71
2016-06-09,67
2016-06-10,65
2016-06-11,61
2016-06-12,58
2016-06-13,74
2016-06-14,63
2016-06-15,62
2016-06-16,62
2016-06-17,59
2016-06-18,56
2016-06-19,62
2016-06-20,72
2016-06-21,64
2016-06-22,64
2016-06-23,64
2016-06-24,60
2016-06-25,60
2016-06-26,60
2016-06-27,90
2016-06-28,74
2016-06-29,68
2016-06-30,64
2016-07-01,62
2016-07-02,60
2016-07-03,60
2016-07-04,56
2016-07-05,60
2016-07-06,64
2016-07-07,64
2016-07-08,63
2016-07-09,60
2016-07-10,59
2016-07-11,59
2016-07-12,58
2016-07-13,61
2016-07-14,61
2016-07-15,59
2016-07-16,57
2016-07-17,61
2016-07-18,59
2016-07-19,61
2016-07-20,60
2016-07-21,62
2016-07-22,57
2016-07-23,62
2016-07-24,61
2016-07-25,56
2016-07-26,59
2016-07-27,68
2016-07-28,63
2016-07-29,63
2016-07-30,65
2016-07-31,75
2016-08-01,66
2016-08-02,65
2016-08-03,62
2016-08-04,60
2016-08-05,58
2016-08-06,58
2016-08-07,62
2016-08-08,58
2016-08-09,60
2016-08-10,61
2016-08-11,61
2016-08-12,59
2016-08-13,59
2016-08-14,61
2016-08-15,65
2016-08-16,64
2016-08-17,65
2016-08-18,66
2016-08-19,66
2016-08-20,58
2016-08-21,61
2016-08-22,69
2016-08-23,73
2016-08-24,72
2016-08-25,72
2016-08-26,72
2016-08-27,62
2016-08-28,64
2016-08-29,72
2016-08-30,79
2016-08-31,80
2016-09-01,78
2016-09-02,75
2016-09-03,59
2016-09-04,61
2016-09-05,64
2016-09-06,83
2016-09-07,86
2016-09-08,84
2016-09-09,85
2016-09-10,63
2016-09-11,72
2016-09-12,85
2016-09-13,88
2016-09-14,91
2016-09-15,88
2016-09-16,84
2016-09-17,57
2016-09-18,66
2016-09-19,90
2016-09-20,87
2016-09-21,89
2016-09-22,88
2016-09-23,80
2016-09-24,60
2016-09-25,69
2016-09-26,89
2016-09-27,83
2016-09-28,90
2016-09-29,88
2016-09-30,84
2016-10-01,59
2016-10-02,64
2016-10-03,81
2016-10-04,86
2016-10-05,88
2016-10-06,84
2016-10-07,77
2016-10-08,57
2016-10-09,66
2016-10-10,79
2016-10-11,83
2016-10-12,86
2016-10-13,85
2016-10-14,83
2016-10-15,59
2016-10-16,67
2016-10-17,85
2016-10-18,88
2016-10-19,88
2016-10-20,85
2016-10-21,80
2016-10-22,60
2016-10-23,66
2016-10-24,91
2016-10-25,88
2016-10-26,86
2016-10-27,91
2016-10-28,85
2016-10-29,63
2016-10-30,74
2016-10-31,91
2016-11-01,92
2016-11-02,88
2016-11-03,86
2016-11-04,86
2016-11-05,61
2016-11-06,66
2016-11-07,85
2016-11-08,81
2016-11-09,82
2016-11-10,94
2016-11-11,83
2016-11-12,67
2016-11-13,74
2016-11-14,92
2016-11-15,99
2016-11-16,98
2016-11-17,97
2016-11-18,99
2016-11-19,75
2016-11-20,77
2016-11-21,90
2016-11-22,85
2016-11-23,68
2016-11-24,58
2016-11-25,60
2016-11-26,71
2016-11-27,80
2016-11-28,95
2016-11-29,98
2016-11-30,96
2016-12-01,100
