Category: Books & Literature

Day,Geo: United States
2016-12-01,97
2016-12-02,94
2016-12-03,69
2016-12-04,79
2016-12-05,92
2016-12-06,99
2016-12-07,99
2016-12-08,100
2016-12-09,93
2016-12-10,73
2016-12-11,74
2016-12-12,89
2016-12-13,91
2016-12-14,88
2016-12-15,85
2016-12-16,76
2016-12-17,61
2016-12-18,61
2016-12-19,72
2016-12-20,70
2016-12-21,68
2016-12-22,62
2016-12-23,57
2016-12-24,55
2016-12-25,55
2016-12-26,52
2016-12-27,54
2016-12-28,57
2016-12-29,59
2016-12-30,62
2016-12-31,62
2017-01-01,61
2017-01-02,63
2017-01-03,69
2017-01-04,76
2017-01-05,74
2017-01-06,79
2017-01-07,58
2017-01-08,64
2017-01-09,80
2017-01-10,79
2017-01-11,79
2017-01-12,84
2017-01-13,85
2017-01-14,65
2017-01-15,68
2017-01-16,80
2017-01-17,92
2017-01-18,91
2017-01-19,86
2017-01-20,84
2017-01-21,63
2017-01-22,70
2017-01-23,85
2017-01-24,86
2017-01-25,85
2017-01-26,84
2017-01-27,84
2017-01-28,63
2017-01-29,69
2017-01-30,87
2017-01-31,86
2017-02-01,89
2017-02-02,87
2017-02-03,86
2017-02-04,63
2017-02-05,66
2017-02-06,80
2017-02-07,85
2017-02-08,89
2017-02-09,85
2017-02-10,80
2017-02-11,60
2017-02-12,67
2017-02-13,84
2017-02-14,97
2017-02-15,85
2017-02-16,85
2017-02-17,75
2017-02-18,63
2017-02-19,59
2017-02-20,71
2017-02-21,88
2017-02-22,86
2017-02-23,86
2017-02-24,84
2017-02-25,62
2017-02-26,71
2017-02-27,92
2017-02-28,93
2017-03-01,92
2017-03-02,100
2017-03-03,86
2017-03-04,64
2017-03-05,70
2017-03-06,88
2017-03-07,91
2017-03-08,85
2017-03-09,86
2017-03-10,84
2017-03-11,62
2017-03-12,64
2017-03-13,79
2017-03-14,75
2017-03-15,79
2017-03-16,76
2017-03-17,73
2017-03-18,58
2017-03-19,66
2017-03-20,87
2017-03-21,79
2017-03-22,80
2017-03-23,83
2017-03-24,77
2017-03-25,56
2017-03-26,66
2017-03-27,85
2017-03-28,82
2017-03-29,84
2017-03-30,87
2017-03-31,79
2017-04-01,64
2017-04-02,66
2017-04-03,83
2017-04-04,83
2017-04-05,77
2017-04-06,83
2017-04-07,78
2017-04-08,57
2017-04-09,65
2017-04-10,80
2017-04-11,77
2017-04-12,78
2017-04-13,80
2017-04-14,67
2017-04-15,57
2017-04-16,61
2017-04-17,80
2017-04-18,80
2017-04-19,81
2017-04-20,84
2017-04-21,79
2017-04-22,60
2017-04-23,64
2017-04-24,88
2017-04-25,85
2017-04-26,89
2017-04-27,89
2017-04-28,81
2017-04-29,61
2017-04-30,73
2017-05-01,95
2017-05-02,87
2017-05-03,86
2017-05-04,80
