Category: Economics

Day,Geo: Australia
2014-08-01,55
2014-08-02,45
2014-08-03,60
2014-08-04,73
2014-08-05,93
2014-08-06,85
2014-08-07,86
2014-08-08,59
2014-08-09,54
2014-08-10,66
2014-08-11,81
2014-08-12,87
2014-08-13,82
2014-08-14,85
2014-08-15,59
2014-08-16,51
2014-08-17,76
2014-08-18,80
2014-08-19,100
2014-08-20,92
2014-08-21,86
2014-08-22,54
2014-08-23,51
2014-08-24,78
2014-08-25,78
2014-08-26,85
2014-08-27,85
2014-08-28,89
2014-08-29,63
2014-08-30,53
2014-08-31,75
2014-09-01,80
2014-09-02,81
2014-09-03,90
2014-09-04,77
2014-09-05,59
2014-09-06,52
2014-09-07,60
2014-09-08,72
2014-09-09,80
2014-09-10,90
2014-09-11,67
2014-09-12,57
2014-09-13,51
2014-09-14,63
2014-09-15,68
2014-09-16,87
2014-09-17,83
2014-09-18,67
2014-09-19,55
2014-09-20,43
2014-09-21,52
2014-09-22,69
2014-09-23,75
2014-09-24,79
2014-09-25,68
2014-09-26,45
2014-09-27,37
2014-09-28,42
2014-09-29,53
2014-09-30,57
2014-10-01,59
2014-10-02,54
2014-10-03,48
2014-10-04,45
2014-10-05,56
2014-10-06,65
2014-10-07,69
2014-10-08,73
2014-10-09,64
2014-10-10,52
2014-10-11,51
2014-10-12,67
2014-10-13,73
2014-10-14,74
2014-10-15,72
2014-10-16,72
2014-10-17,53
2014-10-18,48
2014-10-19,60
2014-10-20,65
2014-10-21,67
2014-10-22,70
2014-10-23,73
2014-10-24,54
2014-10-25,41
2014-10-26,59
2014-10-27,62
2014-10-28,68
2014-10-29,66
2014-10-30,67
2014-10-31,45
2014-11-01,51
2014-11-02,58
2014-11-03,63
2014-11-04,71
2014-11-05,68
2014-11-06,74
2014-11-07,50
2014-11-08,51
2014-11-09,73
2014-11-10,64
2014-11-11,71
2014-11-12,77
2014-11-13,59
2014-11-14,43
2014-11-15,37
2014-11-16,54
2014-11-17,65
2014-11-18,62
2014-11-19,50
2014-11-20,56
2014-11-21,34
2014-11-22,29
2014-11-23,36
2014-11-24,43
2014-11-25,44
2014-11-26,39
2014-11-27,42
2014-11-28,31
2014-11-29,26
2014-11-30,35
2014-12-01,38
2014-12-02,40
2014-12-03,44
2014-12-04,40
2014-12-05,27
2014-12-06,24
2014-12-07,31
2014-12-08,36
2014-12-09,40
2014-12-10,35
2014-12-11,38
2014-12-12,27
2014-12-13,26
2014-12-14,36
2014-12-15,58
2014-12-16,35
2014-12-17,38
2014-12-18,34
2014-12-19,31
2014-12-20,20
2014-12-21,22
2014-12-22,25
2014-12-23,26
2014-12-24,19
2014-12-25,19
2014-12-26,19
2014-12-27,27
2014-12-28,25
2014-12-29,27
2014-12-30,23
2014-12-31,20
2015-01-01,27
2015-01-02,26
2015-01-03,26
2015-01-04,29
2015-01-05,32
2015-01-06,35
2015-01-07,38
2015-01-08,32
2015-01-09,30
2015-01-10,22
2015-01-11,32
2015-01-12,37
2015-01-13,39
2015-01-14,34
2015-01-15,38
2015-01-16,27
2015-01-17,27
2015-01-18,25
2015-01-19,33
2015-01-20,38
2015-01-21,36
2015-01-22,32
2015-01-23,31
2015-01-24,25
2015-01-25,27
2015-01-26,33
2015-01-27,32
2015-01-28,46
2015-01-29,44
2015-01-30,41
2015-01-31,32
2015-02-01,45
2015-02-02,57
2015-02-03,72
2015-02-04,49
2015-02-05,52
2015-02-06,40
2015-02-07,35
2015-02-08,53
2015-02-09,56
2015-02-10,60
2015-02-11,50
2015-02-12,58
2015-02-13,42
2015-02-14,33
2015-02-15,46
2015-02-16,52
2015-02-17,61
2015-02-18,50
2015-02-19,52
2015-02-20,34
2015-02-21,33
2015-02-22,48
2015-02-23,52
2015-02-24,55
2015-02-25,53
2015-02-26,63
2015-02-27,39
2015-02-28,40
2015-03-01,62
2015-03-02,71
2015-03-03,82
2015-03-04,70
2015-03-05,68
2015-03-06,48
2015-03-07,42
2015-03-08,57
2015-03-09,78
2015-03-10,71
2015-03-11,71
2015-03-12,70
2015-03-13,50
2015-03-14,54
2015-03-15,73
2015-03-16,86
2015-03-17,85
2015-03-18,80
2015-03-19,72
2015-03-20,51
2015-03-21,51
2015-03-22,75
2015-03-23,80
2015-03-24,78
2015-03-25,98
2015-03-26,63
2015-03-27,48
2015-03-28,45
2015-03-29,68
2015-03-30,76
2015-03-31,71
2015-04-01,60
