Category: Economics

Day,Geo: Australia
2015-04-01,63
2015-04-02,52
2015-04-03,41
2015-04-04,37
2015-04-05,44
2015-04-06,47
2015-04-07,66
2015-04-08,62
2015-04-09,58
2015-04-10,57
2015-04-11,46
2015-04-12,59
2015-04-13,67
2015-04-14,68
2015-04-15,67
2015-04-16,65
2015-04-17,52
2015-04-18,55
2015-04-19,71
2015-04-20,75
2015-04-21,72
2015-04-22,81
2015-04-23,76
2015-04-24,55
2015-04-25,41
2015-04-26,71
2015-04-27,76
2015-04-28,80
2015-04-29,78
2015-04-30,77
2015-05-01,57
2015-05-02,53
2015-05-03,70
2015-05-04,81
2015-05-05,95
2015-05-06,79
2015-05-07,89
2015-05-08,60
2015-05-09,53
2015-05-10,75
2015-05-11,84
2015-05-12,84
2015-05-13,88
2015-05-14,81
2015-05-15,62
2015-05-16,52
2015-05-17,74
2015-05-18,76
2015-05-19,76
2015-05-20,77
2015-05-21,76
2015-05-22,57
2015-05-23,47
2015-05-24,77
2015-05-25,80
2015-05-26,65
2015-05-27,71
2015-05-28,71
2015-05-29,59
2015-05-30,51
2015-05-31,72
2015-06-01,73
2015-06-02,80
2015-06-03,82
2015-06-04,79
2015-06-05,58
2015-06-06,54
2015-06-07,67
2015-06-08,77
2015-06-09,81
2015-06-10,90
2015-06-11,91
2015-06-12,66
2015-06-13,51
2015-06-14,68
2015-06-15,80
2015-06-16,79
2015-06-17,76
2015-06-18,64
2015-06-19,51
2015-06-20,38
2015-06-21,51
2015-06-22,57
2015-06-23,56
2015-06-24,52
2015-06-25,49
2015-06-26,41
2015-06-27,30
2015-06-28,34
2015-06-29,53
2015-06-30,47
2015-07-01,51
2015-07-02,38
2015-07-03,39
2015-07-04,28
2015-07-05,40
2015-07-06,53
2015-07-07,49
2015-07-08,41
2015-07-09,45
2015-07-10,39
2015-07-11,36
2015-07-12,40
2015-07-13,60
2015-07-14,71
2015-07-15,68
2015-07-16,56
2015-07-17,43
2015-07-18,40
2015-07-19,47
2015-07-20,67
2015-07-21,73
2015-07-22,81
2015-07-23,61
2015-07-24,47
2015-07-25,45
2015-07-26,52
2015-07-27,69
2015-07-28,82
2015-07-29,83
2015-07-30,71
2015-07-31,51
2015-08-01,44
2015-08-02,62
2015-08-03,75
2015-08-04,92
2015-08-05,83
2015-08-06,69
2015-08-07,57
2015-08-08,52
2015-08-09,75
2015-08-10,90
2015-08-11,83
2015-08-12,90
2015-08-13,81
2015-08-14,63
2015-08-15,51
2015-08-16,74
2015-08-17,83
2015-08-18,89
2015-08-19,90
2015-08-20,78
2015-08-21,63
2015-08-22,58
2015-08-23,79
2015-08-24,86
2015-08-25,100
2015-08-26,99
2015-08-27,78
2015-08-28,63
2015-08-29,57
2015-08-30,77
2015-08-31,82
2015-09-01,94
2015-09-02,90
2015-09-03,76
2015-09-04,66
2015-09-05,61
2015-09-06,75
2015-09-07,89
2015-09-08,98
2015-09-09,88
2015-09-10,82
2015-09-11,61
2015-09-12,49
2015-09-13,65
2015-09-14,74
2015-09-15,73
2015-09-16,68
2015-09-17,67
2015-09-18,47
2015-09-19,46
2015-09-20,50
2015-09-21,64
2015-09-22,64
2015-09-23,68
2015-09-24,63
2015-09-25,49
2015-09-26,33
2015-09-27,50
2015-09-28,53
2015-09-29,52
2015-09-30,56
2015-10-01,54
2015-10-02,48
2015-10-03,39
2015-10-04,54
2015-10-05,60
2015-10-06,71
2015-10-07,70
2015-10-08,67
2015-10-09,49
2015-10-10,45
2015-10-11,65
2015-10-12,72
2015-10-13,78
2015-10-14,78
2015-10-15,74
2015-10-16,52
2015-10-17,43
2015-10-18,62
2015-10-19,63
2015-10-20,66
2015-10-21,64
2015-10-22,66
2015-10-23,49
2015-10-24,48
2015-10-25,66
2015-10-26,68
2015-10-27,69
2015-10-28,74
2015-10-29,70
2015-10-30,51
2015-10-31,45
2015-11-01,61
2015-11-02,66
2015-11-03,77
2015-11-04,75
2015-11-05,64
2015-11-06,58
2015-11-07,50
2015-11-08,71
2015-11-09,67
2015-11-10,66
2015-11-11,70
2015-11-12,71
2015-11-13,44
2015-11-14,38
2015-11-15,61
2015-11-16,56
2015-11-17,65
2015-11-18,52
2015-11-19,46
2015-11-20,35
2015-11-21,28
2015-11-22,43
2015-11-23,44
2015-11-24,46
2015-11-25,47
2015-11-26,45
2015-11-27,35
2015-11-28,23
2015-11-29,36
2015-11-30,35
2015-12-01,43
