Category: Economics

Day,Geo: Australia
2012-08-01,70
2012-08-02,59
2012-08-03,44
2012-08-04,39
2012-08-05,68
2012-08-06,59
2012-08-07,78
2012-08-08,76
2012-08-09,66
2012-08-10,53
2012-08-11,44
2012-08-12,62
2012-08-13,64
2012-08-14,81
2012-08-15,89
2012-08-16,63
2012-08-17,50
2012-08-18,48
2012-08-19,85
2012-08-20,83
2012-08-21,94
2012-08-22,88
2012-08-23,84
2012-08-24,55
2012-08-25,42
2012-08-26,68
2012-08-27,69
2012-08-28,87
2012-08-29,78
2012-08-30,73
2012-08-31,56
2012-09-01,50
2012-09-02,69
2012-09-03,71
2012-09-04,77
2012-09-05,80
2012-09-06,69
2012-09-07,54
2012-09-08,42
2012-09-09,68
2012-09-10,78
2012-09-11,83
2012-09-12,78
2012-09-13,68
2012-09-14,54
2012-09-15,43
2012-09-16,62
2012-09-17,65
2012-09-18,69
2012-09-19,72
2012-09-20,61
2012-09-21,47
2012-09-22,38
2012-09-23,36
2012-09-24,46
2012-09-25,69
2012-09-26,53
2012-09-27,54
2012-09-28,40
2012-09-29,35
2012-09-30,43
2012-10-01,57
2012-10-02,73
2012-10-03,64
2012-10-04,61
2012-10-05,42
2012-10-06,45
2012-10-07,60
2012-10-08,60
2012-10-09,70
2012-10-10,76
2012-10-11,70
2012-10-12,51
2012-10-13,47
2012-10-14,66
2012-10-15,61
2012-10-16,71
2012-10-17,80
2012-10-18,64
2012-10-19,43
2012-10-20,41
2012-10-21,57
2012-10-22,72
2012-10-23,69
2012-10-24,76
2012-10-25,63
2012-10-26,44
2012-10-27,41
2012-10-28,52
2012-10-29,60
2012-10-30,68
2012-10-31,72
2012-11-01,64
2012-11-02,48
2012-11-03,45
2012-11-04,55
2012-11-05,65
2012-11-06,78
2012-11-07,72
2012-11-08,63
2012-11-09,49
2012-11-10,43
2012-11-11,61
2012-11-12,61
2012-11-13,71
2012-11-14,72
2012-11-15,56
2012-11-16,42
2012-11-17,36
2012-11-18,47
2012-11-19,52
2012-11-20,61
2012-11-21,49
2012-11-22,46
2012-11-23,34
2012-11-24,28
2012-11-25,30
2012-11-26,45
2012-11-27,100
2012-11-28,70
2012-11-29,37
2012-11-30,34
2012-12-01,26
2012-12-02,29
2012-12-03,35
2012-12-04,51
2012-12-05,36
2012-12-06,35
2012-12-07,25
2012-12-08,20
2012-12-09,29
2012-12-10,29
2012-12-11,30
2012-12-12,31
2012-12-13,25
2012-12-14,23
2012-12-15,12
2012-12-16,21
2012-12-17,24
2012-12-18,21
2012-12-19,20
2012-12-20,25
2012-12-21,17
2012-12-22,16
2012-12-23,21
2012-12-24,18
2012-12-25,15
2012-12-26,19
2012-12-27,19
2012-12-28,22
2012-12-29,20
2012-12-30,20
2012-12-31,20
2013-01-01,24
2013-01-02,23
2013-01-03,25
2013-01-04,24
2013-01-05,17
2013-01-06,26
2013-01-07,32
2013-01-08,27
2013-01-09,30
2013-01-10,30
2013-01-11,23
2013-01-12,21
2013-01-13,27
2013-01-14,32
2013-01-15,29
2013-01-16,31
2013-01-17,35
2013-01-18,23
2013-01-19,19
2013-01-20,26
2013-01-21,31
2013-01-22,29
2013-01-23,30
2013-01-24,31
2013-01-25,26
2013-01-26,21
2013-01-27,29
2013-01-28,24
2013-01-29,35
2013-01-30,32
2013-01-31,36
2013-02-01,32
2013-02-02,24
2013-02-03,32
2013-02-04,42
2013-02-05,44
2013-02-06,45
2013-02-07,38
2013-02-08,27
2013-02-09,27
2013-02-10,35
2013-02-11,42
2013-02-12,45
2013-02-13,41
2013-02-14,42
2013-02-15,25
2013-02-16,28
2013-02-17,34
2013-02-18,39
2013-02-19,42
2013-02-20,49
2013-02-21,43
2013-02-22,31
2013-02-23,29
2013-02-24,36
2013-02-25,45
2013-02-26,45
2013-02-27,52
2013-02-28,47
2013-03-01,29
2013-03-02,32
2013-03-03,47
2013-03-04,48
2013-03-05,53
2013-03-06,54
2013-03-07,53
2013-03-08,33
2013-03-09,35
2013-03-10,53
2013-03-11,59
2013-03-12,62
2013-03-13,57
2013-03-14,57
2013-03-15,40
2013-03-16,43
2013-03-17,57
2013-03-18,65
2013-03-19,67
2013-03-20,64
2013-03-21,59
2013-03-22,46
2013-03-23,36
2013-03-24,67
2013-03-25,63
2013-03-26,66
2013-03-27,52
2013-03-28,43
2013-03-29,29
2013-03-30,32
2013-03-31,36
2013-04-01,43
