Category: Economics

Day,Geo: Australia
2013-12-01,30
2013-12-02,38
2013-12-03,40
2013-12-04,41
2013-12-05,36
2013-12-06,30
2013-12-07,24
2013-12-08,30
2013-12-09,34
2013-12-10,34
2013-12-11,41
2013-12-12,32
2013-12-13,24
2013-12-14,23
2013-12-15,29
2013-12-16,35
2013-12-17,45
2013-12-18,37
2013-12-19,27
2013-12-20,25
2013-12-21,24
2013-12-22,26
2013-12-23,24
2013-12-24,16
2013-12-25,17
2013-12-26,15
2013-12-27,21
2013-12-28,18
2013-12-29,23
2013-12-30,22
2013-12-31,23
2014-01-01,26
2014-01-02,27
2014-01-03,21
2014-01-04,26
2014-01-05,32
2014-01-06,32
2014-01-07,36
2014-01-08,36
2014-01-09,38
2014-01-10,32
2014-01-11,25
2014-01-12,31
2014-01-13,37
2014-01-14,36
2014-01-15,32
2014-01-16,35
2014-01-17,32
2014-01-18,26
2014-01-19,33
2014-01-20,40
2014-01-21,42
2014-01-22,41
2014-01-23,33
2014-01-24,37
2014-01-25,28
2014-01-26,21
2014-01-27,33
2014-01-28,61
2014-01-29,54
2014-01-30,50
2014-01-31,43
2014-02-01,38
2014-02-02,50
2014-02-03,52
2014-02-04,74
2014-02-05,71
2014-02-06,69
2014-02-07,38
2014-02-08,38
2014-02-09,50
2014-02-10,55
2014-02-11,68
2014-02-12,68
2014-02-13,62
2014-02-14,44
2014-02-15,36
2014-02-16,52
2014-02-17,55
2014-02-18,70
2014-02-19,66
2014-02-20,62
2014-02-21,42
2014-02-22,33
2014-02-23,55
2014-02-24,61
2014-02-25,70
2014-02-26,72
2014-02-27,63
2014-02-28,44
2014-03-01,39
2014-03-02,55
2014-03-03,62
2014-03-04,83
2014-03-05,86
2014-03-06,66
2014-03-07,54
2014-03-08,50
2014-03-09,68
2014-03-10,74
2014-03-11,89
2014-03-12,87
2014-03-13,80
2014-03-14,51
2014-03-15,56
2014-03-16,77
2014-03-17,81
2014-03-18,98
2014-03-19,94
2014-03-20,78
2014-03-21,59
2014-03-22,55
2014-03-23,81
2014-03-24,78
2014-03-25,86
2014-03-26,82
2014-03-27,80
2014-03-28,55
2014-03-29,55
2014-03-30,87
2014-03-31,88
2014-04-01,84
2014-04-02,83
2014-04-03,76
2014-04-04,55
2014-04-05,45
2014-04-06,76
2014-04-07,75
2014-04-08,71
2014-04-09,68
2014-04-10,71
2014-04-11,55
2014-04-12,46
2014-04-13,73
2014-04-14,65
2014-04-15,66
2014-04-16,60
2014-04-17,43
2014-04-18,28
2014-04-19,33
2014-04-20,40
2014-04-21,47
2014-04-22,54
2014-04-23,60
2014-04-24,48
2014-04-25,44
2014-04-26,52
2014-04-27,79
2014-04-28,83
2014-04-29,76
2014-04-30,82
2014-05-01,81
2014-05-02,69
2014-05-03,55
2014-05-04,69
2014-05-05,86
2014-05-06,83
2014-05-07,84
2014-05-08,77
2014-05-09,62
2014-05-10,57
2014-05-11,85
2014-05-12,80
2014-05-13,92
2014-05-14,84
2014-05-15,76
2014-05-16,56
2014-05-17,55
2014-05-18,76
2014-05-19,82
2014-05-20,83
2014-05-21,85
2014-05-22,79
2014-05-23,57
2014-05-24,52
2014-05-25,73
2014-05-26,78
2014-05-27,68
2014-05-28,67
2014-05-29,70
2014-05-30,51
2014-05-31,56
2014-06-01,81
2014-06-02,77
2014-06-03,78
2014-06-04,77
2014-06-05,80
2014-06-06,67
2014-06-07,53
2014-06-08,68
2014-06-09,80
2014-06-10,81
2014-06-11,77
2014-06-12,83
2014-06-13,64
2014-06-14,63
2014-06-15,81
2014-06-16,81
2014-06-17,100
2014-06-18,96
2014-06-19,81
2014-06-20,54
2014-06-21,49
2014-06-22,69
2014-06-23,59
2014-06-24,80
2014-06-25,65
2014-06-26,62
2014-06-27,43
2014-06-28,34
2014-06-29,43
2014-06-30,46
2014-07-01,62
2014-07-02,51
2014-07-03,43
2014-07-04,38
2014-07-05,30
2014-07-06,40
2014-07-07,40
2014-07-08,54
2014-07-09,52
2014-07-10,44
2014-07-11,37
2014-07-12,32
2014-07-13,40
2014-07-14,51
2014-07-15,67
2014-07-16,61
2014-07-17,49
2014-07-18,44
2014-07-19,30
2014-07-20,50
2014-07-21,66
2014-07-22,78
2014-07-23,82
2014-07-24,64
2014-07-25,48
2014-07-26,40
2014-07-27,56
2014-07-28,66
2014-07-29,75
2014-07-30,76
2014-07-31,61
2014-08-01,54
