Category: Politics

Day,Geo: Canada
2015-12-01,29
2015-12-02,24
2015-12-03,23
2015-12-04,24
2015-12-05,22
2015-12-06,23
2015-12-07,27
2015-12-08,28
2015-12-09,26
2015-12-10,28
2015-12-11,25
2015-12-12,23
2015-12-13,23
2015-12-14,24
2015-12-15,26
2015-12-16,43
2015-12-17,25
2015-12-18,23
2015-12-19,22
2015-12-20,24
2015-12-21,22
2015-12-22,20
2015-12-23,20
2015-12-24,17
2015-12-25,16
2015-12-26,16
2015-12-27,16
2015-12-28,17
2015-12-29,21
2015-12-30,21
2015-12-31,20
2016-01-01,19
2016-01-02,19
2016-01-03,19
2016-01-04,21
2016-01-05,24
2016-01-06,23
2016-01-07,23
2016-01-08,23
2016-01-09,19
2016-01-10,19
2016-01-11,21
2016-01-12,23
2016-01-13,24
2016-01-14,24
2016-01-15,33
2016-01-16,23
2016-01-17,22
2016-01-18,30
2016-01-19,26
2016-01-20,29
2016-01-21,28
2016-01-22,25
2016-01-23,21
2016-01-24,24
2016-01-25,25
2016-01-26,28
2016-01-27,25
2016-01-28,25
2016-01-29,31
2016-01-30,24
2016-01-31,24
2016-02-01,32
2016-02-02,82
2016-02-03,30
2016-02-04,27
2016-02-05,29
2016-02-06,25
2016-02-07,29
2016-02-08,27
2016-02-09,36
2016-02-10,57
2016-02-11,32
2016-02-12,30
2016-02-13,24
2016-02-14,30
2016-02-15,24
2016-02-16,25
2016-02-17,25
2016-02-18,25
2016-02-19,29
2016-02-20,32
2016-02-21,55
2016-02-22,30
2016-02-23,31
2016-02-24,45
2016-02-25,30
2016-02-26,43
2016-02-27,31
2016-02-28,38
2016-02-29,30
2016-03-01,52
2016-03-02,100
2016-03-03,45
2016-03-04,49
2016-03-05,37
2016-03-06,53
2016-03-07,44
2016-03-08,39
2016-03-09,67
2016-03-10,42
2016-03-11,42
2016-03-12,32
2016-03-13,35
2016-03-14,36
2016-03-15,48
2016-03-16,82
2016-03-17,35
2016-03-18,31
2016-03-19,27
2016-03-20,25
2016-03-21,32
2016-03-22,38
2016-03-23,68
2016-03-24,30
2016-03-25,25
2016-03-26,35
2016-03-27,48
2016-03-28,28
2016-03-29,30
2016-03-30,27
2016-03-31,29
2016-04-01,28
2016-04-02,25
2016-04-03,27
2016-04-04,30
2016-04-05,50
2016-04-06,57
2016-04-07,33
2016-04-08,30
2016-04-09,31
2016-04-10,35
2016-04-11,33
2016-04-12,30
2016-04-13,29
2016-04-14,27
2016-04-15,31
2016-04-16,27
2016-04-17,26
2016-04-18,27
2016-04-19,40
2016-04-20,74
2016-04-21,27
2016-04-22,26
2016-04-23,23
2016-04-24,23
2016-04-25,26
2016-04-26,29
2016-04-27,51
2016-04-28,26
2016-04-29,26
2016-04-30,27
2016-05-01,22
2016-05-02,29
2016-05-03,31
2016-05-04,55
2016-05-05,28
2016-05-06,27
2016-05-07,26
2016-05-08,24
2016-05-09,47
2016-05-10,52
2016-05-11,49
2016-05-12,28
2016-05-13,25
2016-05-14,23
2016-05-15,25
2016-05-16,28
2016-05-17,29
2016-05-18,43
2016-05-19,38
2016-05-20,29
2016-05-21,23
2016-05-22,21
2016-05-23,20
2016-05-24,24
2016-05-25,27
2016-05-26,26
2016-05-27,26
2016-05-28,22
2016-05-29,22
2016-05-30,27
2016-05-31,22
2016-06-01,24
