Category: Arts & Entertainment

Day,Geo: Canada
2016-06-01,78
2016-06-02,84
2016-06-03,82
2016-06-04,87
2016-06-05,94
2016-06-06,85
2016-06-07,81
2016-06-08,82
2016-06-09,85
2016-06-10,88
2016-06-11,95
2016-06-12,96
2016-06-13,86
2016-06-14,80
2016-06-15,85
2016-06-16,81
2016-06-17,87
2016-06-18,88
2016-06-19,90
2016-06-20,83
2016-06-21,85
2016-06-22,85
2016-06-23,82
2016-06-24,82
2016-06-25,88
2016-06-26,90
2016-06-27,81
2016-06-28,82
2016-06-29,81
2016-06-30,77
2016-07-01,78
2016-07-02,87
2016-07-03,88
2016-07-04,83
2016-07-05,83
2016-07-06,84
2016-07-07,83
2016-07-08,85
2016-07-09,96
2016-07-10,95
2016-07-11,81
2016-07-12,82
2016-07-13,80
2016-07-14,81
2016-07-15,85
2016-07-16,86
2016-07-17,94
2016-07-18,81
2016-07-19,86
2016-07-20,82
2016-07-21,83
2016-07-22,83
2016-07-23,91
2016-07-24,90
2016-07-25,84
2016-07-26,81
2016-07-27,77
2016-07-28,78
2016-07-29,83
2016-07-30,89
2016-07-31,90
2016-08-01,79
2016-08-02,83
2016-08-03,82
2016-08-04,83
2016-08-05,85
2016-08-06,90
2016-08-07,89
2016-08-08,81
2016-08-09,80
2016-08-10,79
2016-08-11,81
2016-08-12,86
2016-08-13,89
2016-08-14,89
2016-08-15,82
2016-08-16,83
2016-08-17,80
2016-08-18,78
2016-08-19,79
2016-08-20,84
2016-08-21,90
2016-08-22,82
2016-08-23,84
2016-08-24,82
2016-08-25,85
2016-08-26,89
2016-08-27,87
2016-08-28,91
2016-08-29,85
2016-08-30,84
2016-08-31,82
2016-09-01,80
2016-09-02,85
2016-09-03,86
2016-09-04,83
2016-09-05,83
2016-09-06,75
2016-09-07,77
2016-09-08,79
2016-09-09,80
2016-09-10,92
2016-09-11,96
2016-09-12,83
2016-09-13,82
2016-09-14,78
2016-09-15,81
2016-09-16,83
2016-09-17,94
2016-09-18,92
2016-09-19,80
2016-09-20,82
2016-09-21,83
2016-09-22,84
2016-09-23,87
2016-09-24,92
2016-09-25,93
2016-09-26,82
2016-09-27,76
2016-09-28,80
2016-09-29,79
2016-09-30,84
2016-10-01,91
2016-10-02,93
2016-10-03,85
2016-10-04,85
2016-10-05,79
2016-10-06,79
2016-10-07,82
2016-10-08,95
2016-10-09,94
2016-10-10,84
2016-10-11,81
2016-10-12,81
2016-10-13,83
2016-10-14,84
2016-10-15,95
2016-10-16,97
2016-10-17,82
2016-10-18,85
2016-10-19,78
2016-10-20,87
2016-10-21,86
2016-10-22,100
2016-10-23,95
2016-10-24,84
2016-10-25,80
2016-10-26,82
2016-10-27,83
2016-10-28,91
2016-10-29,98
2016-10-30,96
2016-10-31,89
2016-11-01,83
2016-11-02,81
2016-11-03,83
2016-11-04,87
2016-11-05,95
2016-11-06,95
2016-11-07,81
2016-11-08,79
2016-11-09,82
2016-11-10,88
2016-11-11,98
2016-11-12,100
2016-11-13,100
2016-11-14,87
2016-11-15,83
2016-11-16,82
2016-11-17,85
2016-11-18,90
2016-11-19,92
2016-11-20,97
2016-11-21,83
2016-11-22,82
2016-11-23,81
2016-11-24,86
2016-11-25,87
2016-11-26,91
2016-11-27,92
2016-11-28,81
2016-11-29,81
2016-11-30,82
2016-12-01,81
