Category: Arts & Entertainment

Day,Geo: Canada
2016-12-01,70
2016-12-02,72
2016-12-03,82
2016-12-04,78
2016-12-05,67
2016-12-06,71
2016-12-07,68
2016-12-08,71
2016-12-09,71
2016-12-10,79
2016-12-11,78
2016-12-12,70
2016-12-13,68
2016-12-14,72
2016-12-15,71
2016-12-16,76
2016-12-17,82
2016-12-18,82
2016-12-19,75
2016-12-20,76
2016-12-21,75
2016-12-22,70
2016-12-23,74
2016-12-24,83
2016-12-25,83
2016-12-26,85
2016-12-27,83
2016-12-28,83
2016-12-29,81
2016-12-30,80
2016-12-31,85
2017-01-01,100
2017-01-02,80
2017-01-03,78
2017-01-04,76
2017-01-05,72
2017-01-06,75
2017-01-07,86
2017-01-08,86
2017-01-09,79
2017-01-10,74
2017-01-11,72
2017-01-12,73
2017-01-13,76
2017-01-14,81
2017-01-15,82
2017-01-16,76
2017-01-17,72
2017-01-18,74
2017-01-19,69
2017-01-20,75
2017-01-21,83
2017-01-22,87
2017-01-23,70
2017-01-24,75
2017-01-25,72
2017-01-26,71
2017-01-27,74
2017-01-28,83
2017-01-29,82
2017-01-30,72
2017-01-31,73
2017-02-01,71
2017-02-02,71
2017-02-03,76
2017-02-04,82
2017-02-05,86
2017-02-06,77
2017-02-07,71
2017-02-08,70
2017-02-09,71
2017-02-10,72
2017-02-11,83
2017-02-12,87
2017-02-13,85
2017-02-14,71
2017-02-15,70
2017-02-16,71
2017-02-17,71
2017-02-18,80
2017-02-19,82
2017-02-20,76
2017-02-21,67
2017-02-22,68
2017-02-23,68
2017-02-24,76
2017-02-25,85
2017-02-26,91
2017-02-27,92
2017-02-28,76
2017-03-01,72
2017-03-02,74
2017-03-03,75
2017-03-04,80
2017-03-05,82
2017-03-06,73
2017-03-07,75
2017-03-08,74
2017-03-09,72
2017-03-10,75
2017-03-11,80
2017-03-12,83
2017-03-13,74
2017-03-14,73
2017-03-15,74
2017-03-16,73
2017-03-17,75
2017-03-18,83
2017-03-19,82
2017-03-20,72
2017-03-21,72
2017-03-22,69
2017-03-23,70
2017-03-24,76
2017-03-25,86
2017-03-26,84
2017-03-27,73
2017-03-28,77
2017-03-29,69
2017-03-30,70
2017-03-31,76
2017-04-01,83
2017-04-02,83
2017-04-03,71
2017-04-04,72
2017-04-05,72
2017-04-06,73
2017-04-07,77
2017-04-08,79
2017-04-09,79
2017-04-10,69
2017-04-11,68
2017-04-12,69
2017-04-13,68
2017-04-14,80
2017-04-15,80
2017-04-16,82
2017-04-17,75
2017-04-18,67
2017-04-19,66
2017-04-20,71
2017-04-21,72
2017-04-22,76
2017-04-23,75
2017-04-24,68
2017-04-25,70
2017-04-26,67
2017-04-27,65
2017-04-28,71
2017-04-29,76
2017-04-30,77
2017-05-01,74
2017-05-02,71
2017-05-03,64
2017-05-04,67
