Category: Arts & Entertainment

Day,Geo: Canada
2012-08-01,74
2012-08-02,75
2012-08-03,77
2012-08-04,83
2012-08-05,81
2012-08-06,69
2012-08-07,76
2012-08-08,79
2012-08-09,76
2012-08-10,83
2012-08-11,88
2012-08-12,95
2012-08-13,84
2012-08-14,84
2012-08-15,84
2012-08-16,80
2012-08-17,84
2012-08-18,81
2012-08-19,91
2012-08-20,86
2012-08-21,84
2012-08-22,82
2012-08-23,82
2012-08-24,81
2012-08-25,88
2012-08-26,87
2012-08-27,78
2012-08-28,79
2012-08-29,77
2012-08-30,76
2012-08-31,78
2012-09-01,82
2012-09-02,80
2012-09-03,79
2012-09-04,73
2012-09-05,75
2012-09-06,74
2012-09-07,83
2012-09-08,89
2012-09-09,96
2012-09-10,82
2012-09-11,79
2012-09-12,73
2012-09-13,80
2012-09-14,86
2012-09-15,100
2012-09-16,94
2012-09-17,78
2012-09-18,82
2012-09-19,79
2012-09-20,80
2012-09-21,91
2012-09-22,97
2012-09-23,92
2012-09-24,82
2012-09-25,80
2012-09-26,80
2012-09-27,79
2012-09-28,85
2012-09-29,93
2012-09-30,93
2012-10-01,83
2012-10-02,78
2012-10-03,80
2012-10-04,79
2012-10-05,81
2012-10-06,89
2012-10-07,90
2012-10-08,76
2012-10-09,82
2012-10-10,79
2012-10-11,82
2012-10-12,86
2012-10-13,98
2012-10-14,97
2012-10-15,82
2012-10-16,79
2012-10-17,80
2012-10-18,83
2012-10-19,86
2012-10-20,99
2012-10-21,94
2012-10-22,81
2012-10-23,79
2012-10-24,81
2012-10-25,81
2012-10-26,85
2012-10-27,98
2012-10-28,92
2012-10-29,77
2012-10-30,84
2012-10-31,83
2012-11-01,88
2012-11-02,87
2012-11-03,98
2012-11-04,92
2012-11-05,75
2012-11-06,79
2012-11-07,73
2012-11-08,76
2012-11-09,84
2012-11-10,97
2012-11-11,90
2012-11-12,80
2012-11-13,84
2012-11-14,79
2012-11-15,77
2012-11-16,88
2012-11-17,97
2012-11-18,89
2012-11-19,82
2012-11-20,78
2012-11-21,79
2012-11-22,85
2012-11-23,84
2012-11-24,90
2012-11-25,92
2012-11-26,84
2012-11-27,77
2012-11-28,75
2012-11-29,73
2012-11-30,83
2012-12-01,96
2012-12-02,90
2012-12-03,81
2012-12-04,76
2012-12-05,83
2012-12-06,83
2012-12-07,85
2012-12-08,96
2012-12-09,90
2012-12-10,83
2012-12-11,79
2012-12-12,80
2012-12-13,77
2012-12-14,81
2012-12-15,94
2012-12-16,89
2012-12-17,80
2012-12-18,83
2012-12-19,81
2012-12-20,80
2012-12-21,84
2012-12-22,93
2012-12-23,91
2012-12-24,93
2012-12-25,88
2012-12-26,77
2012-12-27,82
2012-12-28,82
2012-12-29,89
2012-12-30,93
2012-12-31,96
2013-01-01,98
2013-01-02,85
2013-01-03,80
2013-01-04,87
2013-01-05,96
2013-01-06,88
2013-01-07,79
2013-01-08,77
2013-01-09,78
2013-01-10,77
2013-01-11,90
2013-01-12,95
2013-01-13,93
2013-01-14,86
2013-01-15,79
2013-01-16,80
2013-01-17,79
2013-01-18,82
2013-01-19,93
2013-01-20,90
2013-01-21,77
2013-01-22,78
2013-01-23,79
2013-01-24,81
2013-01-25,83
2013-01-26,92
2013-01-27,93
2013-01-28,81
2013-01-29,83
2013-01-30,78
2013-01-31,78
2013-02-01,85
2013-02-02,93
2013-02-03,92
2013-02-04,84
2013-02-05,77
2013-02-06,77
2013-02-07,77
2013-02-08,86
2013-02-09,92
2013-02-10,94
2013-02-11,90
2013-02-12,81
2013-02-13,80
2013-02-14,80
2013-02-15,86
2013-02-16,93
2013-02-17,93
2013-02-18,85
2013-02-19,75
2013-02-20,80
2013-02-21,77
2013-02-22,83
2013-02-23,89
2013-02-24,89
2013-02-25,94
2013-02-26,75
2013-02-27,77
2013-02-28,82
2013-03-01,80
2013-03-02,91
2013-03-03,89
2013-03-04,80
2013-03-05,76
2013-03-06,75
2013-03-07,77
2013-03-08,81
2013-03-09,88
2013-03-10,89
2013-03-11,78
2013-03-12,75
2013-03-13,79
2013-03-14,75
2013-03-15,79
2013-03-16,89
2013-03-17,87
2013-03-18,74
2013-03-19,74
2013-03-20,75
2013-03-21,75
2013-03-22,75
2013-03-23,87
2013-03-24,86
2013-03-25,79
2013-03-26,77
2013-03-27,76
2013-03-28,76
2013-03-29,83
2013-03-30,84
2013-03-31,89
2013-04-01,87
