Category: Arts & Entertainment

Day,Geo: Canada
2014-07-01,69
2014-07-02,68
2014-07-03,74
2014-07-04,78
2014-07-05,77
2014-07-06,82
2014-07-07,75
2014-07-08,76
2014-07-09,69
2014-07-10,76
2014-07-11,78
2014-07-12,78
2014-07-13,82
2014-07-14,73
2014-07-15,76
2014-07-16,77
2014-07-17,76
2014-07-18,78
2014-07-19,90
2014-07-20,87
2014-07-21,73
2014-07-22,71
2014-07-23,77
2014-07-24,80
2014-07-25,82
2014-07-26,85
2014-07-27,84
2014-07-28,80
2014-07-29,80
2014-07-30,75
2014-07-31,79
2014-08-01,75
2014-08-02,84
2014-08-03,79
2014-08-04,74
2014-08-05,82
2014-08-06,77
2014-08-07,72
2014-08-08,78
2014-08-09,83
2014-08-10,81
2014-08-11,83
2014-08-12,100
2014-08-13,85
2014-08-14,82
2014-08-15,84
2014-08-16,92
2014-08-17,88
2014-08-18,75
2014-08-19,74
2014-08-20,81
2014-08-21,78
2014-08-22,79
2014-08-23,79
2014-08-24,81
2014-08-25,76
2014-08-26,77
2014-08-27,75
2014-08-28,77
2014-08-29,78
2014-08-30,78
2014-08-31,82
2014-09-01,79
2014-09-02,79
2014-09-03,74
2014-09-04,77
2014-09-05,77
2014-09-06,90
2014-09-07,84
2014-09-08,72
2014-09-09,73
2014-09-10,77
2014-09-11,78
2014-09-12,77
2014-09-13,87
2014-09-14,84
2014-09-15,71
2014-09-16,73
2014-09-17,72
2014-09-18,71
2014-09-19,78
2014-09-20,86
2014-09-21,86
2014-09-22,79
2014-09-23,76
2014-09-24,72
2014-09-25,79
2014-09-26,74
2014-09-27,84
2014-09-28,86
2014-09-29,72
2014-09-30,73
2014-10-01,73
2014-10-02,74
2014-10-03,79
2014-10-04,88
2014-10-05,87
2014-10-06,76
2014-10-07,74
2014-10-08,72
2014-10-09,73
2014-10-10,76
2014-10-11,88
2014-10-12,80
2014-10-13,74
2014-10-14,75
2014-10-15,74
2014-10-16,79
2014-10-17,78
2014-10-18,89
2014-10-19,93
2014-10-20,79
2014-10-21,79
2014-10-22,76
2014-10-23,79
2014-10-24,82
2014-10-25,89
2014-10-26,87
2014-10-27,79
2014-10-28,81
2014-10-29,76
2014-10-30,77
2014-10-31,80
2014-11-01,89
2014-11-02,88
2014-11-03,73
2014-11-04,75
2014-11-05,78
2014-11-06,80
2014-11-07,82
2014-11-08,89
2014-11-09,87
2014-11-10,77
2014-11-11,76
2014-11-12,74
2014-11-13,75
2014-11-14,81
2014-11-15,90
2014-11-16,89
2014-11-17,74
2014-11-18,81
2014-11-19,74
2014-11-20,78
2014-11-21,79
2014-11-22,86
2014-11-23,87
2014-11-24,79
2014-11-25,76
2014-11-26,74
2014-11-27,77
2014-11-28,81
2014-11-29,87
2014-11-30,85
2014-12-01,69
2014-12-02,76
2014-12-03,76
2014-12-04,82
2014-12-05,80
2014-12-06,88
2014-12-07,88
2014-12-08,80
2014-12-09,78
2014-12-10,76
2014-12-11,76
2014-12-12,78
2014-12-13,84
2014-12-14,82
2014-12-15,76
2014-12-16,77
2014-12-17,76
2014-12-18,79
2014-12-19,85
2014-12-20,86
2014-12-21,85
2014-12-22,77
2014-12-23,80
2014-12-24,83
2014-12-25,84
2014-12-26,77
2014-12-27,86
2014-12-28,85
2014-12-29,78
2014-12-30,78
2014-12-31,85
2015-01-01,92
2015-01-02,82
2015-01-03,92
2015-01-04,89
2015-01-05,77
2015-01-06,74
2015-01-07,71
2015-01-08,73
2015-01-09,79
2015-01-10,86
2015-01-11,86
2015-01-12,79
2015-01-13,80
2015-01-14,72
2015-01-15,71
2015-01-16,76
2015-01-17,89
2015-01-18,84
2015-01-19,76
2015-01-20,73
2015-01-21,74
2015-01-22,75
2015-01-23,80
2015-01-24,88
2015-01-25,84
2015-01-26,75
2015-01-27,76
2015-01-28,70
2015-01-29,74
2015-01-30,76
2015-01-31,84
2015-02-01,88
2015-02-02,80
2015-02-03,72
2015-02-04,72
2015-02-05,74
2015-02-06,78
2015-02-07,86
2015-02-08,87
2015-02-09,86
2015-02-10,77
2015-02-11,76
2015-02-12,77
2015-02-13,79
2015-02-14,88
2015-02-15,89
2015-02-16,89
2015-02-17,83
2015-02-18,76
2015-02-19,72
2015-02-20,74
2015-02-21,90
2015-02-22,88
2015-02-23,87
2015-02-24,74
2015-02-25,77
2015-02-26,74
2015-02-27,75
2015-02-28,83
2015-03-01,82
