Category: Arts & Entertainment

Day,Geo: Canada
2015-10-01,70
2015-10-02,74
2015-10-03,82
2015-10-04,85
2015-10-05,73
2015-10-06,72
2015-10-07,71
2015-10-08,73
2015-10-09,76
2015-10-10,81
2015-10-11,75
2015-10-12,76
2015-10-13,75
2015-10-14,70
2015-10-15,70
2015-10-16,76
2015-10-17,82
2015-10-18,84
2015-10-19,68
2015-10-20,71
2015-10-21,72
2015-10-22,73
2015-10-23,76
2015-10-24,85
2015-10-25,84
2015-10-26,76
2015-10-27,77
2015-10-28,74
2015-10-29,78
2015-10-30,78
2015-10-31,87
2015-11-01,84
2015-11-02,70
2015-11-03,72
2015-11-04,72
2015-11-05,71
2015-11-06,79
2015-11-07,84
2015-11-08,85
2015-11-09,72
2015-11-10,71
2015-11-11,74
2015-11-12,74
2015-11-13,78
2015-11-14,85
2015-11-15,83
2015-11-16,70
2015-11-17,71
2015-11-18,71
2015-11-19,76
2015-11-20,78
2015-11-21,83
2015-11-22,84
2015-11-23,77
2015-11-24,75
2015-11-25,73
2015-11-26,78
2015-11-27,77
2015-11-28,84
2015-11-29,78
2015-11-30,71
2015-12-01,70
2015-12-02,70
2015-12-03,74
2015-12-04,81
2015-12-05,81
2015-12-06,81
2015-12-07,74
2015-12-08,76
2015-12-09,74
2015-12-10,73
2015-12-11,78
2015-12-12,82
2015-12-13,82
2015-12-14,74
2015-12-15,78
2015-12-16,72
2015-12-17,80
2015-12-18,79
2015-12-19,87
2015-12-20,84
2015-12-21,83
2015-12-22,77
2015-12-23,79
2015-12-24,80
2015-12-25,83
2015-12-26,81
2015-12-27,85
2015-12-28,76
2015-12-29,81
2015-12-30,81
2015-12-31,84
2016-01-01,95
2016-01-02,87
2016-01-03,82
2016-01-04,74
2016-01-05,74
2016-01-06,75
2016-01-07,73
2016-01-08,78
2016-01-09,82
2016-01-10,87
2016-01-11,91
2016-01-12,80
2016-01-13,75
2016-01-14,83
2016-01-15,81
2016-01-16,88
2016-01-17,88
2016-01-18,76
2016-01-19,78
2016-01-20,76
2016-01-21,73
2016-01-22,80
2016-01-23,85
2016-01-24,85
2016-01-25,73
2016-01-26,77
2016-01-27,72
2016-01-28,73
2016-01-29,78
2016-01-30,89
2016-01-31,86
2016-02-01,73
2016-02-02,75
2016-02-03,71
2016-02-04,73
2016-02-05,75
2016-02-06,80
2016-02-07,84
2016-02-08,76
2016-02-09,73
2016-02-10,71
2016-02-11,74
2016-02-12,76
2016-02-13,87
2016-02-14,87
2016-02-15,85
2016-02-16,85
2016-02-17,74
2016-02-18,70
2016-02-19,74
2016-02-20,84
2016-02-21,84
2016-02-22,73
2016-02-23,71
2016-02-24,73
2016-02-25,72
2016-02-26,76
2016-02-27,86
2016-02-28,86
2016-02-29,100
2016-03-01,81
2016-03-02,76
2016-03-03,71
2016-03-04,73
2016-03-05,83
2016-03-06,83
2016-03-07,75
2016-03-08,72
2016-03-09,69
2016-03-10,71
2016-03-11,73
2016-03-12,77
2016-03-13,81
2016-03-14,74
2016-03-15,72
2016-03-16,69
2016-03-17,70
2016-03-18,75
2016-03-19,82
2016-03-20,80
2016-03-21,73
2016-03-22,68
2016-03-23,72
2016-03-24,78
2016-03-25,87
2016-03-26,86
2016-03-27,87
2016-03-28,83
2016-03-29,72
2016-03-30,73
2016-03-31,76
2016-04-01,78
2016-04-02,85
2016-04-03,88
2016-04-04,78
2016-04-05,80
2016-04-06,74
2016-04-07,75
2016-04-08,78
2016-04-09,87
2016-04-10,84
2016-04-11,77
2016-04-12,72
2016-04-13,70
2016-04-14,68
2016-04-15,75
2016-04-16,82
2016-04-17,75
2016-04-18,68
2016-04-19,68
2016-04-20,67
2016-04-21,79
2016-04-22,80
2016-04-23,83
2016-04-24,82
2016-04-25,74
2016-04-26,71
2016-04-27,69
2016-04-28,70
2016-04-29,77
2016-04-30,76
2016-05-01,76
2016-05-02,72
2016-05-03,70
2016-05-04,68
2016-05-05,73
2016-05-06,72
2016-05-07,77
2016-05-08,76
2016-05-09,69
2016-05-10,67
2016-05-11,66
2016-05-12,65
2016-05-13,71
2016-05-14,80
2016-05-15,81
2016-05-16,74
2016-05-17,67
2016-05-18,66
2016-05-19,68
2016-05-20,67
2016-05-21,72
2016-05-22,71
2016-05-23,65
2016-05-24,68
2016-05-25,68
2016-05-26,69
2016-05-27,69
2016-05-28,73
2016-05-29,77
2016-05-30,70
2016-05-31,66
2016-06-01,65
