date,general_label,traffic_rate,total_traffic
2017-03-31,Lifestyle,0.1,22000.0
2017-04-01,Lifestyle,0.0,0.0
2017-04-02,Lifestyle,0.1,10000.0
2017-04-03,Lifestyle,0.0,0.0
2017-04-04,Lifestyle,0.1,7000.0
2017-04-05,Lifestyle,0.1,5000.0
2017-04-06,Lifestyle,0.1,7000.0
2017-04-07,Lifestyle,0.0,0.0
2017-04-08,Lifestyle,0.1,12000.0
2017-04-09,Lifestyle,0.1,5000.0
2017-04-10,Lifestyle,0.1,7000.0
2017-04-11,Lifestyle,0.1,2000.0
2017-04-12,Lifestyle,0.0,0.0
2017-04-13,Lifestyle,0.1,37000.0
2017-04-14,Lifestyle,0.1,55000.0
2017-04-15,Lifestyle,0.1,10000.0
2017-04-16,Lifestyle,0.1,5000.0
2017-04-17,Lifestyle,0.1,5000.0
2017-04-18,Lifestyle,0.0,0.0
2017-04-19,Lifestyle,0.1,15000.0
2017-04-20,Lifestyle,0.1,45000.0
2017-04-21,Lifestyle,0.1,9000.0
2017-04-22,Lifestyle,0.25,200000.0
2017-04-23,Lifestyle,0.1,10000.0
2017-04-24,Lifestyle,0.1,10000.0
2017-04-25,Lifestyle,0.1,10000.0
2017-04-26,Lifestyle,0.55,505000.0
2017-04-27,Lifestyle,0.1,5000.0
2017-04-28,Lifestyle,0.0,0.0
2017-04-29,Lifestyle,0.0,0.0
2017-04-30,Lifestyle,0.1,20000.0
2017-05-01,Lifestyle,0.1,15000.0
2017-05-02,Lifestyle,0.1,12000.0
2017-05-03,Lifestyle,0.1,2000.0
2017-05-04,Lifestyle,0.1,120000.0
