Category: Books & Literature

Day,Geo: Australia
2016-12-01,77
2016-12-02,73
2016-12-03,76
2016-12-04,82
2016-12-05,79
2016-12-06,81
2016-12-07,76
2016-12-08,79
2016-12-09,67
2016-12-10,67
2016-12-11,75
2016-12-12,74
2016-12-13,71
2016-12-14,69
2016-12-15,65
2016-12-16,74
2016-12-17,73
2016-12-18,70
2016-12-19,69
2016-12-20,69
2016-12-21,71
2016-12-22,71
2016-12-23,62
2016-12-24,62
2016-12-25,55
2016-12-26,58
2016-12-27,63
2016-12-28,66
2016-12-29,66
2016-12-30,67
2016-12-31,57
2017-01-01,79
2017-01-02,71
2017-01-03,70
2017-01-04,69
2017-01-05,68
2017-01-06,67
2017-01-07,65
2017-01-08,74
2017-01-09,70
2017-01-10,66
2017-01-11,68
2017-01-12,69
2017-01-13,66
2017-01-14,72
2017-01-15,78
2017-01-16,72
2017-01-17,70
2017-01-18,69
2017-01-19,69
2017-01-20,66
2017-01-21,67
2017-01-22,71
2017-01-23,66
2017-01-24,69
2017-01-25,65
2017-01-26,58
2017-01-27,66
2017-01-28,72
2017-01-29,75
2017-01-30,75
2017-01-31,75
2017-02-01,75
2017-02-02,83
2017-02-03,72
2017-02-04,72
2017-02-05,84
2017-02-06,81
2017-02-07,83
2017-02-08,81
2017-02-09,81
2017-02-10,77
2017-02-11,72
2017-02-12,84
2017-02-13,90
2017-02-14,85
2017-02-15,84
2017-02-16,84
2017-02-17,72
2017-02-18,75
2017-02-19,86
2017-02-20,91
2017-02-21,86
2017-02-22,84
2017-02-23,90
2017-02-24,74
2017-02-25,80
2017-02-26,94
2017-02-27,91
2017-02-28,93
2017-03-01,91
2017-03-02,92
2017-03-03,84
2017-03-04,79
2017-03-05,87
2017-03-06,88
2017-03-07,90
2017-03-08,94
2017-03-09,88
2017-03-10,78
2017-03-11,82
2017-03-12,89
2017-03-13,95
2017-03-14,96
2017-03-15,98
2017-03-16,96
2017-03-17,86
2017-03-18,78
2017-03-19,94
2017-03-20,96
2017-03-21,98
2017-03-22,93
2017-03-23,92
2017-03-24,83
2017-03-25,79
2017-03-26,94
2017-03-27,100
2017-03-28,98
2017-03-29,90
2017-03-30,99
2017-03-31,82
2017-04-01,79
2017-04-02,87
2017-04-03,84
2017-04-04,84
2017-04-05,82
2017-04-06,84
2017-04-07,83
2017-04-08,73
2017-04-09,82
2017-04-10,77
2017-04-11,75
2017-04-12,70
2017-04-13,71
2017-04-14,73
2017-04-15,71
2017-04-16,76
2017-04-17,76
2017-04-18,75
2017-04-19,79
2017-04-20,79
2017-04-21,78
2017-04-22,77
2017-04-23,87
2017-04-24,86
2017-04-25,83
2017-04-26,92
2017-04-27,90
2017-04-28,82
2017-04-29,79
2017-04-30,91
2017-05-01,100
2017-05-02,92
2017-05-03,91
2017-05-04,93
