Category: Books & Literature

Day,Geo: Australia
2014-08-01,69
2014-08-02,66
2014-08-03,80
2014-08-04,78
2014-08-05,80
2014-08-06,80
2014-08-07,83
2014-08-08,71
2014-08-09,70
2014-08-10,81
2014-08-11,81
2014-08-12,83
2014-08-13,79
2014-08-14,81
2014-08-15,72
2014-08-16,72
2014-08-17,90
2014-08-18,87
2014-08-19,83
2014-08-20,83
2014-08-21,76
2014-08-22,67
2014-08-23,73
2014-08-24,83
2014-08-25,79
2014-08-26,79
2014-08-27,81
2014-08-28,78
2014-08-29,69
2014-08-30,67
2014-08-31,80
2014-09-01,80
2014-09-02,77
2014-09-03,73
2014-09-04,77
2014-09-05,67
2014-09-06,69
2014-09-07,77
2014-09-08,79
2014-09-09,78
2014-09-10,75
2014-09-11,72
2014-09-12,61
2014-09-13,63
2014-09-14,72
2014-09-15,71
2014-09-16,72
2014-09-17,71
2014-09-18,65
2014-09-19,56
2014-09-20,57
2014-09-21,65
2014-09-22,60
2014-09-23,60
2014-09-24,61
2014-09-25,63
2014-09-26,56
2014-09-27,55
2014-09-28,61
2014-09-29,57
2014-09-30,61
2014-10-01,57
2014-10-02,57
2014-10-03,58
2014-10-04,61
2014-10-05,63
2014-10-06,67
2014-10-07,69
2014-10-08,69
2014-10-09,68
2014-10-10,62
2014-10-11,63
2014-10-12,71
2014-10-13,74
2014-10-14,69
2014-10-15,70
2014-10-16,70
2014-10-17,59
2014-10-18,60
2014-10-19,75
2014-10-20,73
2014-10-21,69
2014-10-22,71
2014-10-23,70
2014-10-24,59
2014-10-25,62
2014-10-26,74
2014-10-27,74
2014-10-28,74
2014-10-29,71
2014-10-30,68
2014-10-31,61
2014-11-01,65
2014-11-02,73
2014-11-03,73
2014-11-04,66
2014-11-05,70
2014-11-06,69
2014-11-07,59
2014-11-08,62
2014-11-09,71
2014-11-10,75
2014-11-11,68
2014-11-12,65
2014-11-13,66
2014-11-14,59
2014-11-15,60
2014-11-16,67
2014-11-17,69
2014-11-18,68
2014-11-19,62
2014-11-20,63
2014-11-21,55
2014-11-22,55
2014-11-23,71
2014-11-24,63
2014-11-25,64
2014-11-26,59
2014-11-27,61
2014-11-28,57
2014-11-29,55
2014-11-30,66
2014-12-01,61
2014-12-02,60
2014-12-03,59
2014-12-04,60
2014-12-05,54
2014-12-06,54
2014-12-07,69
2014-12-08,64
2014-12-09,58
2014-12-10,56
2014-12-11,60
2014-12-12,54
2014-12-13,54
2014-12-14,58
2014-12-15,53
2014-12-16,56
2014-12-17,55
2014-12-18,56
2014-12-19,52
2014-12-20,54
2014-12-21,59
2014-12-22,55
2014-12-23,55
2014-12-24,49
2014-12-25,43
2014-12-26,50
2014-12-27,55
2014-12-28,59
2014-12-29,53
2014-12-30,54
2014-12-31,46
2015-01-01,60
2015-01-02,57
2015-01-03,62
2015-01-04,61
2015-01-05,56
2015-01-06,54
2015-01-07,51
2015-01-08,55
2015-01-09,53
2015-01-10,57
2015-01-11,63
2015-01-12,56
2015-01-13,55
2015-01-14,55
2015-01-15,61
2015-01-16,54
2015-01-17,53
2015-01-18,58
2015-01-19,56
2015-01-20,54
2015-01-21,55
2015-01-22,54
2015-01-23,55
2015-01-24,57
2015-01-25,57
2015-01-26,48
2015-01-27,56
2015-01-28,60
2015-01-29,59
2015-01-30,57
2015-01-31,60
2015-02-01,66
2015-02-02,59
2015-02-03,64
2015-02-04,63
2015-02-05,62
2015-02-06,57
2015-02-07,58
2015-02-08,66
2015-02-09,67
2015-02-10,63
2015-02-11,64
2015-02-12,64
2015-02-13,61
2015-02-14,61
2015-02-15,70
2015-02-16,68
2015-02-17,70
2015-02-18,66
2015-02-19,68
2015-02-20,62
2015-02-21,64
2015-02-22,71
2015-02-23,69
2015-02-24,68
2015-02-25,67
2015-02-26,68
2015-02-27,57
2015-02-28,62
2015-03-01,74
2015-03-02,69
2015-03-03,70
2015-03-04,70
2015-03-05,68
2015-03-06,61
2015-03-07,62
2015-03-08,71
2015-03-09,69
2015-03-10,70
2015-03-11,69
2015-03-12,66
2015-03-13,62
2015-03-14,65
2015-03-15,74
2015-03-16,71
2015-03-17,71
2015-03-18,73
2015-03-19,71
2015-03-20,59
2015-03-21,62
2015-03-22,77
2015-03-23,76
2015-03-24,72
2015-03-25,100
2015-03-26,58
2015-03-27,62
2015-03-28,66
2015-03-29,70
2015-03-30,66
2015-03-31,67
2015-04-01,66
