Category: Books & Literature

Day,Geo: Australia
2015-12-01,65
2015-12-02,65
2015-12-03,64
2015-12-04,65
2015-12-05,60
2015-12-06,66
2015-12-07,63
2015-12-08,64
2015-12-09,63
2015-12-10,63
2015-12-11,59
2015-12-12,56
2015-12-13,63
2015-12-14,58
2015-12-15,59
2015-12-16,61
2015-12-17,58
2015-12-18,54
2015-12-19,58
2015-12-20,61
2015-12-21,58
2015-12-22,60
2015-12-23,55
2015-12-24,54
2015-12-25,47
2015-12-26,54
2015-12-27,58
2015-12-28,54
2015-12-29,53
2015-12-30,53
2015-12-31,48
2016-01-01,62
2016-01-02,59
2016-01-03,62
2016-01-04,59
2016-01-05,58
2016-01-06,57
2016-01-07,54
2016-01-08,51
2016-01-09,56
2016-01-10,55
2016-01-11,55
2016-01-12,57
2016-01-13,56
2016-01-14,59
2016-01-15,59
2016-01-16,58
2016-01-17,60
2016-01-18,58
2016-01-19,58
2016-01-20,57
2016-01-21,57
2016-01-22,54
2016-01-23,58
2016-01-24,59
2016-01-25,57
2016-01-26,52
2016-01-27,62
2016-01-28,61
2016-01-29,59
2016-01-30,64
2016-01-31,66
2016-02-01,65
2016-02-02,68
2016-02-03,69
2016-02-04,69
2016-02-05,63
2016-02-06,61
2016-02-07,70
2016-02-08,68
2016-02-09,69
2016-02-10,68
2016-02-11,74
2016-02-12,65
2016-02-13,69
2016-02-14,74
2016-02-15,72
2016-02-16,71
2016-02-17,71
2016-02-18,68
2016-02-19,62
2016-02-20,63
2016-02-21,72
2016-02-22,72
2016-02-23,71
2016-02-24,72
2016-02-25,76
2016-02-26,66
2016-02-27,65
2016-02-28,79
2016-02-29,72
2016-03-01,77
2016-03-02,75
2016-03-03,73
2016-03-04,65
2016-03-05,66
2016-03-06,76
2016-03-07,79
2016-03-08,79
2016-03-09,81
2016-03-10,77
2016-03-11,67
2016-03-12,63
2016-03-13,72
2016-03-14,73
2016-03-15,78
2016-03-16,76
2016-03-17,75
2016-03-18,68
2016-03-19,64
2016-03-20,78
2016-03-21,79
2016-03-22,73
2016-03-23,75
2016-03-24,60
2016-03-25,61
2016-03-26,61
2016-03-27,69
2016-03-28,72
2016-03-29,73
2016-03-30,70
2016-03-31,68
2016-04-01,66
2016-04-02,64
2016-04-03,78
2016-04-04,75
2016-04-05,74
2016-04-06,68
2016-04-07,72
2016-04-08,67
2016-04-09,66
2016-04-10,69
2016-04-11,77
2016-04-12,73
2016-04-13,72
2016-04-14,66
2016-04-15,63
2016-04-16,67
2016-04-17,75
2016-04-18,69
2016-04-19,71
2016-04-20,70
2016-04-21,77
2016-04-22,67
2016-04-23,75
2016-04-24,77
2016-04-25,99
2016-04-26,84
2016-04-27,80
2016-04-28,78
2016-04-29,72
2016-04-30,70
2016-05-01,81
2016-05-02,100
2016-05-03,87
2016-05-04,84
2016-05-05,82
2016-05-06,74
2016-05-07,72
2016-05-08,84
2016-05-09,100
2016-05-10,82
2016-05-11,81
2016-05-12,76
2016-05-13,66
2016-05-14,64
2016-05-15,81
2016-05-16,86
2016-05-17,83
2016-05-18,82
2016-05-19,79
2016-05-20,73
2016-05-21,71
2016-05-22,83
2016-05-23,100
2016-05-24,91
2016-05-25,85
2016-05-26,84
2016-05-27,77
2016-05-28,72
2016-05-29,80
2016-05-30,96
2016-05-31,83
2016-06-01,86
