Category: Food & Drink

Day,Geo: United States
2014-08-01,61
2014-08-02,68
2014-08-03,70
2014-08-04,58
2014-08-05,59
2014-08-06,58
2014-08-07,54
2014-08-08,60
2014-08-09,69
2014-08-10,66
2014-08-11,56
2014-08-12,56
2014-08-13,57
2014-08-14,58
2014-08-15,60
2014-08-16,70
2014-08-17,69
2014-08-18,56
2014-08-19,56
2014-08-20,53
2014-08-21,54
2014-08-22,58
2014-08-23,69
2014-08-24,67
2014-08-25,53
2014-08-26,51
2014-08-27,56
2014-08-28,53
2014-08-29,57
2014-08-30,68
2014-08-31,65
2014-09-01,59
2014-09-02,50
2014-09-03,51
2014-09-04,53
2014-09-05,55
2014-09-06,67
2014-09-07,65
2014-09-08,52
2014-09-09,51
2014-09-10,54
2014-09-11,54
2014-09-12,57
2014-09-13,65
2014-09-14,66
2014-09-15,50
2014-09-16,55
2014-09-17,52
2014-09-18,51
2014-09-19,58
2014-09-20,63
2014-09-21,64
2014-09-22,51
2014-09-23,52
2014-09-24,53
2014-09-25,53
2014-09-26,56
2014-09-27,65
2014-09-28,67
2014-09-29,52
2014-09-30,52
2014-10-01,53
2014-10-02,55
2014-10-03,62
2014-10-04,70
2014-10-05,66
2014-10-06,55
2014-10-07,53
2014-10-08,53
2014-10-09,54
2014-10-10,59
2014-10-11,68
2014-10-12,65
2014-10-13,58
2014-10-14,54
2014-10-15,53
2014-10-16,55
2014-10-17,57
2014-10-18,66
2014-10-19,68
2014-10-20,52
2014-10-21,52
2014-10-22,54
2014-10-23,53
2014-10-24,56
2014-10-25,64
2014-10-26,65
2014-10-27,52
2014-10-28,53
2014-10-29,54
2014-10-30,54
2014-10-31,58
2014-11-01,65
2014-11-02,67
2014-11-03,51
2014-11-04,51
2014-11-05,53
2014-11-06,56
2014-11-07,56
2014-11-08,66
2014-11-09,65
2014-11-10,54
2014-11-11,57
2014-11-12,53
2014-11-13,55
2014-11-14,61
2014-11-15,69
2014-11-16,70
2014-11-17,56
2014-11-18,55
2014-11-19,56
2014-11-20,55
2014-11-21,65
2014-11-22,72
2014-11-23,75
2014-11-24,58
2014-11-25,64
2014-11-26,80
2014-11-27,95
2014-11-28,48
2014-11-29,58
2014-11-30,59
2014-12-01,49
2014-12-02,51
2014-12-03,54
2014-12-04,52
2014-12-05,59
2014-12-06,69
2014-12-07,67
2014-12-08,56
2014-12-09,55
2014-12-10,54
2014-12-11,53
2014-12-12,63
2014-12-13,66
2014-12-14,68
2014-12-15,54
2014-12-16,60
2014-12-17,58
2014-12-18,61
2014-12-19,62
2014-12-20,75
2014-12-21,74
2014-12-22,67
2014-12-23,73
2014-12-24,100
2014-12-25,88
2014-12-26,57
2014-12-27,64
2014-12-28,65
2014-12-29,58
2014-12-30,67
2014-12-31,82
2015-01-01,80
2015-01-02,60
2015-01-03,69
2015-01-04,66
2015-01-05,52
2015-01-06,54
2015-01-07,55
2015-01-08,54
2015-01-09,56
2015-01-10,67
2015-01-11,67
2015-01-12,53
2015-01-13,49
2015-01-14,52
2015-01-15,54
2015-01-16,53
2015-01-17,64
2015-01-18,64
2015-01-19,54
2015-01-20,47
2015-01-21,50
2015-01-22,54
2015-01-23,56
2015-01-24,66
2015-01-25,64
2015-01-26,54
2015-01-27,52
2015-01-28,52
2015-01-29,56
2015-01-30,57
2015-01-31,70
2015-02-01,75
2015-02-02,47
2015-02-03,52
2015-02-04,50
2015-02-05,51
2015-02-06,54
2015-02-07,64
2015-02-08,66
2015-02-09,54
2015-02-10,55
2015-02-11,51
2015-02-12,58
2015-02-13,59
2015-02-14,80
2015-02-15,74
2015-02-16,56
2015-02-17,56
2015-02-18,53
2015-02-19,54
2015-02-20,57
2015-02-21,67
2015-02-22,64
2015-02-23,50
2015-02-24,51
2015-02-25,51
2015-02-26,56
2015-02-27,56
2015-02-28,66
2015-03-01,64
2015-03-02,52
2015-03-03,52
2015-03-04,53
2015-03-05,55
2015-03-06,58
2015-03-07,62
2015-03-08,64
2015-03-09,51
2015-03-10,47
2015-03-11,52
2015-03-12,49
2015-03-13,54
2015-03-14,62
2015-03-15,60
2015-03-16,52
2015-03-17,53
2015-03-18,51
2015-03-19,50
2015-03-20,55
2015-03-21,58
2015-03-22,62
2015-03-23,49
2015-03-24,50
2015-03-25,42
2015-03-26,50
2015-03-27,55
2015-03-28,60
2015-03-29,60
2015-03-30,49
2015-03-31,51
2015-04-01,52
