Category: Food & Drink

Day,Geo: United States
2012-08-01,59
2012-08-02,60
2012-08-03,62
2012-08-04,69
2012-08-05,69
2012-08-06,51
2012-08-07,56
2012-08-08,54
2012-08-09,55
2012-08-10,56
2012-08-11,67
2012-08-12,70
2012-08-13,55
2012-08-14,54
2012-08-15,64
2012-08-16,56
2012-08-17,59
2012-08-18,69
2012-08-19,71
2012-08-20,59
2012-08-21,53
2012-08-22,55
2012-08-23,56
2012-08-24,58
2012-08-25,68
2012-08-26,68
2012-08-27,52
2012-08-28,51
2012-08-29,52
2012-08-30,56
2012-08-31,56
2012-09-01,69
2012-09-02,69
2012-09-03,60
2012-09-04,50
2012-09-05,51
2012-09-06,53
2012-09-07,58
2012-09-08,67
2012-09-09,66
2012-09-10,50
2012-09-11,50
2012-09-12,50
2012-09-13,52
2012-09-14,55
2012-09-15,66
2012-09-16,67
2012-09-17,54
2012-09-18,52
2012-09-19,51
2012-09-20,53
2012-09-21,57
2012-09-22,65
2012-09-23,67
2012-09-24,50
2012-09-25,51
2012-09-26,53
2012-09-27,52
2012-09-28,58
2012-09-29,65
2012-09-30,67
2012-10-01,52
2012-10-02,51
2012-10-03,53
2012-10-04,54
2012-10-05,56
2012-10-06,65
2012-10-07,66
2012-10-08,54
2012-10-09,48
2012-10-10,53
2012-10-11,55
2012-10-12,56
2012-10-13,67
2012-10-14,66
2012-10-15,52
2012-10-16,52
2012-10-17,52
2012-10-18,53
2012-10-19,59
2012-10-20,66
2012-10-21,66
2012-10-22,51
2012-10-23,51
2012-10-24,52
2012-10-25,55
2012-10-26,56
2012-10-27,66
2012-10-28,62
2012-10-29,54
2012-10-30,50
2012-10-31,51
2012-11-01,54
2012-11-02,56
2012-11-03,63
2012-11-04,64
2012-11-05,50
2012-11-06,50
2012-11-07,45
2012-11-08,50
2012-11-09,56
2012-11-10,63
2012-11-11,67
2012-11-12,57
2012-11-13,53
2012-11-14,56
2012-11-15,55
2012-11-16,60
2012-11-17,74
2012-11-18,76
2012-11-19,64
2012-11-20,65
2012-11-21,81
2012-11-22,98
2012-11-23,51
2012-11-24,59
2012-11-25,58
2012-11-26,47
2012-11-27,50
2012-11-28,50
2012-11-29,53
2012-11-30,55
2012-12-01,66
2012-12-02,65
2012-12-03,52
2012-12-04,53
2012-12-05,55
2012-12-06,55
2012-12-07,58
2012-12-08,70
2012-12-09,68
2012-12-10,51
2012-12-11,53
2012-12-12,55
2012-12-13,55
2012-12-14,56
2012-12-15,70
2012-12-16,69
2012-12-17,56
2012-12-18,58
2012-12-19,60
2012-12-20,64
2012-12-21,65
2012-12-22,74
2012-12-23,89
2012-12-24,100
2012-12-25,86
2012-12-26,53
2012-12-27,59
2012-12-28,62
2012-12-29,70
2012-12-30,74
2012-12-31,85
2013-01-01,79
2013-01-02,57
2013-01-03,55
2013-01-04,59
2013-01-05,70
2013-01-06,67
2013-01-07,51
2013-01-08,54
2013-01-09,54
2013-01-10,54
2013-01-11,55
2013-01-12,68
2013-01-13,69
2013-01-14,52
2013-01-15,51
2013-01-16,51
2013-01-17,53
2013-01-18,54
2013-01-19,67
2013-01-20,68
2013-01-21,55
2013-01-22,50
2013-01-23,53
2013-01-24,52
2013-01-25,53
2013-01-26,73
2013-01-27,70
2013-01-28,50
2013-01-29,55
2013-01-30,51
2013-01-31,53
2013-02-01,58
2013-02-02,68
2013-02-03,79
2013-02-04,50
2013-02-05,49
2013-02-06,50
2013-02-07,54
2013-02-08,57
2013-02-09,67
2013-02-10,69
2013-02-11,55
2013-02-12,57
2013-02-13,54
2013-02-14,66
2013-02-15,59
2013-02-16,65
2013-02-17,66
2013-02-18,55
2013-02-19,52
2013-02-20,52
2013-02-21,52
2013-02-22,56
2013-02-23,67
2013-02-24,65
2013-02-25,48
2013-02-26,51
2013-02-27,52
2013-02-28,53
2013-03-01,56
2013-03-02,68
2013-03-03,69
2013-03-04,51
2013-03-05,54
2013-03-06,52
2013-03-07,52
2013-03-08,56
2013-03-09,60
2013-03-10,65
2013-03-11,51
2013-03-12,51
2013-03-13,54
2013-03-14,52
2013-03-15,55
2013-03-16,64
2013-03-17,67
2013-03-18,51
2013-03-19,51
2013-03-20,53
2013-03-21,53
2013-03-22,59
2013-03-23,65
2013-03-24,68
2013-03-25,54
2013-03-26,54
2013-03-27,55
2013-03-28,59
2013-03-29,66
2013-03-30,75
2013-03-31,79
2013-04-01,51
