Category: Food & Drink

Day,Geo: United States
2013-04-01,52
2013-04-02,49
2013-04-03,51
2013-04-04,51
2013-04-05,55
2013-04-06,66
2013-04-07,64
2013-04-08,49
2013-04-09,49
2013-04-10,50
2013-04-11,48
2013-04-12,57
2013-04-13,62
2013-04-14,64
2013-04-15,50
2013-04-16,49
2013-04-17,51
2013-04-18,49
2013-04-19,52
2013-04-20,62
2013-04-21,63
2013-04-22,51
2013-04-23,50
2013-04-24,53
2013-04-25,53
2013-04-26,54
2013-04-27,62
2013-04-28,64
2013-04-29,54
2013-04-30,52
2013-05-01,54
2013-05-02,56
2013-05-03,57
2013-05-04,66
2013-05-05,67
2013-05-06,53
2013-05-07,48
2013-05-08,51
2013-05-09,53
2013-05-10,57
2013-05-11,65
2013-05-12,66
2013-05-13,49
2013-05-14,46
2013-05-15,51
2013-05-16,51
2013-05-17,52
2013-05-18,62
2013-05-19,69
2013-05-20,50
2013-05-21,46
2013-05-22,48
2013-05-23,49
2013-05-24,55
2013-05-25,64
2013-05-26,62
2013-05-27,54
2013-05-28,49
2013-05-29,49
2013-05-30,54
2013-05-31,55
2013-06-01,60
2013-06-02,65
2013-06-03,50
2013-06-04,51
2013-06-05,54
2013-06-06,53
2013-06-07,57
2013-06-08,62
2013-06-09,64
2013-06-10,50
2013-06-11,51
2013-06-12,49
2013-06-13,55
2013-06-14,56
2013-06-15,65
2013-06-16,69
2013-06-17,47
2013-06-18,52
2013-06-19,54
2013-06-20,52
2013-06-21,60
2013-06-22,69
2013-06-23,67
2013-06-24,52
2013-06-25,56
2013-06-26,57
2013-06-27,57
2013-06-28,58
2013-06-29,68
2013-06-30,66
2013-07-01,54
2013-07-02,56
2013-07-03,56
2013-07-04,63
2013-07-05,52
2013-07-06,64
2013-07-07,68
2013-07-08,52
2013-07-09,56
2013-07-10,55
2013-07-11,55
2013-07-12,65
2013-07-13,67
2013-07-14,63
2013-07-15,53
2013-07-16,51
2013-07-17,55
2013-07-18,57
2013-07-19,58
2013-07-20,69
2013-07-21,68
2013-07-22,53
2013-07-23,53
2013-07-24,53
2013-07-25,56
2013-07-26,59
2013-07-27,69
2013-07-28,69
2013-07-29,54
2013-07-30,54
2013-07-31,55
2013-08-01,58
2013-08-02,60
2013-08-03,65
2013-08-04,68
2013-08-05,54
2013-08-06,57
2013-08-07,57
2013-08-08,58
2013-08-09,62
2013-08-10,68
2013-08-11,68
2013-08-12,53
2013-08-13,54
2013-08-14,54
2013-08-15,60
2013-08-16,60
2013-08-17,66
2013-08-18,68
2013-08-19,54
2013-08-20,51
2013-08-21,51
2013-08-22,54
2013-08-23,58
2013-08-24,63
2013-08-25,67
2013-08-26,50
2013-08-27,51
2013-08-28,51
2013-08-29,53
2013-08-30,56
2013-08-31,64
2013-09-01,66
2013-09-02,58
2013-09-03,52
2013-09-04,49
2013-09-05,51
2013-09-06,54
2013-09-07,62
2013-09-08,65
2013-09-09,50
2013-09-10,50
2013-09-11,50
2013-09-12,51
2013-09-13,55
2013-09-14,64
2013-09-15,63
2013-09-16,50
2013-09-17,49
2013-09-18,48
2013-09-19,50
2013-09-20,56
2013-09-21,64
2013-09-22,65
2013-09-23,49
2013-09-24,48
2013-09-25,52
2013-09-26,51
2013-09-27,55
2013-09-28,62
2013-09-29,64
2013-09-30,49
2013-10-01,47
2013-10-02,50
2013-10-03,52
2013-10-04,53
2013-10-05,61
2013-10-06,61
2013-10-07,50
2013-10-08,49
2013-10-09,51
2013-10-10,52
2013-10-11,53
2013-10-12,63
2013-10-13,65
2013-10-14,52
2013-10-15,53
2013-10-16,50
2013-10-17,49
2013-10-18,54
2013-10-19,66
2013-10-20,64
2013-10-21,49
2013-10-22,50
2013-10-23,50
2013-10-24,49
2013-10-25,53
2013-10-26,63
2013-10-27,62
2013-10-28,51
2013-10-29,51
2013-10-30,53
2013-10-31,53
2013-11-01,56
2013-11-02,65
2013-11-03,63
2013-11-04,50
2013-11-05,51
2013-11-06,52
2013-11-07,51
2013-11-08,55
2013-11-09,65
2013-11-10,67
2013-11-11,55
2013-11-12,52
2013-11-13,53
2013-11-14,54
2013-11-15,56
2013-11-16,66
2013-11-17,67
2013-11-18,53
2013-11-19,54
2013-11-20,56
2013-11-21,55
2013-11-22,57
2013-11-23,71
2013-11-24,71
2013-11-25,62
2013-11-26,65
2013-11-27,86
2013-11-28,100
2013-11-29,46
2013-11-30,60
2013-12-01,57
