Category: Food & Drink

Day,Geo: United States
2015-12-01,48
2015-12-02,51
2015-12-03,47
2015-12-04,52
2015-12-05,59
2015-12-06,59
2015-12-07,48
2015-12-08,49
2015-12-09,52
2015-12-10,49
2015-12-11,51
2015-12-12,61
2015-12-13,60
2015-12-14,51
2015-12-15,51
2015-12-16,50
2015-12-17,53
2015-12-18,56
2015-12-19,65
2015-12-20,67
2015-12-21,58
2015-12-22,61
2015-12-23,70
2015-12-24,91
2015-12-25,91
2015-12-26,56
2015-12-27,55
2015-12-28,51
2015-12-29,56
2015-12-30,58
2015-12-31,74
2016-01-01,93
2016-01-02,85
2016-01-03,80
2016-01-04,61
2016-01-05,64
2016-01-06,66
2016-01-07,65
2016-01-08,68
2016-01-09,80
2016-01-10,80
2016-01-11,64
2016-01-12,62
2016-01-13,62
2016-01-14,61
2016-01-15,70
2016-01-16,90
2016-01-17,86
2016-01-18,70
2016-01-19,63
2016-01-20,63
2016-01-21,62
2016-01-22,70
2016-01-23,82
2016-01-24,85
2016-01-25,61
2016-01-26,62
2016-01-27,61
2016-01-28,65
2016-01-29,67
2016-01-30,84
2016-01-31,84
2016-02-01,62
2016-02-02,63
2016-02-03,65
2016-02-04,66
2016-02-05,69
2016-02-06,89
2016-02-07,100
2016-02-08,63
2016-02-09,66
2016-02-10,67
2016-02-11,68
2016-02-12,71
2016-02-13,90
2016-02-14,98
2016-02-15,71
2016-02-16,62
2016-02-17,64
2016-02-18,62
2016-02-19,69
2016-02-20,81
2016-02-21,84
2016-02-22,62
2016-02-23,65
2016-02-24,63
2016-02-25,64
2016-02-26,71
2016-02-27,77
2016-02-28,83
2016-02-29,60
2016-03-01,62
2016-03-02,61
2016-03-03,64
2016-03-04,68
2016-03-05,79
2016-03-06,80
2016-03-07,66
2016-03-08,62
2016-03-09,62
2016-03-10,66
2016-03-11,67
2016-03-12,81
2016-03-13,87
2016-03-14,63
2016-03-15,65
2016-03-16,63
2016-03-17,69
2016-03-18,70
2016-03-19,83
2016-03-20,78
2016-03-21,65
2016-03-22,62
2016-03-23,68
2016-03-24,73
2016-03-25,82
2016-03-26,95
2016-03-27,100
2016-03-28,65
2016-03-29,60
2016-03-30,61
2016-03-31,64
2016-04-01,69
2016-04-02,81
2016-04-03,86
2016-04-04,63
2016-04-05,61
2016-04-06,64
2016-04-07,66
2016-04-08,70
2016-04-09,86
2016-04-10,83
2016-04-11,61
2016-04-12,63
2016-04-13,64
2016-04-14,61
2016-04-15,72
2016-04-16,80
2016-04-17,81
2016-04-18,64
2016-04-19,61
2016-04-20,66
2016-04-21,70
2016-04-22,71
2016-04-23,80
2016-04-24,80
2016-04-25,64
2016-04-26,65
2016-04-27,64
2016-04-28,66
2016-04-29,71
2016-04-30,84
2016-05-01,88
2016-05-02,64
2016-05-03,65
2016-05-04,67
2016-05-05,71
2016-05-06,76
2016-05-07,86
2016-05-08,90
2016-05-09,63
2016-05-10,61
2016-05-11,64
2016-05-12,64
2016-05-13,69
2016-05-14,81
2016-05-15,84
2016-05-16,62
2016-05-17,62
2016-05-18,61
2016-05-19,63
2016-05-20,67
2016-05-21,85
2016-05-22,85
2016-05-23,64
2016-05-24,64
2016-05-25,65
2016-05-26,69
2016-05-27,72
2016-05-28,85
2016-05-29,83
2016-05-30,75
2016-05-31,62
2016-06-01,62
