Category: Food & Drink

Day,Geo: United States
2015-04-01,57
2015-04-02,65
2015-04-03,74
2015-04-04,80
2015-04-05,79
2015-04-06,54
2015-04-07,54
2015-04-08,53
2015-04-09,57
2015-04-10,59
2015-04-11,67
2015-04-12,65
2015-04-13,51
2015-04-14,55
2015-04-15,54
2015-04-16,54
2015-04-17,56
2015-04-18,63
2015-04-19,64
2015-04-20,56
2015-04-21,53
2015-04-22,52
2015-04-23,54
2015-04-24,57
2015-04-25,67
2015-04-26,65
2015-04-27,49
2015-04-28,53
2015-04-29,53
2015-04-30,55
2015-05-01,66
2015-05-02,61
2015-05-03,61
2015-05-04,55
2015-05-05,59
2015-05-06,55
2015-05-07,55
2015-05-08,59
2015-05-09,64
2015-05-10,68
2015-05-11,50
2015-05-12,52
2015-05-13,55
2015-05-14,55
2015-05-15,56
2015-05-16,61
2015-05-17,58
2015-05-18,52
2015-05-19,53
2015-05-20,52
2015-05-21,52
2015-05-22,55
2015-05-23,62
2015-05-24,62
2015-05-25,59
2015-05-26,50
2015-05-27,51
2015-05-28,51
2015-05-29,54
2015-05-30,62
2015-05-31,63
2015-06-01,53
2015-06-02,53
2015-06-03,52
2015-06-04,55
2015-06-05,60
2015-06-06,63
2015-06-07,63
2015-06-08,54
2015-06-09,52
2015-06-10,53
2015-06-11,53
2015-06-12,57
2015-06-13,61
2015-06-14,65
2015-06-15,52
2015-06-16,53
2015-06-17,53
2015-06-18,53
2015-06-19,59
2015-06-20,66
2015-06-21,68
2015-06-22,51
2015-06-23,52
2015-06-24,56
2015-06-25,56
2015-06-26,59
2015-06-27,68
2015-06-28,66
2015-06-29,56
2015-06-30,56
2015-07-01,56
2015-07-02,57
2015-07-03,63
2015-07-04,73
2015-07-05,60
2015-07-06,55
2015-07-07,58
2015-07-08,55
2015-07-09,57
2015-07-10,60
2015-07-11,69
2015-07-12,71
2015-07-13,60
2015-07-14,61
2015-07-15,58
2015-07-16,59
2015-07-17,63
2015-07-18,71
2015-07-19,69
2015-07-20,54
2015-07-21,58
2015-07-22,58
2015-07-23,55
2015-07-24,61
2015-07-25,67
2015-07-26,68
2015-07-27,57
2015-07-28,57
2015-07-29,53
2015-07-30,56
2015-07-31,61
2015-08-01,66
2015-08-02,68
2015-08-03,59
2015-08-04,56
2015-08-05,55
2015-08-06,58
2015-08-07,60
2015-08-08,66
2015-08-09,66
2015-08-10,54
2015-08-11,54
2015-08-12,54
2015-08-13,54
2015-08-14,61
2015-08-15,66
2015-08-16,65
2015-08-17,54
2015-08-18,54
2015-08-19,55
2015-08-20,56
2015-08-21,58
2015-08-22,65
2015-08-23,65
2015-08-24,52
2015-08-25,54
2015-08-26,54
2015-08-27,54
2015-08-28,58
2015-08-29,63
2015-08-30,70
2015-08-31,50
2015-09-01,52
2015-09-02,53
2015-09-03,51
2015-09-04,54
2015-09-05,68
2015-09-06,69
2015-09-07,62
2015-09-08,52
2015-09-09,53
2015-09-10,52
2015-09-11,56
2015-09-12,66
2015-09-13,66
2015-09-14,55
2015-09-15,52
2015-09-16,55
2015-09-17,51
2015-09-18,56
2015-09-19,64
2015-09-20,64
2015-09-21,51
2015-09-22,53
2015-09-23,54
2015-09-24,52
2015-09-25,56
2015-09-26,63
2015-09-27,60
2015-09-28,53
2015-09-29,55
2015-09-30,52
2015-10-01,51
2015-10-02,58
2015-10-03,64
2015-10-04,67
2015-10-05,52
2015-10-06,53
2015-10-07,54
2015-10-08,53
2015-10-09,56
2015-10-10,63
2015-10-11,69
2015-10-12,59
2015-10-13,54
2015-10-14,52
2015-10-15,54
2015-10-16,57
2015-10-17,63
2015-10-18,68
2015-10-19,51
2015-10-20,55
2015-10-21,56
2015-10-22,52
2015-10-23,56
2015-10-24,66
2015-10-25,66
2015-10-26,55
2015-10-27,55
2015-10-28,55
2015-10-29,55
2015-10-30,58
2015-10-31,66
2015-11-01,65
2015-11-02,56
2015-11-03,56
2015-11-04,56
2015-11-05,58
2015-11-06,59
2015-11-07,68
2015-11-08,65
2015-11-09,57
2015-11-10,58
2015-11-11,59
2015-11-12,59
2015-11-13,60
2015-11-14,67
2015-11-15,67
2015-11-16,56
2015-11-17,54
2015-11-18,57
2015-11-19,60
2015-11-20,64
2015-11-21,72
2015-11-22,74
2015-11-23,64
2015-11-24,67
2015-11-25,87
2015-11-26,100
2015-11-27,51
2015-11-28,61
2015-11-29,60
2015-11-30,53
2015-12-01,55
