Category: Food & Drink

Day,Geo: Canada
2016-12-01,49
2016-12-02,54
2016-12-03,66
2016-12-04,69
2016-12-05,49
2016-12-06,51
2016-12-07,51
2016-12-08,51
2016-12-09,55
2016-12-10,69
2016-12-11,71
2016-12-12,51
2016-12-13,53
2016-12-14,56
2016-12-15,57
2016-12-16,59
2016-12-17,78
2016-12-18,77
2016-12-19,58
2016-12-20,61
2016-12-21,65
2016-12-22,68
2016-12-23,83
2016-12-24,100
2016-12-25,91
2016-12-26,58
2016-12-27,56
2016-12-28,56
2016-12-29,59
2016-12-30,67
2016-12-31,89
2017-01-01,72
2017-01-02,59
2017-01-03,56
2017-01-04,52
2017-01-05,53
2017-01-06,57
2017-01-07,66
2017-01-08,70
2017-01-09,50
2017-01-10,48
2017-01-11,49
2017-01-12,51
2017-01-13,55
2017-01-14,70
2017-01-15,73
2017-01-16,51
2017-01-17,51
2017-01-18,51
2017-01-19,48
2017-01-20,53
2017-01-21,68
2017-01-22,71
2017-01-23,49
2017-01-24,51
2017-01-25,48
2017-01-26,49
2017-01-27,58
2017-01-28,71
2017-01-29,72
2017-01-30,49
2017-01-31,50
2017-02-01,50
2017-02-02,53
2017-02-03,54
2017-02-04,71
2017-02-05,75
2017-02-06,47
2017-02-07,49
2017-02-08,52
2017-02-09,51
2017-02-10,52
2017-02-11,75
2017-02-12,72
2017-02-13,51
2017-02-14,55
2017-02-15,49
2017-02-16,47
2017-02-17,51
2017-02-18,68
2017-02-19,69
2017-02-20,59
2017-02-21,49
2017-02-22,49
2017-02-23,48
2017-02-24,52
2017-02-25,68
2017-02-26,69
2017-02-27,51
2017-02-28,48
2017-03-01,49
2017-03-02,52
2017-03-03,55
2017-03-04,67
2017-03-05,69
2017-03-06,50
2017-03-07,50
2017-03-08,51
2017-03-09,50
2017-03-10,52
2017-03-11,73
2017-03-12,73
2017-03-13,53
2017-03-14,52
2017-03-15,50
2017-03-16,50
2017-03-17,57
2017-03-18,69
2017-03-19,69
2017-03-20,51
2017-03-21,47
2017-03-22,49
2017-03-23,48
2017-03-24,55
2017-03-25,69
2017-03-26,71
2017-03-27,52
2017-03-28,49
2017-03-29,53
2017-03-30,50
2017-03-31,58
2017-04-01,70
2017-04-02,70
2017-04-03,48
2017-04-04,46
2017-04-05,49
2017-04-06,53
2017-04-07,56
2017-04-08,65
2017-04-09,71
2017-04-10,49
2017-04-11,50
2017-04-12,52
2017-04-13,60
2017-04-14,75
2017-04-15,79
2017-04-16,78
2017-04-17,57
2017-04-18,47
2017-04-19,48
2017-04-20,50
2017-04-21,53
2017-04-22,67
2017-04-23,63
2017-04-24,51
2017-04-25,50
2017-04-26,45
2017-04-27,47
2017-04-28,53
2017-04-29,64
2017-04-30,69
2017-05-01,50
2017-05-02,49
2017-05-03,49
2017-05-04,48
