Category: Arts & Entertainment

Day,Geo: United States
2012-08-01,82
2012-08-02,82
2012-08-03,84
2012-08-04,91
2012-08-05,91
2012-08-06,80
2012-08-07,79
2012-08-08,80
2012-08-09,86
2012-08-10,86
2012-08-11,91
2012-08-12,94
2012-08-13,87
2012-08-14,84
2012-08-15,87
2012-08-16,84
2012-08-17,84
2012-08-18,92
2012-08-19,98
2012-08-20,84
2012-08-21,84
2012-08-22,84
2012-08-23,81
2012-08-24,85
2012-08-25,89
2012-08-26,92
2012-08-27,78
2012-08-28,78
2012-08-29,77
2012-08-30,78
2012-08-31,83
2012-09-01,93
2012-09-02,90
2012-09-03,80
2012-09-04,74
2012-09-05,78
2012-09-06,78
2012-09-07,87
2012-09-08,99
2012-09-09,92
2012-09-10,79
2012-09-11,75
2012-09-12,75
2012-09-13,79
2012-09-14,86
2012-09-15,95
2012-09-16,94
2012-09-17,81
2012-09-18,89
2012-09-19,80
2012-09-20,80
2012-09-21,84
2012-09-22,92
2012-09-23,91
2012-09-24,79
2012-09-25,78
2012-09-26,83
2012-09-27,81
2012-09-28,84
2012-09-29,94
2012-09-30,90
2012-10-01,80
2012-10-02,79
2012-10-03,79
2012-10-04,80
2012-10-05,83
2012-10-06,89
2012-10-07,86
2012-10-08,80
2012-10-09,74
2012-10-10,79
2012-10-11,79
2012-10-12,83
2012-10-13,92
2012-10-14,90
2012-10-15,79
2012-10-16,81
2012-10-17,80
2012-10-18,82
2012-10-19,87
2012-10-20,93
2012-10-21,87
2012-10-22,77
2012-10-23,79
2012-10-24,84
2012-10-25,82
2012-10-26,88
2012-10-27,90
2012-10-28,83
2012-10-29,82
2012-10-30,77
2012-10-31,79
2012-11-01,79
2012-11-02,88
2012-11-03,90
2012-11-04,85
2012-11-05,78
2012-11-06,75
2012-11-07,68
2012-11-08,76
2012-11-09,83
2012-11-10,87
2012-11-11,88
2012-11-12,78
2012-11-13,80
2012-11-14,79
2012-11-15,78
2012-11-16,85
2012-11-17,90
2012-11-18,88
2012-11-19,81
2012-11-20,78
2012-11-21,82
2012-11-22,76
2012-11-23,81
2012-11-24,95
2012-11-25,94
2012-11-26,78
2012-11-27,79
2012-11-28,81
2012-11-29,82
2012-11-30,87
2012-12-01,94
2012-12-02,96
2012-12-03,83
2012-12-04,79
2012-12-05,80
2012-12-06,84
2012-12-07,83
2012-12-08,96
2012-12-09,93
2012-12-10,85
2012-12-11,85
2012-12-12,84
2012-12-13,82
2012-12-14,85
2012-12-15,93
2012-12-16,87
2012-12-17,79
2012-12-18,82
2012-12-19,83
2012-12-20,82
2012-12-21,84
2012-12-22,91
2012-12-23,91
2012-12-24,89
2012-12-25,98
2012-12-26,86
2012-12-27,89
2012-12-28,89
2012-12-29,95
2012-12-30,97
2012-12-31,97
2013-01-01,100
2013-01-02,80
2013-01-03,78
2013-01-04,86
2013-01-05,95
2013-01-06,90
2013-01-07,83
2013-01-08,79
2013-01-09,77
2013-01-10,83
2013-01-11,84
2013-01-12,92
2013-01-13,89
2013-01-14,85
2013-01-15,77
2013-01-16,78
2013-01-17,78
2013-01-18,84
2013-01-19,86
2013-01-20,86
2013-01-21,82
2013-01-22,75
2013-01-23,76
2013-01-24,82
2013-01-25,83
2013-01-26,93
2013-01-27,90
2013-01-28,78
2013-01-29,76
2013-01-30,77
2013-01-31,78
2013-02-01,79
2013-02-02,90
2013-02-03,89
2013-02-04,80
2013-02-05,77
2013-02-06,80
2013-02-07,79
2013-02-08,86
2013-02-09,93
2013-02-10,94
2013-02-11,94
2013-02-12,81
2013-02-13,80
2013-02-14,79
2013-02-15,83
2013-02-16,91
2013-02-17,93
2013-02-18,85
2013-02-19,79
2013-02-20,79
2013-02-21,79
2013-02-22,84
2013-02-23,92
2013-02-24,92
2013-02-25,92
2013-02-26,83
2013-02-27,76
2013-02-28,82
2013-03-01,85
2013-03-02,92
2013-03-03,89
2013-03-04,80
2013-03-05,79
2013-03-06,78
2013-03-07,80
2013-03-08,85
2013-03-09,90
2013-03-10,87
2013-03-11,78
2013-03-12,75
2013-03-13,77
2013-03-14,78
2013-03-15,81
2013-03-16,97
2013-03-17,84
2013-03-18,76
2013-03-19,79
2013-03-20,78
2013-03-21,79
2013-03-22,82
2013-03-23,91
2013-03-24,87
2013-03-25,77
2013-03-26,81
2013-03-27,80
2013-03-28,80
2013-03-29,86
2013-03-30,86
2013-03-31,86
2013-04-01,82
