Category: Arts & Entertainment

Day,Geo: United States
2014-08-01,86
2014-08-02,91
2014-08-03,91
2014-08-04,80
2014-08-05,80
2014-08-06,78
2014-08-07,78
2014-08-08,82
2014-08-09,93
2014-08-10,87
2014-08-11,92
2014-08-12,100
2014-08-13,87
2014-08-14,81
2014-08-15,87
2014-08-16,90
2014-08-17,91
2014-08-18,75
2014-08-19,78
2014-08-20,79
2014-08-21,78
2014-08-22,82
2014-08-23,88
2014-08-24,90
2014-08-25,80
2014-08-26,79
2014-08-27,77
2014-08-28,75
2014-08-29,78
2014-08-30,84
2014-08-31,87
2014-09-01,83
2014-09-02,78
2014-09-03,74
2014-09-04,79
2014-09-05,80
2014-09-06,85
2014-09-07,88
2014-09-08,73
2014-09-09,74
2014-09-10,77
2014-09-11,77
2014-09-12,82
2014-09-13,82
2014-09-14,80
2014-09-15,69
2014-09-16,77
2014-09-17,74
2014-09-18,75
2014-09-19,83
2014-09-20,87
2014-09-21,87
2014-09-22,75
2014-09-23,75
2014-09-24,77
2014-09-25,76
2014-09-26,78
2014-09-27,82
2014-09-28,86
2014-09-29,75
2014-09-30,76
2014-10-01,77
2014-10-02,76
2014-10-03,82
2014-10-04,87
2014-10-05,83
2014-10-06,73
2014-10-07,77
2014-10-08,78
2014-10-09,80
2014-10-10,84
2014-10-11,88
2014-10-12,86
2014-10-13,79
2014-10-14,78
2014-10-15,76
2014-10-16,78
2014-10-17,80
2014-10-18,86
2014-10-19,84
2014-10-20,75
2014-10-21,77
2014-10-22,76
2014-10-23,81
2014-10-24,84
2014-10-25,81
2014-10-26,81
2014-10-27,78
2014-10-28,77
2014-10-29,80
2014-10-30,78
2014-10-31,89
2014-11-01,88
2014-11-02,84
2014-11-03,76
2014-11-04,73
2014-11-05,76
2014-11-06,85
2014-11-07,85
2014-11-08,90
2014-11-09,83
2014-11-10,78
2014-11-11,77
2014-11-12,76
2014-11-13,79
2014-11-14,90
2014-11-15,88
2014-11-16,84
2014-11-17,81
2014-11-18,77
2014-11-19,76
2014-11-20,78
2014-11-21,79
2014-11-22,83
2014-11-23,84
2014-11-24,79
2014-11-25,73
2014-11-26,76
2014-11-27,71
2014-11-28,74
2014-11-29,83
2014-11-30,84
2014-12-01,75
2014-12-02,78
2014-12-03,81
2014-12-04,83
2014-12-05,90
2014-12-06,87
2014-12-07,88
2014-12-08,77
2014-12-09,77
2014-12-10,77
2014-12-11,78
2014-12-12,81
2014-12-13,81
2014-12-14,80
2014-12-15,75
2014-12-16,76
2014-12-17,77
2014-12-18,75
2014-12-19,75
2014-12-20,83
2014-12-21,81
2014-12-22,75
2014-12-23,79
2014-12-24,82
2014-12-25,88
2014-12-26,78
2014-12-27,86
2014-12-28,83
2014-12-29,79
2014-12-30,78
2014-12-31,88
2015-01-01,89
2015-01-02,81
2015-01-03,85
2015-01-04,81
2015-01-05,73
2015-01-06,74
2015-01-07,72
2015-01-08,74
2015-01-09,77
2015-01-10,81
2015-01-11,79
2015-01-12,79
2015-01-13,73
2015-01-14,75
2015-01-15,80
2015-01-16,81
2015-01-17,84
2015-01-18,83
2015-01-19,74
2015-01-20,73
2015-01-21,70
2015-01-22,74
2015-01-23,79
2015-01-24,83
2015-01-25,82
2015-01-26,72
2015-01-27,75
2015-01-28,72
2015-01-29,72
2015-01-30,79
2015-01-31,86
2015-02-01,83
2015-02-02,82
2015-02-03,76
2015-02-04,73
2015-02-05,76
2015-02-06,81
2015-02-07,84
2015-02-08,85
2015-02-09,87
2015-02-10,79
2015-02-11,78
2015-02-12,79
2015-02-13,80
2015-02-14,85
2015-02-15,88
2015-02-16,85
2015-02-17,83
2015-02-18,77
2015-02-19,79
2015-02-20,82
2015-02-21,87
2015-02-22,96
2015-02-23,92
2015-02-24,79
2015-02-25,76
2015-02-26,77
2015-02-27,80
2015-02-28,80
2015-03-01,82
2015-03-02,74
2015-03-03,74
2015-03-04,72
2015-03-05,75
2015-03-06,79
2015-03-07,78
2015-03-08,80
2015-03-09,72
2015-03-10,74
2015-03-11,73
2015-03-12,73
2015-03-13,73
2015-03-14,77
2015-03-15,78
2015-03-16,70
2015-03-17,71
2015-03-18,69
2015-03-19,70
2015-03-20,77
2015-03-21,79
2015-03-22,77
2015-03-23,70
2015-03-24,72
2015-03-25,65
2015-03-26,65
2015-03-27,74
2015-03-28,78
2015-03-29,71
2015-03-30,72
2015-03-31,75
2015-04-01,73
