Category: Arts & Entertainment

Day,Geo: United States
2016-08-01,87
2016-08-02,87
2016-08-03,85
2016-08-04,88
2016-08-05,91
2016-08-06,93
2016-08-07,92
2016-08-08,79
2016-08-09,81
2016-08-10,83
2016-08-11,81
2016-08-12,85
2016-08-13,92
2016-08-14,91
2016-08-15,82
2016-08-16,81
2016-08-17,82
2016-08-18,80
2016-08-19,85
2016-08-20,90
2016-08-21,90
2016-08-22,79
2016-08-23,79
2016-08-24,80
2016-08-25,83
2016-08-26,90
2016-08-27,98
2016-08-28,96
2016-08-29,93
2016-08-30,85
2016-08-31,85
2016-09-01,86
2016-09-02,90
2016-09-03,93
2016-09-04,92
2016-09-05,85
2016-09-06,80
2016-09-07,86
2016-09-08,86
2016-09-09,88
2016-09-10,94
2016-09-11,100
2016-09-12,88
2016-09-13,86
2016-09-14,87
2016-09-15,93
2016-09-16,91
2016-09-17,88
2016-09-18,92
2016-09-19,86
2016-09-20,87
2016-09-21,88
2016-09-22,91
2016-09-23,91
2016-09-24,96
2016-09-25,96
2016-09-26,83
2016-09-27,78
2016-09-28,83
2016-09-29,85
2016-09-30,91
2016-10-01,94
2016-10-02,94
2016-10-03,85
2016-10-04,85
2016-10-05,87
2016-10-06,87
2016-10-07,91
2016-10-08,100
2016-10-09,94
2016-10-10,87
2016-10-11,86
2016-10-12,88
2016-10-13,94
2016-10-14,88
2016-10-15,94
2016-10-16,95
2016-10-17,83
2016-10-18,88
2016-10-19,82
2016-10-20,87
2016-10-21,89
2016-10-22,95
2016-10-23,92
2016-10-24,88
2016-10-25,86
2016-10-26,83
2016-10-27,92
2016-10-28,89
2016-10-29,96
2016-10-30,95
2016-10-31,89
2016-11-01,86
2016-11-02,84
2016-11-03,88
2016-11-04,88
2016-11-05,90
2016-11-06,92
2016-11-07,81
2016-11-08,79
2016-11-09,81
2016-11-10,88
2016-11-11,95
2016-11-12,97
2016-11-13,93
2016-11-14,85
2016-11-15,84
2016-11-16,85
2016-11-17,87
2016-11-18,89
2016-11-19,92
2016-11-20,94
2016-11-21,88
2016-11-22,79
2016-11-23,82
2016-11-24,82
2016-11-25,87
2016-11-26,97
2016-11-27,99
2016-11-28,81
2016-11-29,84
2016-11-30,81
2016-12-01,85
