Category: Arts & Entertainment

Day,Geo: United States
2016-12-01,71
2016-12-02,75
2016-12-03,79
2016-12-04,82
2016-12-05,72
2016-12-06,73
2016-12-07,72
2016-12-08,75
2016-12-09,76
2016-12-10,81
2016-12-11,78
2016-12-12,72
2016-12-13,73
2016-12-14,75
2016-12-15,75
2016-12-16,76
2016-12-17,83
2016-12-18,80
2016-12-19,77
2016-12-20,78
2016-12-21,73
2016-12-22,73
2016-12-23,81
2016-12-24,84
2016-12-25,87
2016-12-26,86
2016-12-27,82
2016-12-28,85
2016-12-29,85
2016-12-30,84
2016-12-31,86
2017-01-01,100
2017-01-02,81
2017-01-03,78
2017-01-04,74
2017-01-05,69
2017-01-06,78
2017-01-07,80
2017-01-08,82
2017-01-09,80
2017-01-10,67
2017-01-11,72
2017-01-12,69
2017-01-13,77
2017-01-14,79
2017-01-15,79
2017-01-16,71
2017-01-17,70
2017-01-18,71
2017-01-19,74
2017-01-20,76
2017-01-21,83
2017-01-22,83
2017-01-23,72
2017-01-24,72
2017-01-25,72
2017-01-26,73
2017-01-27,81
2017-01-28,84
2017-01-29,84
2017-01-30,70
2017-01-31,70
2017-02-01,70
2017-02-02,74
2017-02-03,74
2017-02-04,80
2017-02-05,81
2017-02-06,77
2017-02-07,70
2017-02-08,71
2017-02-09,70
2017-02-10,75
2017-02-11,81
2017-02-12,82
2017-02-13,85
2017-02-14,70
2017-02-15,70
2017-02-16,71
2017-02-17,74
2017-02-18,79
2017-02-19,79
2017-02-20,74
2017-02-21,73
2017-02-22,67
2017-02-23,68
2017-02-24,73
2017-02-25,79
2017-02-26,89
2017-02-27,92
2017-02-28,73
2017-03-01,71
2017-03-02,73
2017-03-03,77
2017-03-04,80
2017-03-05,78
2017-03-06,73
2017-03-07,74
2017-03-08,67
2017-03-09,72
2017-03-10,75
2017-03-11,82
2017-03-12,81
2017-03-13,70
2017-03-14,75
2017-03-15,71
2017-03-16,72
2017-03-17,77
2017-03-18,87
2017-03-19,80
2017-03-20,72
2017-03-21,72
2017-03-22,67
2017-03-23,69
2017-03-24,80
2017-03-25,84
2017-03-26,83
2017-03-27,72
2017-03-28,71
2017-03-29,71
2017-03-30,71
2017-03-31,78
2017-04-01,77
2017-04-02,78
2017-04-03,69
2017-04-04,69
2017-04-05,71
2017-04-06,72
2017-04-07,72
2017-04-08,78
2017-04-09,76
2017-04-10,67
2017-04-11,69
2017-04-12,69
2017-04-13,68
2017-04-14,81
2017-04-15,78
2017-04-16,76
2017-04-17,71
2017-04-18,67
2017-04-19,66
2017-04-20,68
2017-04-21,75
2017-04-22,77
2017-04-23,74
2017-04-24,68
2017-04-25,69
2017-04-26,68
2017-04-27,72
2017-04-28,71
2017-04-29,74
2017-04-30,77
2017-05-01,72
2017-05-02,75
2017-05-03,72
2017-05-04,72
