Category: Arts & Entertainment

Day,Geo: United States
2015-04-01,89
2015-04-02,94
2015-04-03,97
2015-04-04,99
2015-04-05,100
2015-04-06,91
2015-04-07,87
2015-04-08,89
2015-04-09,94
2015-04-10,91
2015-04-11,95
2015-04-12,94
2015-04-13,89
2015-04-14,88
2015-04-15,86
2015-04-16,85
2015-04-17,93
2015-04-18,93
2015-04-19,98
2015-04-20,87
2015-04-21,89
2015-04-22,89
2015-04-23,89
2015-04-24,95
2015-04-25,97
2015-04-26,96
2015-04-27,82
2015-04-28,84
2015-04-29,84
2015-04-30,93
2015-05-01,98
2015-05-02,89
2015-05-03,87
2015-05-04,85
2015-05-05,86
2015-05-06,82
2015-05-07,87
2015-05-08,87
2015-05-09,92
2015-05-10,90
2015-05-11,84
2015-05-12,81
2015-05-13,85
2015-05-14,87
2015-05-15,91
2015-05-16,92
2015-05-17,85
2015-05-18,88
2015-05-19,87
2015-05-20,86
2015-05-21,82
2015-05-22,86
2015-05-23,84
2015-05-24,83
2015-05-25,77
2015-05-26,79
2015-05-27,79
2015-05-28,76
2015-05-29,87
2015-05-30,90
2015-05-31,93
2015-06-01,88
2015-06-02,90
2015-06-03,82
2015-06-04,84
2015-06-05,84
2015-06-06,85
2015-06-07,86
2015-06-08,79
2015-06-09,80
2015-06-10,79
2015-06-11,86
2015-06-12,85
2015-06-13,92
2015-06-14,88
2015-06-15,78
2015-06-16,79
2015-06-17,80
2015-06-18,83
2015-06-19,86
2015-06-20,90
2015-06-21,91
2015-06-22,77
2015-06-23,84
2015-06-24,81
2015-06-25,81
2015-06-26,85
2015-06-27,90
2015-06-28,92
2015-06-29,84
2015-06-30,84
2015-07-01,85
2015-07-02,80
2015-07-03,81
2015-07-04,92
2015-07-05,88
2015-07-06,77
2015-07-07,84
2015-07-08,80
2015-07-09,85
2015-07-10,88
2015-07-11,92
2015-07-12,91
2015-07-13,83
2015-07-14,89
2015-07-15,87
2015-07-16,87
2015-07-17,91
2015-07-18,96
2015-07-19,87
2015-07-20,83
2015-07-21,86
2015-07-22,88
2015-07-23,85
2015-07-24,87
2015-07-25,90
2015-07-26,90
2015-07-27,86
2015-07-28,84
2015-07-29,84
2015-07-30,82
2015-07-31,86
2015-08-01,91
2015-08-02,90
2015-08-03,81
2015-08-04,80
2015-08-05,85
2015-08-06,83
2015-08-07,87
2015-08-08,94
2015-08-09,90
2015-08-10,85
2015-08-11,80
2015-08-12,80
2015-08-13,81
2015-08-14,90
2015-08-15,90
2015-08-16,91
2015-08-17,84
2015-08-18,82
2015-08-19,81
2015-08-20,82
2015-08-21,85
2015-08-22,90
2015-08-23,82
2015-08-24,76
2015-08-25,84
2015-08-26,80
2015-08-27,78
2015-08-28,80
2015-08-29,87
2015-08-30,90
2015-08-31,88
2015-09-01,82
2015-09-02,79
2015-09-03,80
2015-09-04,82
2015-09-05,85
2015-09-06,88
2015-09-07,80
2015-09-08,75
2015-09-09,77
2015-09-10,75
2015-09-11,86
2015-09-12,86
2015-09-13,85
2015-09-14,75
2015-09-15,79
2015-09-16,77
2015-09-17,78
2015-09-18,85
2015-09-19,86
2015-09-20,88
2015-09-21,82
2015-09-22,80
2015-09-23,85
2015-09-24,83
2015-09-25,85
2015-09-26,85
2015-09-27,86
2015-09-28,79
2015-09-29,81
2015-09-30,81
2015-10-01,81
2015-10-02,84
2015-10-03,86
2015-10-04,81
2015-10-05,76
2015-10-06,73
2015-10-07,79
2015-10-08,81
2015-10-09,83
2015-10-10,85
2015-10-11,85
2015-10-12,81
2015-10-13,79
2015-10-14,79
2015-10-15,83
2015-10-16,83
2015-10-17,83
2015-10-18,86
2015-10-19,85
2015-10-20,84
2015-10-21,86
2015-10-22,81
2015-10-23,87
2015-10-24,88
2015-10-25,85
2015-10-26,83
2015-10-27,81
2015-10-28,85
2015-10-29,85
2015-10-30,92
2015-10-31,94
2015-11-01,87
2015-11-02,86
2015-11-03,81
2015-11-04,78
2015-11-05,87
2015-11-06,88
2015-11-07,89
2015-11-08,86
2015-11-09,84
2015-11-10,83
2015-11-11,83
2015-11-12,87
2015-11-13,84
2015-11-14,83
2015-11-15,82
2015-11-16,77
2015-11-17,78
2015-11-18,82
2015-11-19,87
2015-11-20,92
2015-11-21,89
2015-11-22,85
2015-11-23,83
2015-11-24,86
2015-11-25,81
2015-11-26,80
2015-11-27,80
2015-11-28,89
2015-11-29,87
2015-11-30,84
2015-12-01,82
