Category: Food & Drink

Day,Geo: Australia
2015-12-01,49
2015-12-02,52
2015-12-03,49
2015-12-04,57
2015-12-05,64
2015-12-06,60
2015-12-07,54
2015-12-08,54
2015-12-09,52
2015-12-10,52
2015-12-11,58
2015-12-12,65
2015-12-13,62
2015-12-14,55
2015-12-15,57
2015-12-16,57
2015-12-17,56
2015-12-18,62
2015-12-19,69
2015-12-20,74
2015-12-21,69
2015-12-22,75
2015-12-23,89
2015-12-24,100
2015-12-25,63
2015-12-26,57
2015-12-27,61
2015-12-28,55
2015-12-29,55
2015-12-30,58
2015-12-31,62
2016-01-01,70
2016-01-02,62
2016-01-03,65
2016-01-04,56
2016-01-05,57
2016-01-06,54
2016-01-07,54
2016-01-08,55
2016-01-09,62
2016-01-10,62
2016-01-11,50
2016-01-12,53
2016-01-13,54
2016-01-14,53
2016-01-15,58
2016-01-16,62
2016-01-17,60
2016-01-18,53
2016-01-19,54
2016-01-20,51
2016-01-21,54
2016-01-22,57
2016-01-23,64
2016-01-24,63
2016-01-25,60
2016-01-26,53
2016-01-27,50
2016-01-28,51
2016-01-29,58
2016-01-30,67
2016-01-31,63
2016-02-01,52
2016-02-02,51
2016-02-03,53
2016-02-04,53
2016-02-05,56
2016-02-06,67
2016-02-07,65
2016-02-08,54
2016-02-09,55
2016-02-10,56
2016-02-11,54
2016-02-12,57
2016-02-13,68
2016-02-14,65
2016-02-15,55
2016-02-16,53
2016-02-17,53
2016-02-18,51
2016-02-19,61
2016-02-20,67
2016-02-21,62
2016-02-22,52
2016-02-23,52
2016-02-24,53
2016-02-25,52
2016-02-26,58
2016-02-27,63
2016-02-28,64
2016-02-29,52
2016-03-01,55
2016-03-02,50
2016-03-03,52
2016-03-04,57
2016-03-05,69
2016-03-06,62
2016-03-07,53
2016-03-08,52
2016-03-09,53
2016-03-10,52
2016-03-11,57
2016-03-12,68
2016-03-13,64
2016-03-14,56
2016-03-15,55
2016-03-16,53
2016-03-17,55
2016-03-18,59
2016-03-19,66
2016-03-20,62
2016-03-21,59
2016-03-22,56
2016-03-23,58
2016-03-24,60
2016-03-25,74
2016-03-26,73
2016-03-27,67
2016-03-28,58
2016-03-29,55
2016-03-30,55
2016-03-31,55
2016-04-01,56
2016-04-02,66
2016-04-03,66
2016-04-04,55
2016-04-05,56
2016-04-06,56
2016-04-07,53
2016-04-08,58
2016-04-09,70
2016-04-10,65
2016-04-11,55
2016-04-12,54
2016-04-13,56
2016-04-14,56
2016-04-15,60
2016-04-16,70
2016-04-17,69
2016-04-18,57
2016-04-19,57
2016-04-20,57
2016-04-21,60
2016-04-22,61
2016-04-23,72
2016-04-24,71
2016-04-25,63
2016-04-26,55
2016-04-27,53
2016-04-28,55
2016-04-29,63
2016-04-30,76
2016-05-01,75
2016-05-02,60
2016-05-03,59
2016-05-04,57
2016-05-05,59
2016-05-06,65
2016-05-07,79
2016-05-08,74
2016-05-09,58
2016-05-10,52
2016-05-11,55
2016-05-12,57
2016-05-13,62
2016-05-14,71
2016-05-15,68
2016-05-16,59
2016-05-17,56
2016-05-18,55
2016-05-19,55
2016-05-20,61
2016-05-21,72
2016-05-22,73
2016-05-23,58
2016-05-24,60
2016-05-25,59
2016-05-26,61
2016-05-27,65
2016-05-28,79
2016-05-29,75
2016-05-30,60
2016-05-31,59
2016-06-01,60
