Category: Food & Drink

Day,Geo: Australia
2015-04-01,69
2015-04-02,75
2015-04-03,91
2015-04-04,84
2015-04-05,80
2015-04-06,68
2015-04-07,65
2015-04-08,65
2015-04-09,66
2015-04-10,76
2015-04-11,81
2015-04-12,85
2015-04-13,67
2015-04-14,67
2015-04-15,65
2015-04-16,65
2015-04-17,73
2015-04-18,84
2015-04-19,86
2015-04-20,73
2015-04-21,69
2015-04-22,69
2015-04-23,67
2015-04-24,74
2015-04-25,86
2015-04-26,87
2015-04-27,66
2015-04-28,67
2015-04-29,68
2015-04-30,70
2015-05-01,80
2015-05-02,87
2015-05-03,81
2015-05-04,69
2015-05-05,70
2015-05-06,68
2015-05-07,72
2015-05-08,79
2015-05-09,100
2015-05-10,90
2015-05-11,70
2015-05-12,70
2015-05-13,68
2015-05-14,75
2015-05-15,75
2015-05-16,89
2015-05-17,86
2015-05-18,73
2015-05-19,71
2015-05-20,70
2015-05-21,70
2015-05-22,76
2015-05-23,89
2015-05-24,89
2015-05-25,73
2015-05-26,72
2015-05-27,70
2015-05-28,69
2015-05-29,73
2015-05-30,89
2015-05-31,90
2015-06-01,70
2015-06-02,70
2015-06-03,69
2015-06-04,72
2015-06-05,73
2015-06-06,91
2015-06-07,91
2015-06-08,74
2015-06-09,67
2015-06-10,72
2015-06-11,70
2015-06-12,77
2015-06-13,90
2015-06-14,90
2015-06-15,70
2015-06-16,74
2015-06-17,70
2015-06-18,69
2015-06-19,75
2015-06-20,88
2015-06-21,91
2015-06-22,68
2015-06-23,69
2015-06-24,74
2015-06-25,71
2015-06-26,76
2015-06-27,95
2015-06-28,87
2015-06-29,76
2015-06-30,74
2015-07-01,76
2015-07-02,71
2015-07-03,77
2015-07-04,90
2015-07-05,90
2015-07-06,70
2015-07-07,71
2015-07-08,70
2015-07-09,72
2015-07-10,78
2015-07-11,95
2015-07-12,95
2015-07-13,72
2015-07-14,74
2015-07-15,74
2015-07-16,78
2015-07-17,82
2015-07-18,99
2015-07-19,97
2015-07-20,74
2015-07-21,75
2015-07-22,77
2015-07-23,77
2015-07-24,80
2015-07-25,95
2015-07-26,93
2015-07-27,78
2015-07-28,73
2015-07-29,72
2015-07-30,73
2015-07-31,78
2015-08-01,94
2015-08-02,91
2015-08-03,74
2015-08-04,76
2015-08-05,72
2015-08-06,72
2015-08-07,78
2015-08-08,92
2015-08-09,90
2015-08-10,76
2015-08-11,72
2015-08-12,74
2015-08-13,74
2015-08-14,77
2015-08-15,87
2015-08-16,86
2015-08-17,70
2015-08-18,71
2015-08-19,70
2015-08-20,71
2015-08-21,79
2015-08-22,85
2015-08-23,90
2015-08-24,71
2015-08-25,73
2015-08-26,71
2015-08-27,71
2015-08-28,71
2015-08-29,89
2015-08-30,85
2015-08-31,69
2015-09-01,69
2015-09-02,65
2015-09-03,72
2015-09-04,77
2015-09-05,95
2015-09-06,87
2015-09-07,72
2015-09-08,69
2015-09-09,65
2015-09-10,65
2015-09-11,70
2015-09-12,86
2015-09-13,77
2015-09-14,66
2015-09-15,65
2015-09-16,66
2015-09-17,66
2015-09-18,70
2015-09-19,82
2015-09-20,77
2015-09-21,64
2015-09-22,69
2015-09-23,69
2015-09-24,69
2015-09-25,73
2015-09-26,81
2015-09-27,74
2015-09-28,68
2015-09-29,66
2015-09-30,66
2015-10-01,66
2015-10-02,73
2015-10-03,73
2015-10-04,74
2015-10-05,65
2015-10-06,63
2015-10-07,63
2015-10-08,66
2015-10-09,68
2015-10-10,82
2015-10-11,82
2015-10-12,68
2015-10-13,66
2015-10-14,62
2015-10-15,66
2015-10-16,68
2015-10-17,82
2015-10-18,76
2015-10-19,69
2015-10-20,65
2015-10-21,66
2015-10-22,66
2015-10-23,70
2015-10-24,82
2015-10-25,79
2015-10-26,68
2015-10-27,71
2015-10-28,66
2015-10-29,69
2015-10-30,74
2015-10-31,79
2015-11-01,82
2015-11-02,69
2015-11-03,63
2015-11-04,68
2015-11-05,66
2015-11-06,72
2015-11-07,85
2015-11-08,81
2015-11-09,67
2015-11-10,68
2015-11-11,69
2015-11-12,66
2015-11-13,72
2015-11-14,80
2015-11-15,79
2015-11-16,64
2015-11-17,65
2015-11-18,66
2015-11-19,70
2015-11-20,72
2015-11-21,79
2015-11-22,81
2015-11-23,68
2015-11-24,64
2015-11-25,68
2015-11-26,71
2015-11-27,73
2015-11-28,81
2015-11-29,80
2015-11-30,68
2015-12-01,65
