Category: Food & Drink

Day,Geo: Australia
2014-08-01,68
2014-08-02,74
2014-08-03,73
2014-08-04,57
2014-08-05,58
2014-08-06,58
2014-08-07,62
2014-08-08,64
2014-08-09,73
2014-08-10,73
2014-08-11,63
2014-08-12,60
2014-08-13,57
2014-08-14,59
2014-08-15,65
2014-08-16,76
2014-08-17,74
2014-08-18,59
2014-08-19,59
2014-08-20,57
2014-08-21,58
2014-08-22,63
2014-08-23,73
2014-08-24,73
2014-08-25,57
2014-08-26,58
2014-08-27,57
2014-08-28,54
2014-08-29,61
2014-08-30,72
2014-08-31,66
2014-09-01,56
2014-09-02,57
2014-09-03,55
2014-09-04,55
2014-09-05,62
2014-09-06,75
2014-09-07,66
2014-09-08,56
2014-09-09,56
2014-09-10,55
2014-09-11,54
2014-09-12,60
2014-09-13,68
2014-09-14,66
2014-09-15,57
2014-09-16,58
2014-09-17,57
2014-09-18,52
2014-09-19,56
2014-09-20,65
2014-09-21,63
2014-09-22,55
2014-09-23,55
2014-09-24,54
2014-09-25,55
2014-09-26,59
2014-09-27,63
2014-09-28,65
2014-09-29,55
2014-09-30,54
2014-10-01,55
2014-10-02,54
2014-10-03,59
2014-10-04,67
2014-10-05,63
2014-10-06,56
2014-10-07,54
2014-10-08,55
2014-10-09,54
2014-10-10,58
2014-10-11,67
2014-10-12,61
2014-10-13,57
2014-10-14,55
2014-10-15,54
2014-10-16,56
2014-10-17,57
2014-10-18,67
2014-10-19,68
2014-10-20,56
2014-10-21,52
2014-10-22,55
2014-10-23,55
2014-10-24,58
2014-10-25,67
2014-10-26,63
2014-10-27,54
2014-10-28,52
2014-10-29,55
2014-10-30,56
2014-10-31,56
2014-11-01,70
2014-11-02,66
2014-11-03,58
2014-11-04,51
2014-11-05,55
2014-11-06,52
2014-11-07,58
2014-11-08,67
2014-11-09,63
2014-11-10,54
2014-11-11,57
2014-11-12,54
2014-11-13,55
2014-11-14,59
2014-11-15,66
2014-11-16,65
2014-11-17,55
2014-11-18,60
2014-11-19,51
2014-11-20,54
2014-11-21,55
2014-11-22,66
2014-11-23,65
2014-11-24,56
2014-11-25,51
2014-11-26,57
2014-11-27,55
2014-11-28,57
2014-11-29,61
2014-11-30,64
2014-12-01,55
2014-12-02,53
2014-12-03,51
2014-12-04,54
2014-12-05,59
2014-12-06,67
2014-12-07,66
2014-12-08,59
2014-12-09,54
2014-12-10,52
2014-12-11,57
2014-12-12,57
2014-12-13,68
2014-12-14,68
2014-12-15,67
2014-12-16,58
2014-12-17,58
2014-12-18,61
2014-12-19,61
2014-12-20,75
2014-12-21,79
2014-12-22,79
2014-12-23,95
2014-12-24,100
2014-12-25,62
2014-12-26,56
2014-12-27,58
2014-12-28,64
2014-12-29,59
2014-12-30,62
2014-12-31,65
2015-01-01,72
2015-01-02,59
2015-01-03,66
2015-01-04,62
2015-01-05,55
2015-01-06,54
2015-01-07,52
2015-01-08,53
2015-01-09,57
2015-01-10,64
2015-01-11,66
2015-01-12,55
2015-01-13,55
2015-01-14,53
2015-01-15,56
2015-01-16,58
2015-01-17,65
2015-01-18,62
2015-01-19,56
2015-01-20,53
2015-01-21,54
2015-01-22,54
2015-01-23,58
2015-01-24,64
2015-01-25,66
2015-01-26,50
2015-01-27,52
2015-01-28,48
2015-01-29,51
2015-01-30,54
2015-01-31,67
2015-02-01,63
2015-02-02,53
2015-02-03,54
2015-02-04,53
2015-02-05,54
2015-02-06,56
2015-02-07,65
2015-02-08,67
2015-02-09,55
2015-02-10,54
2015-02-11,53
2015-02-12,56
2015-02-13,65
2015-02-14,79
2015-02-15,69
2015-02-16,61
2015-02-17,63
2015-02-18,58
2015-02-19,56
2015-02-20,58
2015-02-21,73
2015-02-22,68
2015-02-23,53
2015-02-24,55
2015-02-25,55
2015-02-26,55
2015-02-27,54
2015-02-28,64
2015-03-01,64
2015-03-02,55
2015-03-03,53
2015-03-04,56
2015-03-05,56
2015-03-06,57
2015-03-07,64
2015-03-08,67
2015-03-09,54
2015-03-10,53
2015-03-11,52
2015-03-12,54
2015-03-13,57
2015-03-14,66
2015-03-15,69
2015-03-16,58
2015-03-17,56
2015-03-18,53
2015-03-19,55
2015-03-20,56
2015-03-21,68
2015-03-22,66
2015-03-23,55
2015-03-24,55
2015-03-25,73
2015-03-26,43
2015-03-27,57
2015-03-28,67
2015-03-29,61
2015-03-30,54
2015-03-31,59
2015-04-01,57
