2011-04-02,83
2011-04-03,77
2011-04-04,69
2011-04-05,71
2011-04-06,72
2011-04-07,75
2011-04-08,78
2011-04-09,80
2011-04-10,83
2011-04-11,70
2011-04-12,72
2011-04-13,76
2011-04-14,76
2011-04-15,80
2011-04-16,87
2011-04-17,81
2011-04-18,76
2011-04-19,76
2011-04-20,81
2011-04-21,81
2011-04-22,91
2011-04-23,88
2011-04-24,88
2011-04-25,80
2011-04-26,73
2011-04-27,78
2011-04-28,73
2011-04-29,81
2011-04-30,81
2011-05-01,82
2011-05-02,72
2011-05-03,72
2011-05-04,74
2011-05-05,74
2011-05-06,76
2011-05-07,81
2011-05-08,81
2011-05-09,72
2011-05-10,74
2011-05-11,76
2011-05-12,76
2011-05-13,82
2011-05-14,83
2011-05-15,82
2011-05-16,74
2011-05-17,74
2011-05-18,74
2011-05-19,75
2011-05-20,82
2011-05-21,86
2011-05-22,81
2011-05-23,77
2011-05-24,72
2011-05-25,78
2011-05-26,80
2011-05-27,76
2011-05-28,86
2011-05-29,79
2011-05-30,65
2011-05-31,70
2011-06-01,71
2011-06-02,75
2011-06-03,76
2011-06-04,84
2011-06-05,79
2011-06-06,80
2011-06-07,73
2011-06-08,74
2011-06-09,70
2011-06-10,77
2011-06-11,88
2011-06-12,84
2011-06-13,73
2011-06-14,74
2011-06-15,73
2011-06-16,72
2011-06-17,76
2011-06-18,83
2011-06-19,79
2011-06-20,75
2011-06-21,75
2011-06-22,75
2011-06-23,77
2011-06-24,78
2011-06-25,85
2011-06-26,84
2011-06-27,75
2011-06-28,77
2011-06-29,73
2011-06-30,73
2011-07-01,75
2011-07-02,83
2011-07-03,84
2011-07-04,71
2011-07-05,72
2011-07-06,73
2011-07-07,77
2011-07-08,79
2011-07-09,86
2011-07-10,82
2011-07-11,75
2011-07-12,73
2011-07-13,77
2011-07-14,82
2011-07-15,83
2011-07-16,85
2011-07-17,85
2011-07-18,79
2011-07-19,80
2011-07-20,77
2011-07-21,78
2011-07-22,81
2011-07-23,100
2011-07-24,95
2011-07-25,79
2011-07-26,78
2011-07-27,79
2011-07-28,76
2011-07-29,82
2011-07-30,87
2011-07-31,85
2011-08-01,75
2011-08-02,77
2011-08-03,79
2011-08-04,83
2011-08-05,82
2011-08-06,86
2011-08-07,85
2011-08-08,76
2011-08-09,78
2011-08-10,80
2011-08-11,76
2011-08-12,78
2011-08-13,88
2011-08-14,92
2011-08-15,80
2011-08-16,78
2011-08-17,81
2011-08-18,75
2011-08-19,76
2011-08-20,84
2011-08-21,80
2011-08-22,73
2011-08-23,72
2011-08-24,71
2011-08-25,73
2011-08-26,77
2011-08-27,81
2011-08-28,80
2011-08-29,77
2011-08-30,74
2011-08-31,73
2011-09-01,75
2011-09-02,76
2011-09-03,82
2011-09-04,81
2011-09-05,72
2011-09-06,73
2011-09-07,70
2011-09-08,70
2011-09-09,72
2011-09-10,81
2011-09-11,76
2011-09-12,67
2011-09-13,66
2011-09-14,73
2011-09-15,79
2011-09-16,80
2011-09-17,81
2011-09-18,77
2011-09-19,72
2011-09-20,77
2011-09-21,72
2011-09-22,73
2011-09-23,80
2011-09-24,85
2011-09-25,80
2011-09-26,70
2011-09-27,72
2011-09-28,74
2011-09-29,75
2011-09-30,79
2011-10-01,79
2011-10-02,82
2011-10-03,71
2011-10-04,70
2011-10-05,74
2011-10-06,69
2011-10-07,77
2011-10-08,82
2011-10-09,79
2011-10-10,73
2011-10-11,67
2011-10-12,77
2011-10-13,77
2011-10-14,76
2011-10-15,81
2011-10-16,80
2011-10-17,71
2011-10-18,72
2011-10-19,73
2011-10-20,72
2011-10-21,75
2011-10-22,83
2011-10-23,79
2011-10-24,70
2011-10-25,72
2011-10-26,75
2011-10-27,74
2011-10-28,77
2011-10-29,87
2011-10-30,78
2011-10-31,73
2011-11-01,72
2011-11-02,75
2011-11-03,74
2011-11-04,81
2011-11-05,81
2011-11-06,80
2011-11-07,74
2011-11-08,73
2011-11-09,76
2011-11-10,77
2011-11-11,77
2011-11-12,82
2011-11-13,84
2011-11-14,72
2011-11-15,72
2011-11-16,75
2011-11-17,75
2011-11-18,84
2011-11-19,86
2011-11-20,84
2011-11-21,76
2011-11-22,76
2011-11-23,73
2011-11-24,69
2011-11-25,69
2011-11-26,84
2011-11-27,78
2011-11-28,72
2011-11-29,77
2011-11-30,75
2011-12-01,76
