Category: Politics

Day,Geo: Australia
2014-08-01,10
2014-08-02,9
2014-08-03,10
2014-08-04,10
2014-08-05,10
2014-08-06,10
2014-08-07,10
2014-08-08,8
2014-08-09,8
2014-08-10,10
2014-08-11,11
2014-08-12,10
2014-08-13,10
2014-08-14,10
2014-08-15,8
2014-08-16,8
2014-08-17,10
2014-08-18,12
2014-08-19,10
2014-08-20,10
2014-08-21,10
2014-08-22,8
2014-08-23,8
2014-08-24,9
2014-08-25,11
2014-08-26,11
2014-08-27,10
2014-08-28,9
2014-08-29,8
2014-08-30,8
2014-08-31,9
2014-09-01,10
2014-09-02,10
2014-09-03,9
2014-09-04,10
2014-09-05,8
2014-09-06,8
2014-09-07,9
2014-09-08,10
2014-09-09,10
2014-09-10,10
2014-09-11,10
2014-09-12,9
2014-09-13,8
2014-09-14,9
2014-09-15,10
2014-09-16,11
2014-09-17,11
2014-09-18,16
2014-09-19,18
2014-09-20,12
2014-09-21,10
2014-09-22,9
2014-09-23,8
2014-09-24,9
2014-09-25,8
2014-09-26,8
2014-09-27,7
2014-09-28,8
2014-09-29,9
2014-09-30,9
2014-10-01,8
2014-10-02,8
2014-10-03,8
2014-10-04,8
2014-10-05,8
2014-10-06,9
2014-10-07,9
2014-10-08,9
2014-10-09,9
2014-10-10,9
2014-10-11,8
2014-10-12,9
2014-10-13,10
2014-10-14,9
2014-10-15,10
2014-10-16,10
2014-10-17,8
2014-10-18,8
2014-10-19,12
2014-10-20,17
2014-10-21,23
2014-10-22,13
2014-10-23,11
2014-10-24,10
2014-10-25,11
2014-10-26,11
2014-10-27,12
2014-10-28,12
2014-10-29,12
2014-10-30,10
2014-10-31,9
2014-11-01,9
2014-11-02,10
2014-11-03,10
2014-11-04,11
2014-11-05,19
2014-11-06,13
2014-11-07,10
2014-11-08,11
2014-11-09,13
2014-11-10,13
2014-11-11,12
2014-11-12,11
2014-11-13,11
2014-11-14,12
2014-11-15,12
2014-11-16,13
2014-11-17,15
2014-11-18,14
2014-11-19,13
2014-11-20,14
2014-11-21,12
2014-11-22,11
2014-11-23,13
2014-11-24,17
2014-11-25,15
2014-11-26,16
2014-11-27,17
2014-11-28,26
2014-11-29,63
2014-11-30,21
2014-12-01,14
2014-12-02,10
2014-12-03,10
2014-12-04,9
2014-12-05,8
2014-12-06,9
2014-12-07,9
2014-12-08,9
2014-12-09,9
2014-12-10,9
2014-12-11,8
2014-12-12,7
2014-12-13,8
2014-12-14,7
2014-12-15,8
2014-12-16,7
2014-12-17,7
2014-12-18,8
2014-12-19,6
2014-12-20,6
2014-12-21,6
2014-12-22,7
2014-12-23,7
2014-12-24,6
2014-12-25,6
2014-12-26,6
2014-12-27,7
2014-12-28,7
2014-12-29,6
2014-12-30,6
2014-12-31,5
2015-01-01,7
2015-01-02,6
2015-01-03,6
2015-01-04,7
2015-01-05,8
2015-01-06,12
2015-01-07,16
2015-01-08,21
2015-01-09,17
2015-01-10,12
2015-01-11,11
2015-01-12,12
2015-01-13,14
2015-01-14,12
2015-01-15,11
2015-01-16,9
2015-01-17,9
2015-01-18,10
2015-01-19,11
2015-01-20,10
2015-01-21,11
2015-01-22,10
2015-01-23,9
2015-01-24,10
2015-01-25,11
2015-01-26,11
2015-01-27,12
2015-01-28,13
2015-01-29,14
2015-01-30,23
2015-01-31,100
2015-02-01,46
2015-02-02,24
2015-02-03,19
2015-02-04,18
2015-02-05,14
2015-02-06,12
2015-02-07,12
2015-02-08,13
2015-02-09,13
2015-02-10,16
2015-02-11,13
2015-02-12,12
2015-02-13,10
2015-02-14,8
2015-02-15,9
2015-02-16,10
2015-02-17,10
2015-02-18,9
2015-02-19,9
2015-02-20,8
2015-02-21,8
2015-02-22,10
2015-02-23,10
2015-02-24,10
2015-02-25,10
2015-02-26,10
2015-02-27,9
2015-02-28,8
2015-03-01,10
2015-03-02,12
2015-03-03,12
2015-03-04,12
2015-03-05,11
2015-03-06,10
2015-03-07,9
2015-03-08,10
2015-03-09,11
2015-03-10,11
2015-03-11,12
2015-03-12,11
2015-03-13,11
2015-03-14,10
2015-03-15,14
2015-03-16,16
2015-03-17,15
2015-03-18,16
2015-03-19,14
2015-03-20,15
2015-03-21,14
2015-03-22,17
2015-03-23,18
2015-03-24,18
2015-03-25,24
2015-03-26,18
2015-03-27,47
2015-03-28,78
2015-03-29,23
2015-03-30,14
2015-03-31,12
2015-04-01,10
