Category: Arts & Entertainment

Day,Geo: United States
2017-12-01,85
2017-12-02,84
2017-12-03,87
2017-12-04,78
2017-12-05,77
2017-12-06,79
2017-12-07,81
2017-12-08,86
2017-12-09,86
2017-12-10,86
2017-12-11,77
2017-12-12,79
2017-12-13,78
2017-12-14,79
2017-12-15,87
2017-12-16,93
2017-12-17,88
2017-12-18,80
2017-12-19,79
2017-12-20,82
2017-12-21,84
2017-12-22,83
2017-12-23,88
2017-12-24,90
2017-12-25,92
2017-12-26,81
2017-12-27,81
2017-12-28,83
2017-12-29,83
2017-12-30,92
2017-12-31,97
2018-01-01,100
2018-01-02,79
2018-01-03,78
2018-01-04,76
2018-01-05,82
2018-01-06,88
2018-01-07,88
2018-01-08,84
2018-01-09,81
2018-01-10,76
2018-01-11,77
2018-01-12,82
2018-01-13,88
2018-01-14,89
2018-01-15,79
2018-01-16,80
2018-01-17,76
2018-01-18,75
2018-01-19,82
2018-01-20,89
2018-01-21,86
2018-01-22,77
2018-01-23,77
2018-01-24,79
2018-01-25,83
2018-01-26,85
2018-01-27,88
2018-01-28,91
2018-01-29,85
2018-01-30,80
2018-01-31,78
2018-02-01,78
2018-02-02,85
2018-02-03,85
2018-02-04,88
2018-02-05,90
2018-02-06,78
2018-02-07,79
2018-02-08,79
2018-02-09,79
2018-02-10,82
2018-02-11,89
2018-02-12,78
2018-02-13,78
2018-02-14,75
2018-02-15,74
2018-02-16,80
2018-02-17,90
2018-02-18,89
2018-02-19,84
2018-02-20,82
2018-02-21,77
2018-02-22,76
2018-02-23,84
2018-02-24,85
2018-02-25,88
2018-02-26,77
2018-02-27,77
2018-02-28,78
2018-03-01,77
2018-03-02,84
2018-03-03,87
2018-03-04,89
2018-03-05,88
2018-03-06,78
2018-03-07,77
2018-03-08,79
2018-03-09,80
2018-03-10,86
2018-03-11,88
2018-03-12,75
2018-03-13,77
2018-03-14,73
2018-03-15,75
2018-03-16,77
2018-03-17,86
2018-03-18,81
2018-03-19,78
2018-03-20,71
2018-03-21,76
2018-03-22,79
2018-03-23,79
2018-03-24,85
2018-03-25,85
2018-03-26,76
2018-03-27,77
2018-03-28,79
2018-03-29,88
2018-03-30,83
2018-03-31,85
2018-04-01,90
2018-04-02,77
2018-04-03,77
2018-04-04,76
2018-04-05,77
2018-04-06,83
2018-04-07,88
2018-04-08,86
2018-04-09,79
2018-04-10,75
2018-04-11,77
2018-04-12,76
2018-04-13,82
2018-04-14,86
2018-04-15,93
2018-04-16,85
2018-04-17,77
2018-04-18,73
2018-04-19,78
2018-04-20,84
2018-04-21,84
2018-04-22,84
2018-04-23,76
2018-04-24,78
2018-04-25,82
2018-04-26,80
2018-04-27,88
2018-04-28,88
2018-04-29,90
2018-04-30,86
2018-05-01,85
2018-05-02,75
2018-05-03,79
2018-05-04,82
2018-05-05,84
2018-05-06,89
2018-05-07,77
2018-05-08,78
2018-05-09,78
2018-05-10,78
2018-05-11,83
2018-05-12,85
2018-05-13,87
2018-05-14,74
2018-05-15,77
2018-05-16,80
2018-05-17,84
2018-05-18,83
2018-05-19,88
2018-05-20,85
2018-05-21,80
2018-05-22,79
2018-05-23,76
2018-05-24,76
2018-05-25,79
2018-05-26,79
2018-05-27,84
2018-05-28,75
2018-05-29,81
2018-05-30,81
2018-05-31,77
2018-06-01,84
2018-06-02,80
2018-06-03,79
2018-06-04,72
2018-06-05,75
2018-06-06,72
2018-06-07,71
2018-06-08,87
2018-06-09,86
2018-06-10,85
2018-06-11,81
2018-06-12,71
2018-06-13,75
2018-06-14,76
2018-06-15,77
2018-06-16,82
2018-06-17,84
2018-06-18,74
2018-06-19,76
2018-06-20,70
2018-06-21,74
2018-06-22,79
2018-06-23,87
2018-06-24,85
2018-06-25,72
2018-06-26,71
2018-06-27,73
2018-06-28,72
2018-06-29,80
2018-06-30,84
2018-07-01,86
2018-07-02,67
2018-07-03,72
2018-07-04,77
2018-07-05,74
2018-07-06,79
2018-07-07,80
2018-07-08,83
2018-07-09,79
2018-07-10,71
2018-07-11,71
2018-07-12,78
2018-07-13,79
2018-07-14,82
2018-07-15,85
2018-07-16,73
2018-07-17,73
2018-07-18,73
2018-07-19,74
2018-07-20,82
2018-07-21,87
2018-07-22,85
2018-07-23,72
2018-07-24,79
2018-07-25,80
2018-07-26,76
2018-07-27,80
2018-07-28,82
2018-07-29,86
2018-07-30,75
2018-07-31,75
2018-08-01,73
