Category: Arts & Entertainment

Day,Geo: United States
2019-04-01,94
2019-04-02,81
2019-04-03,81
2019-04-04,85
2019-04-05,90
2019-04-06,87
2019-04-07,86
2019-04-08,80
2019-04-09,77
2019-04-10,80
2019-04-11,83
2019-04-12,91
2019-04-13,90
2019-04-14,87
2019-04-15,84
2019-04-16,79
2019-04-17,79
2019-04-18,81
2019-04-19,88
2019-04-20,91
2019-04-21,88
2019-04-22,81
2019-04-23,78
2019-04-24,80
2019-04-25,83
2019-04-26,94
2019-04-27,95
2019-04-28,91
2019-04-29,86
2019-04-30,87
2019-05-01,86
2019-05-02,87
2019-05-03,86
2019-05-04,85
2019-05-05,90
2019-05-06,84
2019-05-07,80
2019-05-08,81
2019-05-09,84
2019-05-10,84
2019-05-11,86
2019-05-12,88
2019-05-13,79
2019-05-14,78
2019-05-15,79
2019-05-16,78
2019-05-17,81
2019-05-18,85
2019-05-19,86
2019-05-20,81
2019-05-21,79
2019-05-22,77
2019-05-23,77
2019-05-24,78
2019-05-25,83
2019-05-26,82
2019-05-27,77
2019-05-28,78
2019-05-29,79
2019-05-30,78
2019-05-31,86
2019-06-01,84
2019-06-02,86
2019-06-03,80
2019-06-04,76
2019-06-05,77
2019-06-06,81
2019-06-07,82
2019-06-08,83
2019-06-09,85
2019-06-10,78
2019-06-11,74
2019-06-12,74
2019-06-13,73
2019-06-14,81
2019-06-15,84
2019-06-16,86
2019-06-17,78
2019-06-18,78
2019-06-19,80
2019-06-20,78
2019-06-21,83
2019-06-22,83
2019-06-23,90
2019-06-24,78
2019-06-25,77
2019-06-26,77
2019-06-27,73
2019-06-28,79
2019-06-29,88
2019-06-30,88
2019-07-01,77
2019-07-02,71
2019-07-03,77
2019-07-04,86
2019-07-05,83
2019-07-06,89
2019-07-07,100
2019-07-08,82
2019-07-09,78
2019-07-10,77
2019-07-11,79
2019-07-12,79
2019-07-13,91
2019-07-14,87
2019-07-15,80
2019-07-16,80
2019-07-17,81
2019-07-18,84
2019-07-19,85
2019-07-20,95
2019-07-21,93
2019-07-22,80
2019-07-23,82
2019-07-24,79
2019-07-25,79
2019-07-26,80
2019-07-27,88
2019-07-28,90
2019-07-29,84
2019-07-30,79
2019-07-31,80
2019-08-01,79
2019-08-02,84
2019-08-03,89
2019-08-04,84
2019-08-05,73
2019-08-06,78
2019-08-07,77
2019-08-08,77
2019-08-09,81
2019-08-10,88
2019-08-11,88
2019-08-12,79
2019-08-13,80
2019-08-14,76
2019-08-15,80
2019-08-16,82
2019-08-17,87
2019-08-18,94
2019-08-19,78
2019-08-20,74
2019-08-21,79
2019-08-22,79
2019-08-23,85
2019-08-24,95
2019-08-25,99
2019-08-26,82
2019-08-27,81
2019-08-28,79
2019-08-29,79
2019-08-30,80
2019-08-31,86
2019-09-01,88
2019-09-02,82
2019-09-03,76
2019-09-04,76
2019-09-05,77
2019-09-06,85
2019-09-07,89
2019-09-08,89
2019-09-09,76
2019-09-10,78
2019-09-11,78
2019-09-12,80
2019-09-13,87
2019-09-14,87
2019-09-15,90
2019-09-16,81
2019-09-17,80
2019-09-18,75
2019-09-19,83
2019-09-20,90
2019-09-21,90
2019-09-22,86
2019-09-23,80
2019-09-24,82
2019-09-25,83
2019-09-26,83
2019-09-27,85
2019-09-28,88
2019-09-29,87
2019-09-30,78
2019-10-01,77
2019-10-02,77
2019-10-03,78
2019-10-04,85
2019-10-05,88
2019-10-06,88
2019-10-07,79
2019-10-08,82
2019-10-09,78
2019-10-10,79
2019-10-11,77
2019-10-12,85
2019-10-13,83
2019-10-14,79
2019-10-15,81
2019-10-16,79
2019-10-17,80
2019-10-18,86
2019-10-19,87
2019-10-20,90
2019-10-21,80
2019-10-22,82
2019-10-23,78
2019-10-24,80
2019-10-25,87
2019-10-26,88
2019-10-27,87
2019-10-28,78
2019-10-29,83
2019-10-30,81
2019-10-31,90
2019-11-01,81
2019-11-02,87
2019-11-03,82
2019-11-04,79
2019-11-05,76
2019-11-06,79
2019-11-07,79
2019-11-08,83
2019-11-09,85
2019-11-10,87
2019-11-11,79
2019-11-12,82
2019-11-13,82
2019-11-14,85
2019-11-15,90
2019-11-16,90
2019-11-17,89
2019-11-18,79
2019-11-19,79
2019-11-20,84
2019-11-21,83
2019-11-22,86
2019-11-23,84
2019-11-24,84
2019-11-25,81
2019-11-26,76
2019-11-27,76
2019-11-28,80
2019-11-29,78
2019-11-30,88
2019-12-01,83
