Category: Arts & Entertainment

Day,Geo: United States
2023-06-01,72
2023-06-02,74
2023-06-03,80
2023-06-04,77
2023-06-05,73
2023-06-06,70
2023-06-07,69
2023-06-08,70
2023-06-09,78
2023-06-10,72
2023-06-11,78
2023-06-12,72
2023-06-13,69
2023-06-14,69
2023-06-15,74
2023-06-16,74
2023-06-17,77
2023-06-18,80
2023-06-19,72
2023-06-20,74
2023-06-21,69
2023-06-22,71
2023-06-23,74
2023-06-24,80
2023-06-25,84
2023-06-26,70
2023-06-27,68
2023-06-28,73
2023-06-29,74
2023-06-30,72
2023-07-01,79
2023-07-02,82
2023-07-03,69
2023-07-04,75
2023-07-05,72
2023-07-06,73
2023-07-07,76
2023-07-08,84
2023-07-09,81
2023-07-10,73
2023-07-11,68
2023-07-12,72
2023-07-13,70
2023-07-14,76
2023-07-15,77
2023-07-16,79
2023-07-17,72
2023-07-18,75
2023-07-19,72
2023-07-20,74
2023-07-21,79
2023-07-22,83
2023-07-23,85
2023-07-24,70
2023-07-25,73
2023-07-26,73
2023-07-27,73
2023-07-28,79
2023-07-29,81
2023-07-30,78
2023-07-31,76
2023-08-01,71
2023-08-02,71
2023-08-03,70
2023-08-04,79
2023-08-05,78
2023-08-06,83
2023-08-07,68
2023-08-08,68
2023-08-09,71
2023-08-10,72
2023-08-11,72
2023-08-12,78
2023-08-13,81
2023-08-14,72
2023-08-15,70
2023-08-16,71
2023-08-17,69
2023-08-18,74
2023-08-19,77
2023-08-20,76
2023-08-21,68
2023-08-22,68
2023-08-23,70
2023-08-24,73
2023-08-25,80
2023-08-26,78
2023-08-27,83
2023-08-28,71
2023-08-29,70
2023-08-30,69
2023-08-31,72
2023-09-01,77
2023-09-02,83
2023-09-03,83
2023-09-04,79
2023-09-05,72
2023-09-06,69
2023-09-07,72
2023-09-08,79
2023-09-09,80
2023-09-10,78
2023-09-11,69
2023-09-12,67
2023-09-13,76
2023-09-14,72
2023-09-15,77
2023-09-16,78
2023-09-17,80
2023-09-18,71
2023-09-19,70
2023-09-20,71
2023-09-21,72
2023-09-22,72
2023-09-23,78
2023-09-24,79
2023-09-25,71
2023-09-26,70
2023-09-27,66
2023-09-28,74
2023-09-29,79
2023-09-30,77
2023-10-01,79
2023-10-02,71
2023-10-03,70
2023-10-04,71
2023-10-05,72
2023-10-06,74
2023-10-07,78
2023-10-08,76
2023-10-09,69
2023-10-10,68
2023-10-11,69
2023-10-12,72
2023-10-13,79
2023-10-14,76
2023-10-15,79
2023-10-16,71
2023-10-17,70
2023-10-18,71
2023-10-19,71
2023-10-20,76
2023-10-21,77
2023-10-22,77
2023-10-23,71
2023-10-24,72
2023-10-25,74
2023-10-26,72
2023-10-27,78
2023-10-28,79
2023-10-29,100
2023-10-30,75
2023-10-31,76
2023-11-01,70
2023-11-02,71
2023-11-03,77
2023-11-04,75
2023-11-05,73
2023-11-06,71
2023-11-07,69
2023-11-08,72
2023-11-09,76
2023-11-10,78
2023-11-11,80
2023-11-12,76
2023-11-13,72
2023-11-14,72
2023-11-15,72
2023-11-16,71
2023-11-17,77
2023-11-18,76
2023-11-19,73
2023-11-20,68
2023-11-21,71
2023-11-22,72
2023-11-23,69
2023-11-24,72
2023-11-25,79
2023-11-26,78
2023-11-27,70
2023-11-28,71
2023-11-29,71
2023-11-30,77
2023-12-01,78
2023-12-02,81
2023-12-03,81
2023-12-04,75
2023-12-05,71
2023-12-06,76
2023-12-07,75
2023-12-08,87
2023-12-09,82
2023-12-10,85
2023-12-11,75
2023-12-12,71
2023-12-13,77
2023-12-14,72
2023-12-15,73
2023-12-16,79
2023-12-17,79
2023-12-18,77
2023-12-19,75
2023-12-20,72
2023-12-21,73
2023-12-22,74
2023-12-23,78
2023-12-24,82
2023-12-25,80
2023-12-26,76
2023-12-27,73
2023-12-28,73
2023-12-29,78
2023-12-30,78
2023-12-31,82
