Category: Arts & Entertainment

Day,Geo: United States
2022-12-01,77
2022-12-02,82
2022-12-03,84
2022-12-04,84
2022-12-05,79
2022-12-06,80
2022-12-07,79
2022-12-08,80
2022-12-09,82
2022-12-10,82
2022-12-11,86
2022-12-12,79
2022-12-13,75
2022-12-14,77
2022-12-15,81
2022-12-16,84
2022-12-17,85
2022-12-18,86
2022-12-19,74
2022-12-20,81
2022-12-21,79
2022-12-22,80
2022-12-23,84
2022-12-24,92
2022-12-25,89
2022-12-26,83
2022-12-27,81
2022-12-28,83
2022-12-29,82
2022-12-30,84
2022-12-31,95
2023-01-01,94
2023-01-02,89
2023-01-03,100
2023-01-04,82
2023-01-05,82
2023-01-06,86
2023-01-07,88
2023-01-08,88
2023-01-09,78
2023-01-10,78
2023-01-11,83
2023-01-12,81
2023-01-13,90
2023-01-14,91
2023-01-15,88
2023-01-16,81
2023-01-17,81
2023-01-18,76
2023-01-19,80
2023-01-20,86
2023-01-21,88
2023-01-22,89
2023-01-23,79
2023-01-24,80
2023-01-25,82
2023-01-26,84
2023-01-27,84
2023-01-28,83
2023-01-29,87
2023-01-30,79
2023-01-31,78
2023-02-01,76
2023-02-02,81
2023-02-03,80
2023-02-04,93
2023-02-05,88
2023-02-06,86
2023-02-07,83
2023-02-08,83
2023-02-09,79
2023-02-10,82
2023-02-11,87
2023-02-12,93
2023-02-13,96
2023-02-14,79
2023-02-15,79
2023-02-16,80
2023-02-17,80
2023-02-18,90
2023-02-19,89
2023-02-20,74
2023-02-21,76
2023-02-22,74
2023-02-23,78
2023-02-24,80
2023-02-25,87
2023-02-26,88
2023-02-27,79
2023-02-28,78
2023-03-01,77
2023-03-02,77
2023-03-03,81
2023-03-04,85
2023-03-05,85
2023-03-06,80
2023-03-07,73
2023-03-08,79
2023-03-09,76
2023-03-10,83
2023-03-11,85
2023-03-12,88
2023-03-13,89
2023-03-14,78
2023-03-15,73
2023-03-16,79
2023-03-17,79
2023-03-18,87
2023-03-19,85
2023-03-20,77
2023-03-21,79
2023-03-22,80
2023-03-23,77
2023-03-24,87
2023-03-25,85
2023-03-26,84
2023-03-27,73
2023-03-28,80
2023-03-29,78
2023-03-30,80
2023-03-31,80
2023-04-01,75
2023-04-02,81
2023-04-03,77
2023-04-04,80
2023-04-05,79
2023-04-06,79
2023-04-07,82
2023-04-08,87
2023-04-09,85
2023-04-10,76
2023-04-11,73
2023-04-12,71
2023-04-13,75
2023-04-14,80
2023-04-15,81
2023-04-16,83
2023-04-17,77
2023-04-18,76
2023-04-19,76
2023-04-20,78
2023-04-21,80
2023-04-22,86
2023-04-23,86
2023-04-24,78
2023-04-25,79
2023-04-26,80
2023-04-27,75
2023-04-28,83
2023-04-29,85
2023-04-30,87
2023-05-01,84
2023-05-02,77
2023-05-03,74
2023-05-04,78
2023-05-05,84
2023-05-06,78
2023-05-07,81
2023-05-08,76
2023-05-09,70
2023-05-10,78
2023-05-11,80
2023-05-12,80
2023-05-13,82
2023-05-14,78
2023-05-15,75
2023-05-16,72
2023-05-17,71
2023-05-18,75
2023-05-19,76
2023-05-20,78
2023-05-21,77
2023-05-22,83
2023-05-23,74
2023-05-24,80
2023-05-25,77
2023-05-26,80
2023-05-27,81
2023-05-28,82
2023-05-29,73
2023-05-30,74
2023-05-31,72
2023-06-01,77
