2017-01-02,82
2017-01-03,74
2017-01-04,74
2017-01-05,75
2017-01-06,79
2017-01-07,79
2017-01-08,80
2017-01-09,79
2017-01-10,72
2017-01-11,73
2017-01-12,76
2017-01-13,73
2017-01-14,83
2017-01-15,82
2017-01-16,70
2017-01-17,69
2017-01-18,74
2017-01-19,70
2017-01-20,77
2017-01-21,83
2017-01-22,75
2017-01-23,72
2017-01-24,73
2017-01-25,74
2017-01-26,78
2017-01-27,75
2017-01-28,86
2017-01-29,83
2017-01-30,72
2017-01-31,72
2017-02-01,70
2017-02-02,72
2017-02-03,75
2017-02-04,83
2017-02-05,83
2017-02-06,64
2017-02-07,73
2017-02-08,73
2017-02-09,73
2017-02-10,80
2017-02-11,88
2017-02-12,85
2017-02-13,74
2017-02-14,71
2017-02-15,72
2017-02-16,72
2017-02-17,71
2017-02-18,89
2017-02-19,82
2017-02-20,70
2017-02-21,72
2017-02-22,70
2017-02-23,71
2017-02-24,78
2017-02-25,87
2017-02-26,89
2017-02-27,91
2017-02-28,76
2017-03-01,72
2017-03-02,74
2017-03-03,80
2017-03-04,86
2017-03-05,86
2017-03-06,72
2017-03-07,71
2017-03-08,74
2017-03-09,74
2017-03-10,74
2017-03-11,88
2017-03-12,82
2017-03-13,79
2017-03-14,73
2017-03-15,71
2017-03-16,78
2017-03-17,79
2017-03-18,89
2017-03-19,85
2017-03-20,76
2017-03-21,77
2017-03-22,75
2017-03-23,78
2017-03-24,81
2017-03-25,92
2017-03-26,86
2017-03-27,75
2017-03-28,75
2017-03-29,75
2017-03-30,82
2017-03-31,79
2017-04-01,87
2017-04-02,88
2017-04-03,74
2017-04-04,69
2017-04-05,75
2017-04-06,76
2017-04-07,77
2017-04-08,82
2017-04-09,86
2017-04-10,78
2017-04-11,74
2017-04-12,77
2017-04-13,75
2017-04-14,87
2017-04-15,84
2017-04-16,87
2017-04-17,79
2017-04-18,72
2017-04-19,70
2017-04-20,75
2017-04-21,79
2017-04-22,82
2017-04-23,83
2017-04-24,77
2017-04-25,77
2017-04-26,72
2017-04-27,71
2017-04-28,75
2017-04-29,86
2017-04-30,87
2017-05-01,83
2017-05-02,74
2017-05-03,76
2017-05-04,74
