Category: Arts & Entertainment

Day,Geo: Australia
2012-08-01,75
2012-08-02,73
2012-08-03,76
2012-08-04,87
2012-08-05,89
2012-08-06,76
2012-08-07,78
2012-08-08,81
2012-08-09,75
2012-08-10,79
2012-08-11,87
2012-08-12,95
2012-08-13,88
2012-08-14,84
2012-08-15,86
2012-08-16,82
2012-08-17,87
2012-08-18,94
2012-08-19,100
2012-08-20,87
2012-08-21,81
2012-08-22,79
2012-08-23,83
2012-08-24,82
2012-08-25,92
2012-08-26,86
2012-08-27,79
2012-08-28,76
2012-08-29,80
2012-08-30,78
2012-08-31,80
2012-09-01,88
2012-09-02,83
2012-09-03,75
2012-09-04,73
2012-09-05,77
2012-09-06,72
2012-09-07,81
2012-09-08,86
2012-09-09,87
2012-09-10,74
2012-09-11,74
2012-09-12,77
2012-09-13,78
2012-09-14,80
2012-09-15,91
2012-09-16,90
2012-09-17,83
2012-09-18,79
2012-09-19,79
2012-09-20,80
2012-09-21,80
2012-09-22,83
2012-09-23,83
2012-09-24,79
2012-09-25,77
2012-09-26,84
2012-09-27,79
2012-09-28,79
2012-09-29,87
2012-09-30,88
2012-10-01,80
2012-10-02,79
2012-10-03,75
2012-10-04,74
2012-10-05,80
2012-10-06,91
2012-10-07,87
2012-10-08,76
2012-10-09,74
2012-10-10,74
2012-10-11,83
2012-10-12,83
2012-10-13,87
2012-10-14,86
2012-10-15,79
2012-10-16,77
2012-10-17,79
2012-10-18,77
2012-10-19,83
2012-10-20,86
2012-10-21,89
2012-10-22,76
2012-10-23,77
2012-10-24,79
2012-10-25,77
2012-10-26,84
2012-10-27,84
2012-10-28,87
2012-10-29,75
2012-10-30,76
2012-10-31,75
2012-11-01,82
2012-11-02,84
2012-11-03,88
2012-11-04,84
2012-11-05,76
2012-11-06,75
2012-11-07,73
2012-11-08,74
2012-11-09,78
2012-11-10,84
2012-11-11,82
2012-11-12,75
2012-11-13,78
2012-11-14,78
2012-11-15,77
2012-11-16,80
2012-11-17,90
2012-11-18,82
2012-11-19,78
2012-11-20,91
2012-11-21,77
2012-11-22,79
2012-11-23,79
2012-11-24,83
2012-11-25,81
2012-11-26,75
2012-11-27,76
2012-11-28,75
2012-11-29,73
2012-11-30,75
2012-12-01,82
2012-12-02,82
2012-12-03,76
2012-12-04,70
2012-12-05,75
2012-12-06,76
2012-12-07,72
2012-12-08,85
2012-12-09,80
2012-12-10,75
2012-12-11,75
2012-12-12,73
2012-12-13,76
2012-12-14,74
2012-12-15,79
2012-12-16,83
2012-12-17,74
2012-12-18,77
2012-12-19,75
2012-12-20,75
2012-12-21,74
2012-12-22,82
2012-12-23,80
2012-12-24,77
2012-12-25,77
2012-12-26,77
2012-12-27,72
2012-12-28,69
2012-12-29,81
2012-12-30,83
2012-12-31,73
2013-01-01,94
2013-01-02,75
2013-01-03,70
2013-01-04,73
2013-01-05,82
2013-01-06,83
2013-01-07,74
2013-01-08,73
2013-01-09,71
2013-01-10,78
2013-01-11,75
2013-01-12,84
2013-01-13,83
2013-01-14,76
2013-01-15,71
2013-01-16,72
2013-01-17,72
2013-01-18,72
2013-01-19,83
2013-01-20,84
2013-01-21,68
2013-01-22,73
2013-01-23,71
2013-01-24,75
2013-01-25,76
2013-01-26,85
2013-01-27,85
2013-01-28,74
2013-01-29,74
2013-01-30,72
2013-01-31,68
2013-02-01,74
2013-02-02,87
2013-02-03,82
2013-02-04,70
2013-02-05,69
2013-02-06,68
2013-02-07,71
2013-02-08,71
2013-02-09,80
2013-02-10,83
2013-02-11,77
2013-02-12,74
2013-02-13,71
2013-02-14,74
2013-02-15,76
2013-02-16,86
2013-02-17,82
2013-02-18,74
2013-02-19,70
2013-02-20,71
2013-02-21,71
2013-02-22,76
2013-02-23,84
2013-02-24,86
2013-02-25,80
2013-02-26,74
2013-02-27,74
2013-02-28,75
2013-03-01,76
2013-03-02,85
2013-03-03,87
2013-03-04,72
2013-03-05,70
2013-03-06,70
2013-03-07,73
2013-03-08,77
2013-03-09,84
2013-03-10,82
2013-03-11,72
2013-03-12,71
2013-03-13,65
2013-03-14,70
2013-03-15,75
2013-03-16,82
2013-03-17,81
2013-03-18,71
2013-03-19,69
2013-03-20,71
2013-03-21,72
2013-03-22,73
2013-03-23,86
2013-03-24,84
2013-03-25,73
2013-03-26,70
2013-03-27,75
2013-03-28,75
2013-03-29,85
2013-03-30,84
2013-03-31,91
2013-04-01,81
