Category: Economics

Day,Geo: Canada
2015-12-01,76
2015-12-02,76
2015-12-03,81
2015-12-04,74
2015-12-05,56
2015-12-06,61
2015-12-07,85
2015-12-08,100
2015-12-09,90
2015-12-10,89
2015-12-11,85
2015-12-12,71
2015-12-13,73
2015-12-14,98
2015-12-15,95
2015-12-16,86
2015-12-17,85
2015-12-18,70
2015-12-19,50
2015-12-20,45
2015-12-21,52
2015-12-22,43
2015-12-23,34
2015-12-24,30
2015-12-25,24
2015-12-26,25
2015-12-27,27
2015-12-28,30
2015-12-29,34
2015-12-30,34
2015-12-31,36
2016-01-01,23
2016-01-02,38
2016-01-03,36
2016-01-04,53
2016-01-05,58
2016-01-06,63
2016-01-07,66
2016-01-08,65
2016-01-09,42
2016-01-10,52
2016-01-11,70
2016-01-12,74
2016-01-13,77
2016-01-14,83
2016-01-15,69
2016-01-16,56
2016-01-17,61
2016-01-18,82
2016-01-19,89
2016-01-20,88
2016-01-21,90
2016-01-22,74
2016-01-23,54
2016-01-24,63
2016-01-25,76
2016-01-26,89
2016-01-27,82
2016-01-28,88
2016-01-29,81
2016-01-30,58
2016-01-31,64
2016-02-01,82
2016-02-02,82
2016-02-03,83
2016-02-04,83
2016-02-05,84
2016-02-06,64
2016-02-07,66
2016-02-08,78
2016-02-09,85
2016-02-10,89
2016-02-11,84
2016-02-12,72
2016-02-13,42
2016-02-14,43
2016-02-15,55
2016-02-16,67
2016-02-17,68
2016-02-18,67
2016-02-19,67
2016-02-20,53
2016-02-21,57
2016-02-22,79
2016-02-23,84
2016-02-24,84
2016-02-25,89
2016-02-26,79
2016-02-27,53
2016-02-28,57
2016-02-29,74
2016-03-01,75
2016-03-02,75
2016-03-03,74
2016-03-04,74
2016-03-05,51
2016-03-06,56
2016-03-07,77
2016-03-08,76
2016-03-09,82
2016-03-10,80
2016-03-11,73
2016-03-12,49
2016-03-13,57
2016-03-14,71
2016-03-15,69
2016-03-16,71
2016-03-17,73
2016-03-18,58
2016-03-19,46
2016-03-20,56
2016-03-21,79
2016-03-22,76
2016-03-23,77
2016-03-24,74
2016-03-25,46
2016-03-26,52
2016-03-27,47
2016-03-28,68
2016-03-29,71
2016-03-30,68
2016-03-31,70
2016-04-01,64
2016-04-02,54
2016-04-03,64
2016-04-04,81
2016-04-05,80
2016-04-06,82
2016-04-07,85
2016-04-08,83
2016-04-09,70
2016-04-10,66
2016-04-11,91
2016-04-12,95
2016-04-13,93
2016-04-14,91
2016-04-15,86
2016-04-16,68
2016-04-17,65
2016-04-18,87
2016-04-19,89
2016-04-20,85
2016-04-21,76
2016-04-22,61
2016-04-23,48
2016-04-24,51
2016-04-25,66
2016-04-26,60
2016-04-27,56
2016-04-28,55
2016-04-29,50
2016-04-30,34
2016-05-01,39
2016-05-02,59
2016-05-03,54
2016-05-04,54
2016-05-05,57
2016-05-06,48
2016-05-07,33
2016-05-08,40
2016-05-09,55
2016-05-10,55
2016-05-11,60
2016-05-12,57
2016-05-13,53
2016-05-14,34
2016-05-15,42
2016-05-16,55
2016-05-17,59
2016-05-18,53
2016-05-19,56
2016-05-20,44
2016-05-21,34
2016-05-22,30
2016-05-23,36
2016-05-24,53
2016-05-25,60
2016-05-26,63
2016-05-27,58
2016-05-28,41
2016-05-29,39
2016-05-30,57
2016-05-31,56
2016-06-01,54
