Category: Economics

Day,Geo: Canada
2012-08-01,44
2012-08-02,43
2012-08-03,40
2012-08-04,25
2012-08-05,27
2012-08-06,32
2012-08-07,40
2012-08-08,42
2012-08-09,44
2012-08-10,44
2012-08-11,35
2012-08-12,32
2012-08-13,39
2012-08-14,48
2012-08-15,41
2012-08-16,45
2012-08-17,38
2012-08-18,26
2012-08-19,36
2012-08-20,39
2012-08-21,37
2012-08-22,42
2012-08-23,38
2012-08-24,41
2012-08-25,31
2012-08-26,28
2012-08-27,37
2012-08-28,46
2012-08-29,38
2012-08-30,37
2012-08-31,36
2012-09-01,33
2012-09-02,27
2012-09-03,32
2012-09-04,46
2012-09-05,55
2012-09-06,64
2012-09-07,65
2012-09-08,47
2012-09-09,50
2012-09-10,63
2012-09-11,76
2012-09-12,75
2012-09-13,75
2012-09-14,73
2012-09-15,45
2012-09-16,59
2012-09-17,78
2012-09-18,77
2012-09-19,77
2012-09-20,83
2012-09-21,74
2012-09-22,56
2012-09-23,64
2012-09-24,83
2012-09-25,87
2012-09-26,91
2012-09-27,89
2012-09-28,76
2012-09-29,60
2012-09-30,75
2012-10-01,92
2012-10-02,95
2012-10-03,99
2012-10-04,95
2012-10-05,70
2012-10-06,53
2012-10-07,53
2012-10-08,64
2012-10-09,83
2012-10-10,100
2012-10-11,87
2012-10-12,80
2012-10-13,62
2012-10-14,74
2012-10-15,96
2012-10-16,97
2012-10-17,92
2012-10-18,95
2012-10-19,79
2012-10-20,60
2012-10-21,70
2012-10-22,83
2012-10-23,89
2012-10-24,91
2012-10-25,87
2012-10-26,73
2012-10-27,56
2012-10-28,53
2012-10-29,73
2012-10-30,80
2012-10-31,78
2012-11-01,78
2012-11-02,77
2012-11-03,52
2012-11-04,60
2012-11-05,85
2012-11-06,83
2012-11-07,78
2012-11-08,77
2012-11-09,70
2012-11-10,53
2012-11-11,57
2012-11-12,67
2012-11-13,78
2012-11-14,79
2012-11-15,84
2012-11-16,65
2012-11-17,43
2012-11-18,53
2012-11-19,77
2012-11-20,78
2012-11-21,74
2012-11-22,74
2012-11-23,73
2012-11-24,51
2012-11-25,59
2012-11-26,75
2012-11-27,82
2012-11-28,83
2012-11-29,80
2012-11-30,70
2012-12-01,55
2012-12-02,58
2012-12-03,81
2012-12-04,77
2012-12-05,84
2012-12-06,88
2012-12-07,76
2012-12-08,71
2012-12-09,66
2012-12-10,84
2012-12-11,88
2012-12-12,96
2012-12-13,89
2012-12-14,72
2012-12-15,54
2012-12-16,48
2012-12-17,66
2012-12-18,59
2012-12-19,55
2012-12-20,48
2012-12-21,35
2012-12-22,29
2012-12-23,25
2012-12-24,25
2012-12-25,26
2012-12-26,22
2012-12-27,30
2012-12-28,29
2012-12-29,29
2012-12-30,27
2012-12-31,36
2013-01-01,26
2013-01-02,35
2013-01-03,36
2013-01-04,34
2013-01-05,39
2013-01-06,34
2013-01-07,53
2013-01-08,62
2013-01-09,60
2013-01-10,66
2013-01-11,51
2013-01-12,41
2013-01-13,44
2013-01-14,66
2013-01-15,72
2013-01-16,66
2013-01-17,67
2013-01-18,62
2013-01-19,47
2013-01-20,48
2013-01-21,73
2013-01-22,74
2013-01-23,70
2013-01-24,80
2013-01-25,64
2013-01-26,45
2013-01-27,61
2013-01-28,71
2013-01-29,74
2013-01-30,68
2013-01-31,77
2013-02-01,65
2013-02-02,46
2013-02-03,53
2013-02-04,74
2013-02-05,76
2013-02-06,80
2013-02-07,83
2013-02-08,72
2013-02-09,58
2013-02-10,62
2013-02-11,75
2013-02-12,81
2013-02-13,85
2013-02-14,83
2013-02-15,62
2013-02-16,40
2013-02-17,40
2013-02-18,50
2013-02-19,57
2013-02-20,60
2013-02-21,64
2013-02-22,62
2013-02-23,48
2013-02-24,55
2013-02-25,70
2013-02-26,73
2013-02-27,86
2013-02-28,77
2013-03-01,71
2013-03-02,46
2013-03-03,55
2013-03-04,73
2013-03-05,66
2013-03-06,66
2013-03-07,78
2013-03-08,76
2013-03-09,42
2013-03-10,45
2013-03-11,65
2013-03-12,72
2013-03-13,73
2013-03-14,75
2013-03-15,60
2013-03-16,46
2013-03-17,52
2013-03-18,63
2013-03-19,73
2013-03-20,75
2013-03-21,77
2013-03-22,64
2013-03-23,46
2013-03-24,53
2013-03-25,65
2013-03-26,68
2013-03-27,69
2013-03-28,61
2013-03-29,40
2013-03-30,45
2013-03-31,49
2013-04-01,61
