Category: Economics

Day,Geo: Canada
2015-04-01,67
2015-04-02,67
2015-04-03,42
2015-04-04,46
2015-04-05,48
2015-04-06,67
2015-04-07,68
2015-04-08,74
2015-04-09,77
2015-04-10,72
2015-04-11,59
2015-04-12,66
2015-04-13,82
2015-04-14,77
2015-04-15,81
2015-04-16,86
2015-04-17,69
2015-04-18,57
2015-04-19,62
2015-04-20,75
2015-04-21,76
2015-04-22,78
2015-04-23,64
2015-04-24,58
2015-04-25,38
2015-04-26,43
2015-04-27,57
2015-04-28,56
2015-04-29,53
2015-04-30,56
2015-05-01,50
2015-05-02,31
2015-05-03,35
2015-05-04,53
2015-05-05,53
2015-05-06,56
2015-05-07,51
2015-05-08,51
2015-05-09,33
2015-05-10,36
2015-05-11,50
2015-05-12,54
2015-05-13,53
2015-05-14,53
2015-05-15,44
2015-05-16,30
2015-05-17,29
2015-05-18,34
2015-05-19,51
2015-05-20,56
2015-05-21,52
2015-05-22,49
2015-05-23,33
2015-05-24,36
2015-05-25,53
2015-05-26,48
2015-05-27,51
2015-05-28,56
2015-05-29,52
2015-05-30,38
2015-05-31,40
2015-06-01,48
2015-06-02,64
2015-06-03,61
2015-06-04,55
2015-06-05,58
2015-06-06,33
2015-06-07,37
2015-06-08,48
2015-06-09,56
2015-06-10,58
2015-06-11,55
2015-06-12,47
2015-06-13,39
2015-06-14,48
2015-06-15,55
2015-06-16,55
2015-06-17,55
2015-06-18,54
2015-06-19,47
2015-06-20,31
2015-06-21,31
2015-06-22,44
2015-06-23,38
2015-06-24,41
2015-06-25,46
2015-06-26,39
2015-06-27,32
2015-06-28,33
2015-06-29,42
2015-06-30,45
2015-07-01,31
2015-07-02,43
2015-07-03,44
2015-07-04,33
2015-07-05,35
2015-07-06,51
2015-07-07,51
2015-07-08,48
2015-07-09,47
2015-07-10,42
2015-07-11,31
2015-07-12,34
2015-07-13,49
2015-07-14,46
2015-07-15,53
2015-07-16,49
2015-07-17,46
2015-07-18,43
2015-07-19,36
2015-07-20,44
2015-07-21,46
2015-07-22,46
2015-07-23,43
2015-07-24,42
2015-07-25,31
2015-07-26,31
2015-07-27,45
2015-07-28,42
2015-07-29,41
2015-07-30,44
2015-07-31,41
2015-08-01,28
2015-08-02,30
2015-08-03,34
2015-08-04,44
2015-08-05,51
2015-08-06,48
2015-08-07,40
2015-08-08,35
2015-08-09,32
2015-08-10,46
2015-08-11,44
2015-08-12,47
2015-08-13,46
2015-08-14,41
2015-08-15,32
2015-08-16,27
2015-08-17,39
2015-08-18,44
2015-08-19,40
2015-08-20,42
2015-08-21,39
2015-08-22,29
2015-08-23,23
2015-08-24,45
2015-08-25,48
2015-08-26,42
2015-08-27,42
2015-08-28,37
2015-08-29,26
2015-08-30,30
2015-08-31,39
2015-09-01,49
2015-09-02,49
2015-09-03,44
2015-09-04,44
2015-09-05,27
2015-09-06,30
2015-09-07,32
2015-09-08,46
2015-09-09,54
2015-09-10,67
2015-09-11,58
2015-09-12,41
2015-09-13,48
2015-09-14,68
2015-09-15,78
2015-09-16,75
2015-09-17,76
2015-09-18,69
2015-09-19,48
2015-09-20,60
2015-09-21,75
2015-09-22,80
2015-09-23,89
2015-09-24,81
2015-09-25,71
2015-09-26,55
2015-09-27,64
2015-09-28,77
2015-09-29,82
2015-09-30,85
2015-10-01,83
2015-10-02,79
2015-10-03,56
2015-10-04,66
2015-10-05,80
2015-10-06,96
2015-10-07,100
2015-10-08,77
2015-10-09,76
2015-10-10,48
2015-10-11,53
2015-10-12,54
2015-10-13,85
2015-10-14,79
2015-10-15,84
2015-10-16,75
2015-10-17,57
2015-10-18,68
2015-10-19,95
2015-10-20,97
2015-10-21,95
2015-10-22,86
2015-10-23,72
2015-10-24,50
2015-10-25,61
2015-10-26,74
2015-10-27,79
2015-10-28,76
2015-10-29,83
2015-10-30,74
2015-10-31,47
2015-11-01,46
2015-11-02,75
2015-11-03,77
2015-11-04,75
2015-11-05,76
2015-11-06,74
2015-11-07,51
2015-11-08,51
2015-11-09,74
2015-11-10,73
2015-11-11,63
2015-11-12,72
2015-11-13,68
2015-11-14,44
2015-11-15,47
2015-11-16,70
2015-11-17,70
2015-11-18,73
2015-11-19,66
2015-11-20,64
2015-11-21,43
2015-11-22,48
2015-11-23,71
2015-11-24,69
2015-11-25,69
2015-11-26,72
2015-11-27,64
2015-11-28,41
2015-11-29,48
2015-11-30,68
2015-12-01,72
