Category: Economics

Day,Geo: Canada
2014-08-01,33
2014-08-02,24
2014-08-03,29
2014-08-04,26
2014-08-05,40
2014-08-06,43
2014-08-07,39
2014-08-08,35
2014-08-09,31
2014-08-10,29
2014-08-11,38
2014-08-12,43
2014-08-13,38
2014-08-14,41
2014-08-15,37
2014-08-16,28
2014-08-17,27
2014-08-18,33
2014-08-19,37
2014-08-20,32
2014-08-21,40
2014-08-22,35
2014-08-23,26
2014-08-24,23
2014-08-25,33
2014-08-26,29
2014-08-27,30
2014-08-28,36
2014-08-29,30
2014-08-30,28
2014-08-31,26
2014-09-01,27
2014-09-02,37
2014-09-03,53
2014-09-04,61
2014-09-05,50
2014-09-06,37
2014-09-07,39
2014-09-08,69
2014-09-09,67
2014-09-10,72
2014-09-11,69
2014-09-12,68
2014-09-13,48
2014-09-14,47
2014-09-15,81
2014-09-16,86
2014-09-17,74
2014-09-18,77
2014-09-19,64
2014-09-20,43
2014-09-21,58
2014-09-22,81
2014-09-23,79
2014-09-24,79
2014-09-25,81
2014-09-26,76
2014-09-27,55
2014-09-28,70
2014-09-29,92
2014-09-30,97
2014-10-01,100
2014-10-02,97
2014-10-03,92
2014-10-04,68
2014-10-05,77
2014-10-06,91
2014-10-07,93
2014-10-08,95
2014-10-09,90
2014-10-10,73
2014-10-11,46
2014-10-12,47
2014-10-13,57
2014-10-14,88
2014-10-15,90
2014-10-16,91
2014-10-17,82
2014-10-18,58
2014-10-19,70
2014-10-20,90
2014-10-21,94
2014-10-22,82
2014-10-23,85
2014-10-24,74
2014-10-25,49
2014-10-26,53
2014-10-27,76
2014-10-28,79
2014-10-29,78
2014-10-30,81
2014-10-31,65
2014-11-01,46
2014-11-02,58
2014-11-03,85
2014-11-04,88
2014-11-05,82
2014-11-06,78
2014-11-07,80
2014-11-08,52
2014-11-09,53
2014-11-10,74
2014-11-11,63
2014-11-12,78
2014-11-13,82
2014-11-14,63
2014-11-15,45
2014-11-16,52
2014-11-17,77
2014-11-18,82
2014-11-19,73
2014-11-20,76
2014-11-21,66
2014-11-22,47
2014-11-23,57
2014-11-24,74
2014-11-25,80
2014-11-26,73
2014-11-27,81
2014-11-28,69
2014-11-29,57
2014-11-30,61
2014-12-01,79
2014-12-02,88
2014-12-03,90
2014-12-04,80
2014-12-05,80
2014-12-06,70
2014-12-07,76
2014-12-08,94
2014-12-09,90
2014-12-10,88
2014-12-11,96
2014-12-12,75
2014-12-13,60
2014-12-14,51
2014-12-15,73
2014-12-16,73
2014-12-17,66
2014-12-18,58
2014-12-19,46
2014-12-20,31
2014-12-21,29
2014-12-22,30
2014-12-23,34
2014-12-24,33
2014-12-25,30
2014-12-26,27
2014-12-27,32
2014-12-28,27
2014-12-29,34
2014-12-30,32
2014-12-31,35
2015-01-01,26
2015-01-02,33
2015-01-03,36
2015-01-04,32
2015-01-05,56
2015-01-06,62
2015-01-07,63
2015-01-08,60
2015-01-09,61
2015-01-10,43
2015-01-11,48
2015-01-12,69
2015-01-13,75
2015-01-14,82
2015-01-15,83
2015-01-16,70
2015-01-17,52
2015-01-18,50
2015-01-19,75
2015-01-20,84
2015-01-21,90
2015-01-22,82
2015-01-23,74
2015-01-24,51
2015-01-25,66
2015-01-26,75
2015-01-27,77
2015-01-28,77
2015-01-29,80
2015-01-30,76
2015-01-31,56
2015-02-01,58
2015-02-02,74
2015-02-03,84
2015-02-04,91
2015-02-05,85
2015-02-06,80
2015-02-07,62
2015-02-08,62
2015-02-09,78
2015-02-10,90
2015-02-11,89
2015-02-12,81
2015-02-13,66
2015-02-14,38
2015-02-15,47
2015-02-16,56
2015-02-17,71
2015-02-18,74
2015-02-19,73
2015-02-20,60
2015-02-21,50
2015-02-22,53
2015-02-23,80
2015-02-24,77
2015-02-25,80
2015-02-26,76
2015-02-27,68
2015-02-28,45
2015-03-01,49
2015-03-02,70
2015-03-03,70
2015-03-04,73
2015-03-05,71
2015-03-06,67
2015-03-07,48
2015-03-08,57
2015-03-09,76
2015-03-10,78
2015-03-11,73
2015-03-12,73
2015-03-13,67
2015-03-14,52
2015-03-15,55
2015-03-16,68
2015-03-17,72
2015-03-18,66
2015-03-19,69
2015-03-20,55
2015-03-21,45
2015-03-22,48
2015-03-23,62
2015-03-24,74
2015-03-25,70
2015-03-26,69
2015-03-27,65
2015-03-28,51
2015-03-29,58
2015-03-30,71
2015-03-31,75
2015-04-01,71
